,V1,V2,V3,V4,V5
1711,0.30976937198161936,0.324867471662446,0.5871224273444613,0.35875626865412646,0.32079914560087847
2429,0.32074238449005205,0.434699809292856,0.6779495671155614,0.20284988778602994,0.32079914560087847
30,0.3644563890665893,0.5287377943847607,0.5134969688046427,0.3015571495916337,0.2844808557565889
38,0.4581063771328116,0.42370252311041207,0.46503230209977015,0.6116610342773189,0.5030234564309798
4082,0.3955776702604048,0.4311362828098633,0.7402684154400702,0.22236749062955508,0.2629974977448643
3759,0.5685128975005317,0.5464851647027094,0.30364729302341353,0.33003090222345616,0.3026164175603926
2559,0.35757457723816005,0.4657162735967272,0.769768278801792,0.5442773405867518,0.5628871891468189
2390,0.38667436225270685,0.8403218511243129,0.2668131881091713,0.30832740450244095,0.283144670783263
3727,0.3058742579097878,0.2950861881723381,0.4337022413284447,0.4715108830198283,0.6339215547832244
5384,0.5541113269148241,0.44061032849842585,0.451354285273084,0.41496375459845913,0.2758609384039147
4693,0.3930235164924217,0.8026272057226465,0.2611333477188963,0.5181608405057727,0.2582841814651933
2644,0.4349193575339107,0.37889633909114556,0.4010745315278776,0.3774920973022373,0.34208535449525157
4993,0.31798770776529584,0.3296918373046087,0.5050965248546226,0.8796474442400685,0.32079914560087847
3812,0.32991778854528875,0.3244021903873098,0.46591146760935714,0.6845100978112492,0.08747539410770036
2901,0.31787324997138555,0.36415785730141037,0.717160422552263,0.6005708668818398,0.17288467696951754
2710,0.3333852386119671,0.41720305537190283,0.8179615116781963,0.21088978014159782,0.24505807846189756
1912,0.3780681417230009,0.6917024491189044,0.5005026040510163,0.44080026202540434,0.2821912800844736
5338,0.268368331687448,0.32043126308277264,0.2572251059891054,0.10006474717151383,0.32079914560087847
580,0.4044712183011801,0.8441694095239004,0.25537021602484145,0.43684764784479774,0.3889099235604987
4991,0.36221692029271624,0.7007978850362916,0.2560916440210757,0.43981477464658386,0.28233004660398064
4266,0.5091243860463232,0.6484160745357033,0.5886935372029269,0.2852215936697439,0.2886810954128391
2578,0.393270177474647,0.3367668276976468,0.629967326590546,0.5122598461974504,0.454839694472074
1627,0.31478451619696085,0.37083201063568255,0.4665584493960183,0.6380257137733972,0.32079914560087847
1158,0.3642666612247457,0.49924979174970824,0.9058574240837544,0.2077052026214109,0.24004824760893786
2604,0.3377979266872691,0.2840735368179355,0.48436565103486684,0.6469305285625043,0.5529013203238883
5189,0.3712704726397073,0.6698673463542475,0.6033905825913436,0.5485101281784318,0.32079914560087847
1304,0.4778000679648605,0.6574642215258004,0.28352967906865584,0.31408270863700516,0.2852289007664082
1699,0.38187245852679513,0.5957275573016491,0.6320580857336554,0.26278060722796787,0.32079914560087847
2312,0.3459540057122425,0.6846577415405033,0.26138745990454304,0.31039490351912263,0.24449884219830903
116,0.3338540127808246,0.3159984855609153,0.6081853607425604,0.7302230108049329,0.5167975793367018
995,0.34805742646234616,0.35078941181525036,0.5112318875965428,0.869703276474399,0.8421609211335944
3472,0.35618866193515303,0.6176994548496659,0.5805455469833898,0.5025640386039194,0.24590707072217693
821,0.5777190602394031,0.49863279804853367,0.49827474594770305,0.5213007710372273,0.5272401553782381
647,0.33574981241639335,0.41956765091284043,0.8319317851592956,0.17925440613359248,0.32079914560087847
1012,0.43572026633470945,0.5783972842729856,0.27129709805358176,0.31680653646375606,0.32079914560087847
2372,0.32805230395849466,0.29411072351760403,0.19054562622069213,0.7251169859559011,0.08716263019067673
3222,0.3879104768512809,0.7508309126971814,0.2556333575774909,0.42334166261770895,0.2848087186213309
4666,0.3669660314702739,0.37349555573589327,0.7503479531069961,0.1854749788875778,0.4515468296739476
5247,0.33560903228744937,0.40169362980855294,0.7781711182981595,0.6018189942389117,0.32079914560087847
3035,0.6482819944285376,0.5648128313208439,0.5300723068024118,0.3068498964623678,0.36189330450824386
5048,0.35131725541448955,0.6112226619280278,0.26582953992426755,0.44068457752018697,0.32079914560087847
3562,0.33289975419671186,0.3770631099824091,0.8045068334802296,0.20128236274033456,0.41781189788452244
4399,0.34640488660840857,0.4768712392622808,0.8553604127120957,0.2075544512505495,0.32079914560087847
4067,0.390364073384304,0.5632388708418563,0.5977575474912457,0.44109272691515705,0.282377500439667
1816,0.7459140489991745,0.3384690799036678,0.3390578905887645,0.3811023576502164,0.3056727321775976
286,0.39592163515528256,0.6761845204992278,0.2672172983507401,0.2809501240716319,0.5973708849435738
294,0.32013933683686574,0.2989180830471135,0.4545689241988326,0.22234037707364473,0.7690496592886499
1188,0.38997648439484806,0.7748149018896476,0.6040318519213296,0.5016889937761736,0.2616056623642335
3865,0.4042170155263329,0.3173191444672253,0.5173694616120148,0.7927195764211842,0.17116871751119875
4036,0.3567798793254029,0.6582951342229818,0.5240657507448767,0.4398342964068393,0.37179203083291407
5256,0.47128041006057386,0.589878349607487,0.2940862990043557,0.3298514104833299,0.34550418765719987
2877,0.3093315043746834,0.29301248666362745,0.4259461993459422,0.46686560786423265,0.20359104744563913
5131,0.33658783866715525,0.4687100953058356,0.3096138618842226,0.28653117842021236,0.4302397698517729
1444,0.47305243557016985,0.5951369678280152,0.6680690440682864,0.29141631816709473,0.2862644009808852
4685,0.8937077493250094,0.2988505061257808,0.33856440804114885,0.3433304629115477,0.3085347736674927
3042,0.31386057266162287,0.3595232440741156,0.6118553377471583,0.6518503736609519,0.19697727694648084
1512,0.3682785991430749,0.6646772001136128,0.2858238753785194,0.313023653143148,0.27245519099665566
5074,0.4196966188221258,0.7566222399377518,0.5556257839655764,0.2791317082552463,0.37268531333983407
3337,0.3416862383579122,0.3627180064301007,0.6144497144416617,0.5962433626015132,0.22606158903914184
67,0.3758075263541289,0.3934423832903307,0.6487305354949023,0.16929903143148006,0.13038315233529674
2874,0.3843071266391199,0.7129748584017357,0.595989265741089,0.28696029563175307,0.32079914560087847
2329,0.33699997545220445,0.41297688720113995,0.7894871264260641,0.6446475671548554,0.32079914560087847
1535,0.3766445174568839,0.5622817548876164,0.6659583834632118,0.7284618949700378,0.20188889273952002
5327,0.540849750041332,0.6063674167655209,0.2862366464414989,0.4152813447166887,0.37297363134150413
743,0.48897286403863294,0.3843834955975053,0.41030788851569555,0.3804626584877722,0.34094243605272095
132,0.43266362214849996,0.3661763635322114,0.8092977419027308,0.17913564875870525,0.4219563433339656
3156,0.3388395813388249,0.4681860385185468,0.5576137188885328,0.470400492526781,0.28070899481703454
270,0.49019729625255715,0.482585591466631,0.6944366384440596,0.2533573812498554,0.5320521181163358
3179,0.3814082685848255,0.609674956500154,0.2856110402991706,0.3187813071192244,0.2973202818987919
1436,0.33548673694434367,0.3380801769590445,0.4984402229184867,0.5840400933573958,0.6206612274984338
2792,0.3335303072112255,0.3680140679337513,0.797718776494973,0.2207513419402605,0.41206336898937856
827,0.5667856791118075,0.42625642353693727,0.6092288975861554,0.5241496827352445,0.47969141202051674
1439,0.40751943342504743,0.7949374592748355,0.2628373182632584,0.30664690630711927,0.40787420189478857
4690,0.39404934816730003,0.3101012430573291,0.8011237692189617,0.6434583665926286,0.6379685041702574
3501,0.32738670379003176,0.30692378516685087,0.5186422338138001,0.8127552289396359,0.32079914560087847
3214,0.609609752158949,0.18811251840837107,0.4117866777033787,0.3933844369635131,0.29553803087001435
3755,0.7336271379133605,0.18992516117021147,0.3403931312683847,0.3841144929548137,0.30626719931919566
1206,0.7106739138857415,0.2769716946680765,0.4653009718362987,0.6404970240161033,0.22270760945263152
3531,0.5074005688581933,0.41094883367902485,0.4325350574387519,0.4059929634899702,0.3535540837836295
5009,0.33921622733506474,0.3245310788200503,0.5045908803024728,0.1966356415284237,0.32079914560087847
5402,0.31865345581204557,0.3961526206121246,0.8334470603605812,0.19032830539552534,0.16671769152332133
1018,0.4258690585092271,0.6098380063346278,0.23572673597412222,0.30329783988107634,0.36692427388800924
1647,0.33374946283212353,0.5771336107617068,0.5059476808992218,0.44380046736540113,0.32079914560087847
2328,0.5891793317025316,0.3340007983922361,0.3244028593978297,0.3291455542444645,0.29578953619915194
3864,0.7187899178950177,0.29122326460079195,0.4040544069115566,0.4059880830499063,0.305061152895252
4242,0.4196046385277948,0.6464092040661913,0.4669024867060998,0.6853088631683673,0.2355966464230521
5124,0.3244971620677999,0.4510537226082245,0.7116088360279852,0.2456238720760741,0.26823510700911846
3744,0.3409852952789265,0.3832027641795177,0.7832924278438406,0.6625931260267001,0.6129794580973283
387,0.31550039498290383,0.31251924375905504,0.45093746020859315,0.24583806916776565,0.5901436657685429
1302,0.31863437951306045,0.30412926316392463,0.4696802148325965,0.8387273041461328,0.11267467505267018
2195,0.8476134958456554,0.32200790873744234,0.3329009679297154,0.3949899209874829,0.30587822166606965
1778,0.35668878630079215,0.44693287299477047,0.6935864037634402,0.5051468759399367,0.32079914560087847
1030,0.3179674484400172,0.3398543322027749,0.6326455474072173,0.8130525742694524,0.16067063486185973
5185,0.31078618308100864,0.3217380485813918,0.5773515466107902,0.35875626865412646,0.32079914560087847
3010,0.7503792338662572,0.31001904684617165,0.34011027252656617,0.3406749612456908,0.3373493178942519
5358,0.3160785990839236,0.3187643656898992,0.43929657914138825,0.27479860050669813,0.5997116532384296
2764,0.4121767121865609,0.34256248105459375,0.5054844190901456,0.8303967544712063,0.17992222460130514
4156,0.4219624099310325,0.5953945955170694,0.28134383516282435,0.3149460042571898,0.32079914560087847
5082,0.33168020196624887,0.43923611525490075,0.4902006491193511,0.5674305097637723,0.5751947009308286
3303,0.36716965987106787,0.603257834149229,0.2781419110599979,0.40957267589829016,0.3558669549750817
2401,0.5062416467252797,0.5643763410960767,0.4793633817153844,0.5210209591402328,0.5060442525711711
3653,0.31579141945114086,0.318061148014044,0.5581409233578115,0.23204052283612134,0.4813778925809092
2053,0.5682684546926069,0.3244931880076474,0.3898930425410334,0.3881197074338863,0.27074397692190555
4434,0.3493732474574547,0.426621010723995,0.7540754232239374,0.534742949029407,0.2592149956421561
1616,0.5611494460923014,0.32708020560091844,0.3455699069256535,0.3768612552347239,0.33622264879545627
3581,0.39924860084959035,0.6993377461709396,0.5681760512809079,0.44192981276462834,0.32079914560087847
3021,0.3600787481452366,0.39126679428212724,0.5001657533799777,0.5828008230952547,0.32079914560087847
4440,0.8321701227301053,0.3302191759732867,0.33615946378090555,0.39970008792022393,0.3043018915242704
2045,0.33529346002361915,0.3313114457701919,0.5159302910754658,0.7147916015941326,0.08065670931807832
1007,0.340498479959091,0.42174458250888497,0.9119844945498555,0.2026076733532311,0.32079914560087847
4906,0.3244596009829766,0.3301050560067977,0.46916056554795266,0.6164695330394947,0.32079914560087847
1981,0.35034303326167154,0.3342893056016345,0.557626249438659,0.8345632042294255,0.6448310478080139
2772,0.7682302133676647,0.42984978530528656,0.6210984611931627,0.3099468068184448,0.2965713740919601
2588,0.30523793764209256,0.29111033804571723,0.4735407299082304,0.4737246144813864,0.4301296194331798
1797,0.3720389960957175,0.571908408060778,0.600728393507922,0.4965923682931908,0.2677279261652829
4121,0.7691824016557636,0.28778370372845596,0.5950096715576966,0.28970509127507466,0.3879358257334098
4020,0.39072814972617376,0.39191750185575475,0.7650271240342033,0.23820162652414337,0.2643604294255771
1673,0.3155428360511883,0.32284016402246474,0.49542809979551244,0.7372963952708175,0.1523045236303565
5224,0.468840270451641,0.6148721140328475,0.4683884625328259,0.3081171840656163,0.32079914560087847
3370,0.4091168146780438,0.6092332451004495,0.27087935162511106,0.309718149163601,0.2909032291184789
4868,0.3926128584902396,0.7875930562550272,0.24000333902306306,0.44643717029916014,0.27764218283617775
4613,0.4644681010268964,0.565042413841663,0.5279730711106877,0.694476860206844,0.2209733874575486
2957,0.47483998829986995,0.5717734033945394,0.6268291608751262,0.25136760776011663,0.2749747020725966
3782,0.3444977003447634,0.5200594557566587,0.8872595078773855,0.17845039882233174,0.32079914560087847
373,0.3408729077810301,0.4771692937629933,0.9573023347178978,0.1882179669605053,0.32079914560087847
4521,0.4254793992237573,0.6365862347153833,0.568325312245646,0.532157942608917,0.5599851713953455
825,0.31519088572882853,0.3545555198858144,0.4455369773770131,0.18036841176742788,0.32079914560087847
4638,0.5342560051154057,0.48259961405074864,0.45684745732103843,0.32593494771060366,0.298698168727721
5041,0.4047981771930868,0.5486622454751806,0.29004722358942403,0.32521933059161057,0.32079914560087847
3211,0.4243864308067145,0.7174218076841375,0.27364067947276605,0.3092073297702506,0.28776624298060705
367,0.8682144199666446,0.18437236703606727,0.3417760986021619,0.34312873805557487,0.30798804796058515
1528,0.8707682779780543,0.16963224430563745,0.3365773944821723,0.3393968282200782,0.30291810891575605
3669,0.36663922045665404,0.3754857184456055,0.6078649103503634,0.7425021980055992,0.19697497615444756
2858,0.625173793956451,0.39668130186864364,0.45443348369379244,0.7581013497489646,0.23379570145900413
4722,0.8534909183507786,0.43272605599008995,0.4337713436269346,0.42217433365724993,0.35388367224239653
2726,0.2720660282465273,0.43578133838703287,0.6349233434382392,0.4945237847342727,0.2497063973666285
5353,0.4028343535456333,0.6313890771826898,0.7096236651969683,0.2639009393581824,0.2590330892720251
956,0.3111425697519697,0.31462859843376684,0.5432424678033965,0.5459381362647787,0.18137675656484273
4969,0.44531017322758265,0.5680029692075986,0.29776106710164874,0.40293292756993127,0.28939606653718003
4812,0.3150697734120164,0.3300476230824862,0.624668746615139,0.5693262895930219,0.21755009651103585
3205,0.3883118185214005,0.7052834710132302,0.2250252776207876,0.29330269863029546,0.32079914560087847
1815,0.4082815981147293,0.33662376750436196,0.7841865194499015,0.591623031917355,0.6350781341784526
1793,0.4643787825417261,0.644267179754014,0.2812024979283131,0.3129638225631059,0.32079914560087847
2296,0.361251866593674,0.40197035208023546,0.7872570570491992,0.6272737427986396,0.4543765162758748
2398,0.51876619821783,0.4728906154900028,0.30353249107152236,0.3289181618888966,0.33973394503724197
3666,0.3812475248871763,0.32813682223182256,0.7518313491145784,0.5809730079128201,0.1841323864231988
1033,0.5254942166280853,0.6674554618860197,0.5708422943658409,0.4884478176118091,0.27496017832288655
4807,0.3350824377084899,0.3600277587494958,0.5862841703955802,0.7533971477985238,0.125738859816624
940,0.5087626757570407,0.6788033126714038,0.27531774618891613,0.4102250280534925,0.36191401163654335
2998,0.3198003998037359,0.34526645296646274,0.4542840384562583,0.5314920336757595,0.32079914560087847
696,0.7998384577596025,0.42730990746287895,0.4366085918665305,0.41726985290715163,0.39786676314654595
912,0.31141836275667606,0.3647181639604074,0.44290998439762236,0.5228961326669905,0.64372177844897
1631,0.6914402724036344,0.378242946341836,0.33545222478996123,0.37713311382198467,0.34528834460457797
1670,0.32462256285492636,0.48082575715987175,0.7720820080280287,0.5565829183151708,0.32079914560087847
5238,0.3188742380940974,0.40928014616903,0.8314618895295645,0.182420365678721,0.32079914560087847
1173,0.31839644334975076,0.3449228996555815,0.5493404231677341,0.835135119502094,0.14055265312238333
1133,0.643287996808195,0.44857873651146746,0.32223396858922776,0.38210483619074065,0.30495459746421083
1006,0.31933206926973856,0.325935127348932,0.5480156860374844,0.737187398776058,0.18548740913129716
2057,0.3364730851166715,0.7869918752550916,0.2633230613534432,0.642114980275792,0.2268677290478014
1838,0.3202910599590259,0.31466350571763413,0.4584111962676651,0.539894886166447,0.32079914560087847
2811,0.8101019502484207,0.17714745433411225,0.3956862107008318,0.3872978051757248,0.34408359237615305
1115,0.3258464035557039,0.4047146016273358,0.8485644319966124,0.5767404010781796,0.19441390702240555
4571,0.8209423159336783,0.18527219924242241,0.45016812128540595,0.40642334600078667,0.3002395555905148
5388,0.40175824325327497,0.3732837252098614,0.8069620842137735,0.20916174284491335,0.32079914560087847
4178,0.3744547357873439,0.42422837001482216,0.6288941218267994,0.5169175935887648,0.2268550746916184
3766,0.38198824722528574,0.37626292762914504,0.81024545689242,0.5893583269706856,0.6357227873462765
2046,0.4684339009197734,0.3387319287676595,0.735011665389349,0.678489623099882,0.5095214683309638
5152,0.481244301140526,0.6275627018357055,0.27513973866800623,0.43361245835357815,0.5529933520052194
2417,0.46212807501806336,0.5683903803879542,0.7217281766188411,0.20863320926170148,0.2716595483516479
1543,0.4875159671580071,0.6902178453195599,0.2915940094388212,0.3228675007519493,0.3757250910142999
4586,0.3373579887843192,0.4760597195005812,0.6408193358181906,0.24002582656578977,0.32079914560087847
3129,0.3226523804411446,0.3038996806431055,0.4800332133287462,0.22392941220702897,0.32079914560087847
3958,0.3118540121893114,0.3022238326646251,0.5221330976607121,0.5137904968071076,0.32079914560087847
1915,0.3126235707933286,0.32517984710012954,0.5868714477963461,0.879763128745286,0.32079914560087847
2847,0.4813596462041566,0.45902914191332495,0.30431823027355115,0.328730897596076,0.32079914560087847
2897,0.47146303974465564,0.5445939059639542,0.3118750733636069,0.33448602097360086,0.3449981572093808
2479,0.6450859010179646,0.32589335794943275,0.7769165891031756,0.2577745410217256,0.28055383515429044
2974,0.4806192196226205,0.38339147235939824,0.698654089925493,0.5080004873209782,0.25517250403968755
4093,0.4089939278217913,0.7718631479328921,0.5424381170489744,0.43998342096434606,0.37492772277526715
1432,0.4202504230058391,0.6267458117226417,0.2391293331517632,0.3019687333703524,0.28469569221269614
3927,0.5541338044144035,0.4406629877770803,0.45142615166351346,0.4149778536475324,0.27578731305884985
297,0.3219709572960041,0.30450354681872316,0.4595251253193217,0.21224672323638974,0.8018405473469207
340,1.0,0.3389944792787976,0.3416883847512787,0.3481662559866731,0.3124720040344388
3875,0.32557208933386456,0.3810082297651128,0.5160086070137543,0.6535341254829828,0.5397774587665713
2309,0.3318811685578821,0.285728052567386,0.4803162563433607,0.7100919185696769,0.5617316163481053
4528,0.3737951986286359,0.3443481228831865,0.7157505513902738,0.6285354269336666,0.6894856823868761
1623,0.3957262879385442,0.6514661357577088,0.5215644318123395,0.42796452390041884,0.3682495300991771
444,0.44255608801597324,0.6479182727995283,0.2689531480888055,0.31374993492746583,0.2890802828306127
567,0.42962280093896793,0.5531250074588213,0.5186462878153115,0.3131277691978437,0.35080391830635255
5371,0.5413853651957805,0.5749477285800553,0.5022273974213234,0.4856945263876356,0.32079914560087847
1727,0.7311559438642193,0.28811129516167144,0.34234071044902303,0.3784647509312603,0.3362965617395254
4555,0.589396269149129,0.32330634035616174,0.8218323460304047,0.22576373464288194,0.26629784011709884
2653,0.37795397968566397,0.6607228313924486,0.2748882063015031,0.41156136484579253,0.28722109906822235
4649,0.4118229873247606,0.3757925743554982,0.7652840003117897,0.20468005280997661,0.1500270271164159
4792,0.33987665176349297,0.4131854358457826,0.664676029076036,0.5384425033548507,0.42338657318165174
4628,0.3654717213831115,0.4916389596316655,0.7019077946839878,0.6208062559288309,0.19473443611254154
4113,0.3108233005309718,0.3566195249267842,0.6530434402846499,0.23125133760209157,0.32079914560087847
1934,0.6021636367884504,0.33779092386751225,0.38972130029518665,0.4066436888318179,0.28482770015560543
3939,0.397632586932469,0.34309175901682,0.6439615555351218,0.4811815653848824,0.22370629699457603
3398,0.3559316494728583,0.45319231586258585,0.6798291496344857,0.7146010836746027,0.32079914560087847
2732,0.3370406419810485,0.3653517162449549,0.6278785944481924,0.5304698526179403,0.6354954403334884
2586,0.3436410414298766,0.45649463442228144,0.8169658857615543,0.22842303220656626,0.32079914560087847
2715,0.44375109245084304,0.27735015526282497,0.8452370181197282,0.20734766519747344,0.21693650403566114
1334,0.43948820507997405,0.5227728257834149,0.8205241934517925,0.2389994880960644,0.2662003440546887
744,0.7332809548441821,0.3309622237550929,0.47700284719897057,0.46661652466393655,0.40597763026185746
2919,0.41123768506597885,0.6913448732239055,0.6067955753153322,0.46831871370398653,0.44062985907505
4923,0.38752126120067115,0.6532031460711702,0.6744310623492534,0.24563489825547766,0.32079914560087847
4659,0.4168406454709761,0.3206366790224528,0.5362533691977334,0.8174776873510563,0.18012828928778551
1036,0.35244394008090124,0.5462800471158826,0.4882088444676792,0.41949623736146785,0.3549059429026821
1371,0.3896382867531518,0.7428957710273125,0.2766201863108531,0.3080166831517087,0.3675436183434671
893,0.27395709577692146,0.4203002563447718,0.7507402698896224,0.21740119097198124,0.22323822961530615
861,0.41040054608493715,0.8478398955048966,0.2510042406698538,0.4310339591865066,0.3894206993918863
4710,0.399525281124017,0.5297876980764595,0.24765545114863685,0.30599798853566557,0.2800286793726948
4038,0.3198372214971257,0.4053403967376905,0.8593607908398729,0.18926744233127413,0.32079914560087847
3209,0.4747366213774626,0.5597436671623303,0.2962850420059052,0.4067382247634252,0.35435375281469556
3242,0.27877482247951074,0.18650171135196805,0.2473209960239459,0.2268392390273247,0.6068988961518822
892,0.35052847263320064,0.6176678294471879,0.2903483253380439,0.3207248068068763,0.29486749379181604
394,0.3386254535796749,0.3164973315320777,0.755564900233787,0.5857885561995326,0.47119947622469366
853,0.4582325173113716,0.47667149202681836,0.6049537687195823,0.4668721151176512,0.639894698500617
2402,0.45053426946203945,0.6877252564044424,0.2804547189222548,0.2544782556511881,0.5653427094443343
613,0.3386710000919803,0.377187672298773,0.8576264152841755,0.23923646057472062,0.24105757631403626
1003,0.31496330104558823,0.4024723307563603,0.5036713590505676,0.7407774143356238,0.06874191397424868
2609,0.3453332126646514,0.5186886735709495,0.2957086367001018,0.32906439433377294,0.29893759489868393
1463,0.3369735052388841,0.3368506648494989,0.5375132423038006,0.8282500838712663,0.14434421459372257
2048,0.38490218886482414,0.6124952860249138,0.5026690993132705,0.45259628565974874,0.22978757793753263
5148,0.2836336593458042,0.9899141817852002,0.2660727800149519,0.3035046259341524,0.28033871109917896
4809,0.38992088215904663,0.7024385273780512,0.551420678761473,0.5319375997778858,0.5012895220349011
4527,0.3769432315960296,0.7486870982678827,0.49273403151838757,0.5356581219199001,0.5095539670184339
1844,0.3335048721459121,0.31323499225476,0.7697065474151409,0.5650305985516301,0.482267292501273
2494,0.345004627111591,0.4793043067831118,0.6662193137423096,0.2601849361421531,0.2667811502435892
3701,0.33459340421435374,0.4489679378089444,0.6489195993835707,0.23305456982716735,0.25222216965551536
988,0.8600105762550652,0.30888769282544926,0.33842952035449664,0.37899274224335394,0.3075757747881222
1044,0.3088090503877517,0.31029770841140236,0.5126657142220086,0.9261068838064831,0.32079914560087847
4958,0.3424529872744819,0.35803864027477106,0.573888876501662,0.5513404219013905,0.32079914560087847
557,0.25235814109895455,0.359881864204102,0.5352791189254242,0.6874103445084566,0.32079914560087847
240,0.397385778071957,0.7186469936773063,0.29359834464061924,0.32064726203697275,0.35699204227935444
3451,0.3158196642039017,0.3026139290206627,0.46731691622424304,0.6773823054765046,0.32079914560087847
4054,0.3133307247603559,0.33858707845725317,0.5282996025051518,0.9163465459498855,0.11186896644251682
630,0.48989237122536977,0.7047155563564672,0.2802472277539892,0.3193423769695287,0.29470845154251574
978,0.3408508739163109,0.5368376268297981,0.5632218771611743,0.45927543902269735,0.2735851674839991
5070,0.35107162958027116,0.4458409015507188,0.7715603317426291,0.524155286203466,0.2612419934234736
1599,0.3299625956661606,0.5113512818432001,0.5884326069238291,0.46907247055829343,0.27047823544206195
4240,0.4166288837644133,0.857184157702158,0.22100389239426937,0.43570128670090935,0.28565310929754373
3406,0.5203918242235872,0.4347945363238632,0.44325733861803146,0.442982361005067,0.22210048795485043
2906,0.283924831692328,0.346793870400294,0.6032214201646404,0.6453691492561487,0.32079914560087847
4657,0.35302539750422857,0.44137291839214066,0.4878985290792607,0.2958918624626917,0.2903946102796225
461,0.5047675959633959,0.5050042724128632,0.7815044289045148,0.26589523177390617,0.2660030511378352
4129,0.34227228000812737,0.5143889614217826,0.6926983931596464,0.6530122799102288,0.19983759284235103
2647,0.346512246244557,0.3812055901777467,0.6737142411729184,0.9908500786654636,0.14425448370442473
4213,0.6327748857714175,0.28714254344614254,0.34669470807227254,0.3751272529557391,0.2979420709457852
3787,0.2604250495170443,0.4372046306749696,0.7720182496406219,0.18965534693783115,0.22772189809015567
2380,0.3915206294646303,0.3938335238813558,0.7039546969016557,0.535672040211934,0.4423870889904657
255,0.728624563352389,0.30055574186033746,0.4903467774465577,0.5899324113278268,0.2366833392602695
3365,0.6832466322938376,0.6220727109772369,0.4730028376167852,0.45254639671687374,0.37421490864345736
4818,0.31153888356034126,0.3366286903264457,0.6102344742337799,0.6124733564123922,0.20937193122875095
633,0.3127080092950376,0.35860178128587694,0.6061404855256483,0.35875626865412646,0.32079914560087847
1125,0.3201008884823222,0.31595403098573394,0.4560889904928137,0.5353566191781773,0.32079914560087847
549,0.6542093997945675,0.38842214899980193,0.32812756542283145,0.37922628033826156,0.3017856878368773
1907,0.4302344255327833,0.782443187649624,0.24282123861908178,0.48248753499456287,0.38310516906004166
24,0.3961702185552351,0.4788976518437013,0.8562364455841512,0.1997077881701025,0.2527946354732952
448,0.5288556379631955,0.4018645859936463,0.5123823026618021,0.5036274322667222,0.40190681015747914
3888,0.369659486584334,0.36748926526432873,0.5678834260809028,0.7164686654057056,0.19497587547653358
2787,0.5405397971523965,0.42173936133394757,0.42588170386735164,0.4076781613683163,0.2961882922184194
4096,0.333124381314218,0.382356933839658,0.8803958990457803,0.19430496026237248,0.45795669247915666
4417,0.4029588670630396,0.6746069797859975,0.5765431418548569,0.4466345569861873,0.26700202627878383
321,0.3478183072727429,0.41267719175973283,0.8439128338078666,0.6664419856666899,0.32079914560087847
3535,0.5058593813541451,0.3988647972274666,0.31285853727571467,0.38213249201776917,0.30575484169328515
1864,0.35730780480894275,0.5475825064981251,0.5039975218994398,0.4497401436801555,0.32079914560087847
5197,0.40857883347100804,0.3381126974200832,0.4994948161298401,0.8422902061497883,0.1786813786978581
2352,0.31065767684986123,0.331688116247819,0.5924189803191127,0.5671615432891419,0.19924499509427998
2015,0.378975966525088,0.6265477054278737,0.2697447840203054,0.31873991375720134,0.29613767479368724
2813,0.4565175728204441,0.647239967586946,0.26468557440686735,0.3172479451539761,0.29554709023864534
292,0.33255357112753353,0.6579059329255049,0.4974580489159508,0.7614462587631013,0.18476122164579395
57,0.3656400068733828,0.5448655562371261,0.22424506660263802,0.4701322490803082,0.5971610814700394
2569,0.2699964716240792,0.39746775999064365,0.8084932068755128,0.6272419295597048,0.2176283234401673
269,0.3671627095915927,0.34049012213372415,0.7572972487887288,0.20400637132412483,0.43486867582372307
5115,0.3368013749131584,0.31961511885184274,0.733484412456325,0.5710879476990353,0.43468475626056297
4063,0.31967899173035047,0.3314749431339461,0.6317892317243309,0.7766596749843826,0.32079914560087847
1040,0.30869991621216275,0.29788026264598405,0.45412150985021016,0.4902271899076838,0.32079914560087847
3366,0.3292069376210938,0.4784050712824638,0.8612602748207625,0.18449419119178176,0.2366396242116372
1604,0.26757821800157877,0.18051899075583516,0.26974920656740875,0.6321914188126143,0.32079914560087847
3399,0.4219025192249167,0.4722367752114129,0.6624419056976596,0.2589606687142824,0.280264941954612
1027,0.3150706606817366,0.32830031959557676,0.5407310138670807,0.4789765102612157,0.32079914560087847
3469,0.5594704360250434,0.6879215725820887,0.27101737194929476,0.4775031596330488,0.39898077788915853
4031,0.3531141244762521,0.44986016201753365,0.8329950391920596,0.21069998525022557,0.462285201291262
1022,0.31556590506391446,0.3183823248609079,0.5815251411667822,0.5664412264871244,0.32079914560087847
718,0.39380638414224234,0.43361126890662033,0.5864892660174982,0.8453151752041833,0.14588459486000183
5143,0.2399782145708025,0.030639495473390524,0.24320526312588947,0.2959229526734689,0.2830756470222646
3667,0.40335725116742516,0.5606936226480845,0.29975913702838375,0.32665743359709404,0.32079914560087847
3835,0.7285642290114129,0.19573498628770286,0.40527889964079705,0.39326513731750773,0.30629667821712203
960,0.6999403163234855,0.36351177419701314,0.4267571839210192,0.34111420085143795,0.33782615704314867
3537,0.38937802096854957,0.7772109736566365,0.25713112686315925,0.4274139379583998,0.4320691871172327
4048,0.33500613251254974,0.3420038153362914,0.8358344987052073,0.6031918439531709,0.4350571969709498
4995,0.285274073180232,0.2660466098761955,0.32593637760591676,0.28060144374262513,0.19880309922438866
