,Class
1708,1
12220,1
8459,2
12423,1
10550,1
7396,2
5714,2
12413,1
8329,2
6949,2
9820,1
4737,1
6915,2
13922,1
11383,2
10564,1
5064,1
8962,2
12175,1
11525,2
2221,2
6958,2
10055,1
4397,1
9167,1
13954,1
11598,2
12104,1
2653,1
2656,1
6537,1
4483,1
4988,1
561,2
7567,2
356,2
12447,1
8739,2
9515,1
4074,2
529,2
1456,2
5710,2
10662,1
12672,1
8791,2
12928,1
13242,1
4061,2
9505,1
4755,1
9106,1
1188,1
1169,1
8759,2
13283,1
14508,1
13388,1
8015,2
7838,2
5694,2
6295,1
1078,1
2088,1
12004,2
8481,2
6294,1
5777,2
8319,2
4654,1
1170,1
6969,2
11478,2
11361,2
13606,1
8210,2
6374,1
13861,1
10252,1
2650,1
14269,2
4930,1
1497,2
7178,2
1498,2
14712,1
8518,2
69,1
9337,1
9637,1
13364,1
649,2
7879,2
7434,2
5481,2
12294,1
14781,1
11442,2
817,2
11829,2
10293,1
3236,1
3534,2
2963,1
6966,2
171,1
10294,1
8150,2
5981,1
6376,1
3039,1
554,2
2626,2
11368,2
1837,1
9139,1
14342,1
3093,1
8898,2
3448,2
5870,2
8925,2
7617,2
4495,1
5378,2
8324,2
909,1
12247,1
12778,1
5959,1
9605,1
11439,2
11541,2
3932,2
3678,2
12580,1
10507,1
9896,1
7191,2
8575,2
5980,1
5733,2
12534,1
459,2
11397,2
5383,2
2805,1
11645,2
1976,1
13761,1
12844,1
14861,1
14181,1
11381,2
8947,2
10008,1
9085,1
3293,1
1581,2
14,1
7543,2
4801,1
14668,1
11776,2
1697,1
12474,1
8357,2
201,2
6047,1
3482,2
573,2
5101,1
487,2
2700,1
5751,2
4881,1
12386,1
5159,1
12718,1
10129,1
3444,2
3366,2
3464,2
5889,2
11553,2
4685,1
8586,2
1786,1
13933,1
14419,1
6216,1
827,2
2236,2
8890,2
13470,1
10449,1
4106,2
2323,2
40,1
12960,1
4146,2
13698,1
972,1
12566,1
14613,1
3488,2
681,2
7175,2
13135,1
5232,1
10708,1
1223,1
7605,2
12522,1
7343,2
11839,2
3614,2
10108,1
13311,1
14576,1
44,1
616,2
12924,1
4067,2
11560,2
1021,1
12222,1
3749,2
4041,2
2375,2
10167,1
6635,1
2627,2
4653,1
6167,1
12380,1
4154,2
890,1
9112,1
2732,1
10175,1
11674,2
9661,1
5509,2
3294,1
2972,1
4751,1
10384,1
3311,1
8709,2
4513,1
10851,1
11607,2
9064,1
9045,2
10398,1
5358,2
3491,2
14204,1
13304,1
9199,1
5169,1
7263,2
10085,1
4197,2
13840,1
5770,2
8050,2
8574,2
673,2
9043,2
2210,2
3783,2
6540,1
13485,1
11479,2
1666,1
4609,1
7784,2
12519,1
9485,1
12162,1
949,1
3183,1
10340,1
6790,2
13770,1
13882,1
5136,1
13557,1
14388,1
12507,1
13687,1
11275,2
7330,2
6530,1
10770,1
1344,2
13285,1
5399,2
8400,2
4711,1
7993,2
9051,2
10249,1
5727,2
9616,1
6964,2
1445,2
7255,2
8505,2
813,2
593,2
2997,1
13181,1
6803,2
8687,2
4545,1
12751,2
8958,2
5287,2
6729,2
14683,1
12439,1
3729,2
7573,2
5801,2
11085,1
10433,1
4286,2
7542,2
12766,2
10949,1
4428,1
1075,1
3621,2
9995,1
13346,1
3662,2
12919,1
14530,1
141,1
2501,2
3426,2
7703,2
2819,1
1144,1
13684,1
2527,2
5450,2
11057,1
1648,1
7911,2
5906,2
11726,2
4248,2
4638,1
676,2
3649,2
5205,1
11305,2
821,2
3001,1
11702,2
805,2
5421,2
12295,1
9386,1
11202,2
10879,1
9621,1
1400,2
403,2
1674,1
4100,2
13926,1
1408,2
7042,2
13981,1
13400,1
6882,2
8608,2
10830,1
1543,2
4667,1
5075,1
8266,2
2986,1
14126,1
10022,1
12412,1
14074,1
3924,2
8455,2
13826,1
13919,1
173,1
2491,2
4152,2
7506,2
9886,1
8620,2
5984,1
6659,2
2952,1
10115,1
8943,2
10468,1
12446,1
13785,1
13401,1
10416,1
4850,1
3816,2
6526,1
4998,1
8315,2
11387,2
9904,1
12062,2
14378,1
12563,1
2685,1
7430,2
4168,2
12069,2
10544,1
1239,1
8800,2
5917,2
14038,1
6412,1
8352,2
10885,1
10769,1
10704,1
4684,1
10142,1
14750,1
2922,2
11521,2
9046,2
13642,1
8247,2
991,1
2398,2
4839,1
118,1
266,2
3060,1
11865,2
13022,2
10576,1
3800,2
5223,1
1185,1
14280,2
4394,1
4800,1
1469,2
9859,1
907,1
11386,2
4708,1
12995,2
3693,2
6410,1
5272,2
9610,1
11300,2
4904,1
11357,2
13985,1
14628,1
4845,1
6508,1
14801,1
9422,1
10760,1
9594,1
7370,2
14245,2
239,2
13462,1
9252,1
3722,2
8710,2
4076,2
13366,1
406,2
11017,1
10551,1
1878,1
3166,1
438,2
8474,2
769,2
13508,1
3629,2
7415,2
3868,2
14809,1
12144,1
2899,1
6159,1
2896,1
11908,2
2239,2
2681,1
6026,1
3829,2
2381,2
656,2
2477,2
10471,1
10077,1
12032,2
983,1
12134,1
2488,2
10062,1
5578,2
5218,1
3635,2
9277,1
10462,1
13015,2
11543,2
287,2
2529,2
14134,1
645,2
7623,2
10116,1
7061,2
4844,1
3155,1
12095,1
4837,1
1979,1
13869,1
5765,2
12555,1
14220,2
12859,1
9576,1
10609,1
7257,2
3188,1
3154,1
13575,1
4207,2
13619,1
4072,2
13258,1
5460,2
14631,1
3643,2
12033,2
8239,2
6536,1
10241,1
690,2
10687,1
3146,1
454,2
10113,1
4528,1
2827,1
6632,1
8434,2
9767,1
8755,2
12798,1
10072,1
13047,1
8375,2
120,1
5846,2
3603,2
10487,1
10702,1
11071,1
11401,2
9654,1
13879,1
13328,1
5653,2
9666,1
628,2
5570,2
12268,1
865,2
5455,2
6297,1
13496,1
8006,2
124,1
9708,1
12758,2
1871,1
6289,1
14902,1
4987,1
6953,2
2406,2
7831,2
9396,1
14078,1
6599,1
6923,2
9233,1
4053,2
11393,2
1295,1
8333,2
6084,1
9517,1
4592,1
7928,2
6435,1
1900,1
2737,1
12246,1
13317,1
12630,1
6883,2
1790,1
6735,2
2562,2
13667,1
10805,1
8665,2
2174,1
14367,1
11286,2
6008,1
4205,2
4441,1
9105,1
12369,1
296,2
4097,2
4823,1
13607,1
12096,1
10388,1
9326,1
1339,2
2297,2
11906,2
13857,1
6095,1
3780,2
11263,2
386,2
13791,1
6562,1
3586,2
13839,1
7274,2
2123,1
8070,2
3535,2
14726,1
7325,2
2379,2
3462,2
2867,1
12157,1
14195,1
7001,2
10185,1
2929,1
1964,1
3813,2
8128,2
9865,1
8769,2
7930,2
75,1
2313,2
9983,1
14360,1
10995,1
745,2
3133,1
14956,1
6903,2
6845,2
12832,1
6324,1
7870,2
2749,1
6765,2
1057,1
6013,1
7568,2
9047,2
8913,2
13961,1
10424,1
9651,1
9613,1
4544,1
11773,2
695,2
7757,2
1117,1
7342,2
10956,1
9391,1
14561,1
8251,2
1122,1
2601,2
1841,1
3934,2
10263,1
6313,1
4777,1
538,2
6984,2
1588,2
13293,1
10091,1
13393,1
6369,1
5243,1
9152,1
14526,1
4596,1
342,2
11572,2
3745,2
13529,1
5774,2
937,1
4191,2
4907,1
5028,1
6281,1
1598,2
14271,2
8858,2
10712,1
14596,1
2649,1
14531,1
8818,2
13513,1
12458,1
895,1
2484,2
6757,2
13265,1
12320,1
1981,1
10075,1
5221,1
10744,1
5415,2
8794,2
13982,1
9070,1
11086,1
2068,1
6173,1
5152,1
1148,1
71,1
1542,2
5807,2
7848,2
4736,1
4951,1
5195,1
13402,1
10630,1
6389,1
4719,1
8993,2
8915,2
10234,1
14486,1
7431,2
13348,1
6951,2
4145,2
7111,2
5189,1
14772,1
758,2
12742,2
9245,1
7570,2
2582,2
1074,1
7676,2
14264,2
2247,2
4866,1
12957,1
12071,2
2487,2
7360,2
750,2
1846,1
11000,1
4953,1
2107,1
5271,2
5685,2
603,2
13484,1
12748,2
12641,1
6063,1
9629,1
13777,1
703,2
2326,2
5780,2
13386,1
6128,1
9971,1
335,2
3793,2
8730,2
1705,1
8820,2
3099,1
9486,1
13509,1
3172,1
9584,1
3282,1
10606,1
7865,2
3078,1
13661,1
6603,1
12800,1
12776,1
1833,1
6450,1
11288,2
9079,1
8680,2
10681,1
12225,1
6986,2
12905,1
5529,2
13358,1
11446,2
10212,1
7475,2
8483,2
2246,2
8724,2
3978,2
13054,1
622,2
8203,2
5015,1
12195,1
9979,1
2721,1
9288,1
10631,1
3833,2
1273,1
5190,1
12997,2
11744,2
10059,1
10545,1
14737,1
10080,1
1798,1
412,2
7697,2
10581,1
2756,1
5431,2
11340,2
5502,2
1991,1
3171,1
6358,1
3456,2
5699,2
8280,2
12860,1
6965,2
8297,2
5504,2
10452,1
7035,2
912,1
4497,1
3367,2
11945,2
14108,1
6214,1
1779,1
2879,1
2754,1
541,2
8414,2
13108,1
14343,1
12451,1
11015,1
2021,1
11100,1
13763,1
7985,2
2969,1
3904,2
2593,2
1653,1
9988,1
5494,2
13148,1
5325,2
2777,1
3387,2
7737,2
5773,2
4961,1
4388,1
3092,1
2548,2
9978,1
9332,1
1357,2
4899,1
5556,2
12807,1
9293,1
11132,2
14248,2
12289,1
9276,1
3134,1
6610,1
9866,1
543,2
11170,2
9303,1
6696,2
14796,1
10826,1
897,1
2267,2
8932,2
6115,1
2016,1
466,2
8444,2
12140,1
6136,1
882,1
3864,2
12836,1
10413,1
13615,1
9174,1
5116,1
6465,1
12485,1
4290,2
14594,1
12717,1
5452,2
3285,1
1844,1
10978,1
7638,2
2131,1
3590,2
14663,1
5761,2
7546,2
2926,2
4726,1
10983,1
1983,1
9936,1
11791,2
7315,2
8255,2
4068,2
5720,2
7589,2
10788,1
4250,2
3631,2
5775,2
6792,2
10463,1
9461,1
13155,1
8309,2
7632,2
929,1
10783,1
10045,1
4982,1
9327,1
14885,1
1801,1
10250,1
3031,1
4663,1
9001,2
468,2
3484,2
10874,1
415,2
11907,2
6575,1
9860,1
6126,1
3321,1
13671,1
6271,1
4725,1
13250,1
4398,1
13172,1
3952,2
10494,1
3272,1
5364,2
12553,1
14717,1
3244,1
1594,2
3205,1
13603,1
14008,1
2984,1
652,2
7536,2
3959,2
12705,1
8700,2
10397,1
8133,2
8976,2
13337,1
10353,1
5593,2
14939,1
7615,2
2994,1
10670,1
5040,1
7173,2
4419,1
5465,2
462,2
9884,1
8503,2
10004,1
11215,2
14244,2
13902,1
13275,1
3291,1
2061,1
2652,1
11620,2
4965,1
7611,2
13150,1
6939,2
6081,1
7625,2
14739,1
5618,2
488,2
6017,1
14420,1
6030,1
11516,2
8312,2
7768,2
14574,1
11163,2
14769,1
12972,1
11872,2
325,2
4990,1
13113,1
3855,2
3259,1
4651,1
2002,1
1020,1
10506,1
13259,1
3947,2
7213,2
12792,1
127,1
10268,1
3263,1
6654,2
1746,1
6533,1
2671,1
8021,2
7117,2
954,1
3375,2
1651,1
14102,1
3973,2
8921,2
5155,1
13442,1
4877,1
9172,1
6858,2
6878,2
14217,2
5121,1
10225,1
5726,2
908,1
12434,1
278,2
2172,1
12888,1
2011,1
8042,2
4695,1
3057,1
13006,2
3970,2
11513,2
2956,1
1586,2
5374,2
12713,1
4098,2
10202,1
12401,1
9346,1
2402,2
9635,1
1138,1
8728,2
14085,1
11604,2
7170,2
8670,2
8726,2
962,1
13145,1
2894,1
10069,1
1088,1
734,2
10029,1
10626,1
12323,1
12616,1
4994,1
2927,1
709,2
10402,1
10261,1
9841,1
11129,2
6897,2
3747,2
14168,1
12469,1
4534,1
1836,1
14821,1
8512,2
8922,2
5558,2
2111,1
1347,2
9237,1
1453,2
444,2
125,1
8616,2
9899,1
10723,1
7202,2
7505,2
14061,1
12339,1
3104,1
1200,1
6876,2
14206,1
6906,2
5881,2
6096,1
7509,2
5666,2
3645,2
1765,1
1352,2
11321,2
6650,1
10948,1
7006,2
4083,2
2642,1
12848,1
11175,2
14896,1
2444,2
1106,1
12904,1
1161,1
14749,1
2311,2
1253,1
14112,1
569,2
6992,2
7875,2
9615,1
12132,1
6662,2
2890,1
8653,2
2354,2
1591,2
4507,1
3881,2
11748,2
1850,1
9127,1
10923,1
8223,2
3996,2
5928,1
5958,1
1199,1
11651,2
11312,2
6700,2
5470,2
12370,1
10448,1
5869,2
62,1
4151,2
2618,2
7070,2
12055,2
13948,1
3165,1
11576,2
5684,2
10256,1
10693,1
4941,1
1427,2
4867,1
2448,2
9287,1
1695,1
11799,2
8039,2
6198,1
12706,1
6130,1
898,1
802,2
14879,1
5519,2
3186,1
4558,1
10866,1
10317,1
2098,1
4562,1
11518,2
1562,2
726,2
4451,1
7320,2
13510,1
508,2
13062,1
9129,1
7511,2
4361,1
9597,1
12595,1
4911,1
11968,2
10701,1
1085,1
8537,2
8236,2
3295,1
10243,1
14742,1
12060,2
13034,1
11989,2
2511,2
11570,2
2230,2
123,1
6253,1
7938,2
14143,1
4060,2
8785,2
8774,2
780,2
9778,1
9857,1
10759,1
8048,2
5945,1
2717,1
10975,1
8367,2
11656,2
255,2
1214,1
5474,2
2841,1
8453,2
3376,2
9764,1
6855,2
12431,1
13966,1
3836,2
8816,2
2087,1
2120,1
1205,1
8308,2
6785,2
7039,2
5486,2
3681,2
14798,1
12075,2
12242,1
11723,2
14405,1
9421,1
9776,1
13051,1
2966,1
339,2
7450,2
8622,2
6651,1
312,2
14182,1
5605,2
10219,1
4827,1
6074,1
9838,1
9307,1
14023,1
3245,1
938,1
11481,2
3562,2
14969,2
14935,1
2489,2
11750,2
6764,2
10279,1
3754,2
11650,2
8773,2
14614,1
14180,1
3303,1
4566,1
12674,1
8531,2
11456,2
12277,1
3220,1
11239,2
7398,2
9159,1
12221,1
11558,2
3798,2
3990,2
12790,1
4293,2
14286,2
10818,1
14254,2
2938,1
1110,1
1825,1
4865,1
6108,1
11870,2
5983,1
4241,2
447,2
10812,1
10216,1
11161,2
14788,1
8603,2
6990,2
7679,2
5066,1
8446,2
12700,1
13860,1
8582,2
14549,1
14729,1
14792,1
7247,2
14135,1
2175,1
1321,1
1378,2
9526,1
8091,2
10864,1
9529,1
6458,1
3683,2
5931,1
12398,1
11264,2
10147,1
12956,1
8013,2
9254,1
9989,1
3556,2
13595,1
13872,1
8403,2
9350,1
3319,1
4720,1
10982,1
7941,2
12073,2
7146,2
2538,2
13895,1
10068,1
8662,2
13921,1
3493,2
7171,2
10182,1
7656,2
5093,1
6082,1
1010,1
9955,1
2459,2
9825,1
14512,1
1774,1
7654,2
9165,1
505,2
14211,1
2235,2
9441,1
13212,1
11502,2
2280,2
13520,1
9478,1
3988,2
13140,1
12359,1
7680,2
12620,1
4949,1
8981,2
3726,2
6260,1
2830,1
12511,1
14889,1
12064,2
9065,1
7382,2
5975,1
10841,1
3608,2
2205,2
10099,1
9036,2
8287,2
1992,1
10664,1
13800,1
7934,2
11022,1
5083,1
13395,1
509,2
14779,1
10280,1
4303,2
3866,2
10230,1
13711,1
13934,1
14289,1
2698,1
4069,2
13586,1
6805,2
4674,1
8441,2
4639,1
14849,1
10349,1
8517,2
7500,2
7782,2
9557,1
5510,2
1462,2
3791,2
1905,1
2838,1
13171,1
115,1
5319,2
8991,2
11965,2
12254,1
12197,1
1735,1
6432,1
14626,1
10133,1
1157,1
12279,1
13110,1
7439,2
9089,1
9813,1
9883,1
6043,1
10919,1
7919,2
14258,2
14145,1
5215,1
12685,1
756,2
9806,1
5246,2
1848,1
10643,1
14375,1
2625,2
6987,2
11909,2
13441,1
8108,2
1080,1
14235,2
10603,1
11405,2
1439,2
10266,1
6702,2
11427,2
4316,2
12218,1
4884,1
1575,2
13550,1
8278,2
4530,1
8450,2
8627,2
11271,2
1592,2
1638,1
10580,1
14394,1
5171,1
6638,1
9491,1
9503,1
1919,1
5944,1
893,1
7790,2
1263,1
8927,2
678,2
14830,1
13213,1
8360,2
4503,1
10991,1
11890,2
9415,1
7606,2
7109,2
4187,2
3954,2
11171,2
498,2
2449,2
12659,1
6639,1
14646,1
5225,1
7673,2
11497,2
14804,1
4227,2
14024,1
10356,1
12914,1
10309,1
11565,2
13625,1
6974,2
10227,1
1489,2
13798,1
10047,1
3190,1
8311,2
13297,1
2726,1
11005,1
8197,2
13035,1
7029,2
9690,1
1046,1
45,1
3571,2
14406,1
8538,2
8125,2
1892,1
6814,2
2689,1
12529,1
5507,2
8509,2
9207,1
3184,1
14272,2
12471,1
346,2
6905,2
10197,1
12815,1
12080,1
10442,1
13017,2
544,2
4343,2
3383,2
13611,1
3647,2
6004,1
6789,2
8345,2
12989,2
11770,2
8525,2
4454,1
5940,1
1634,2
13541,1
6067,1
14003,1
14961,2
9429,1
308,2
12305,1
39,1
10950,1
7618,2
8166,2
366,2
13666,1
2808,1
10303,1
12327,1
1572,2
13291,1
11104,1
14455,1
7133,2
13151,1
1583,2
14669,1
1957,1
10890,1
12786,1
4641,1
13292,1
14252,2
9220,1
12258,1
14462,1
14256,2
1397,2
13178,1
7885,2
11548,2
9331,1
5721,2
2905,2
2648,1
2203,2
8004,2
578,2
13217,1
6064,1
5170,1
11165,2
6828,2
12298,1
3363,2
14938,1
9766,1
3517,2
3618,2
1289,1
14468,1
10027,1
8117,2
10688,1
10034,1
11531,2
4668,1
2521,2
9407,1
10540,1
1716,1
11041,1
11785,2
7459,2
2414,2
2676,1
113,1
9409,1
185,1
2409,2
11436,2
5175,1
9195,1
10605,1
2000,1
5525,2
12164,1
14380,1
290,2
11757,2
11371,2
9006,2
2592,2
14270,2
8936,2
6801,2
14347,1
12925,1
6501,1
6687,2
4678,1
8428,2
2156,1
9019,2
14855,1
7979,2
10025,1
14922,1
13570,1
9027,2
9687,1
409,2
5700,2
14291,1
12783,1
8225,2
5712,2
10514,1
13845,1
4553,1
14242,2
14379,1
9944,1
9991,1
1479,2
14524,1
11223,2
13322,1
12213,1
3886,2
8524,2
8801,2
5361,2
11236,2
2176,2
11826,2
1629,2
10325,1
13425,1
2166,1
10671,1
4903,1
4408,1
2957,1
3703,2
1028,1
12310,1
6690,2
10051,1
4180,2
10971,1
2775,1
3743,2
2654,1
327,2
13361,1
9334,1
5646,2
1481,2
7636,2
4992,1
14937,1
14213,1
12312,1
4809,1
4058,2
4133,2
10221,1
6622,1
1936,1
13046,1
10493,1
11034,1
8361,2
4448,1
733,2
3680,2
13865,1
3709,2
14695,1
4210,2
9297,1
1069,1
4171,2
6477,1
1587,2
8215,2
11039,1
13706,1
766,2
14950,1
1614,2
1189,1
8501,2
3801,2
8495,2
2077,1
3441,2
11887,2
242,2
1039,1
13448,1
3871,2
8584,2
6146,1
7435,2
11377,2
321,2
13971,1
13383,1
8979,2
5743,2
3861,2
728,2
2812,1
213,2
8241,2
12425,1
14641,1
2330,2
11143,2
12803,1
3102,1
8569,2
4595,1
10922,1
12602,1
178,1
1426,2
811,2
3835,2
10724,1
4300,2
4475,1
13708,1
2342,2
4563,1
12651,1
6023,1
13210,1
11985,2
14498,1
13851,1
7438,2
8457,2
10518,1
3270,1
13503,1
5292,2
131,1
251,2
1433,2
2467,2
10009,1
13784,1
12760,2
662,2
13466,1
6317,1
3029,1
12130,1
1952,1
824,2
8089,2
14701,1
5811,2
10283,1
9822,1
6800,2
11624,2
1520,2
11339,2
4796,1
14710,1
4758,1
13705,1
2226,2
10588,1
14775,1
5596,2
11173,2
4848,1
3404,2
3957,2
4697,1
7307,2
11097,1
2127,1
13353,1
9336,1
8754,2
8825,2
9020,2
7990,2
6991,2
6606,1
14629,1
1429,2
140,1
13796,1
12408,1
233,2
10579,1
9911,1
13843,1
4334,2
2275,2
1045,1
6856,2
8014,2
13170,1
96,1
6179,1
9852,1
8103,2
10444,1
3632,2
9791,1
11269,2
8046,2
2638,1
7007,2
2259,2
4778,1
12897,1
8626,2
9299,1
2212,2
8058,2
4724,1
3962,2
12885,1
2270,2
11722,2
3732,2
8460,2
6714,2
7880,2
5031,1
860,2
11474,2
5053,1
658,2
11501,2
14294,1
1366,2
13814,1
4400,1
12318,1
3548,2
13847,1
11292,2
3552,2
7781,2
9543,1
1310,1
13377,1
6629,1
3345,2
7266,2
1101,1
8510,2
7746,2
8033,2
14924,1
4108,2
12816,1
13915,1
6796,2
10534,1
10385,1
3351,2
3365,2
12054,2
6020,1
2948,1
2781,1
11756,2
1550,2
3555,2
5453,2
7726,2
4855,1
13286,1
8539,2
1301,1
7003,2
10904,1
13330,1
10856,1
6907,2
9914,1
6140,1
2669,1
8782,2
5702,2
186,1
8827,2
3974,2
11285,2
8268,2
426,2
524,2
9209,1
12557,1
6351,1
9173,1
13564,1
12930,1
6267,1
14727,1
8908,2
1072,1
3388,2
3521,2
14414,1
9882,1
6402,1
10727,1
11803,2
30,1
1208,1
14285,2
491,2
1714,1
10990,1
8742,2
1748,1
853,2
7718,2
669,2
9090,1
5046,1
9066,1
14723,1
187,1
7776,2
7614,2
12103,1
4416,1
7277,2
13175,1
7137,2
2825,1
8660,2
6872,2
12900,1
7311,2
4499,1
13179,1
2746,1
7269,2
7081,2
10201,1
3117,1
2304,2
4409,1
5541,2
9703,1
3418,2
4882,1
8930,2
8839,2
8629,2
9676,1
13158,1
9475,1
11827,2
9835,1
12019,2
9136,1
4526,1
5732,2
3847,2
675,2
9469,1
3424,2
7048,2
12410,1
5620,2
12456,1
605,2
6005,1
643,2
11252,2
5642,2
3487,2
13914,1
12226,1
3279,1
1999,1
1789,1
6332,1
4380,1
6350,1
6649,1
1068,1
14409,1
10567,1
8168,2
3936,2
7023,2
3530,2
6510,1
12330,1
11413,2
9707,1
4102,2
7633,2
2078,1
4020,2
7622,2
11712,2
7872,2
12611,1
4508,1
7499,2
4399,1
5897,2
9465,1
9821,1
11809,2
3640,2
12196,1
515,2
7548,2
2104,1
3050,1
6102,1
7020,2
253,2
13647,1
7609,2
3700,2
5579,2
10748,1
12983,2
819,2
14685,1
6715,2
6975,2
10848,1
5329,2
10611,1
4369,1
7799,2
1603,2
13208,1
9343,1
7316,2
2522,2
13045,1
4787,1
13078,1
6217,1
9907,1
9805,1
7381,2
10335,1
12583,1
5752,2
13533,1
14730,1
11530,2
11080,1
12653,1
930,1
7891,2
9177,1
7922,2
5134,1
12691,1
10343,1
4309,2
5230,1
11820,2
11250,2
10166,1
7811,2
4598,1
13103,1
1738,1
7896,2
3127,1
5398,2
14565,1
14364,1
3369,2
11408,2
9723,1
4055,2
11108,2
10079,1
1158,1
4498,1
14782,1
9702,1
14279,2
9270,1
3706,2
1996,1
9775,1
8511,2
7244,2
1533,2
12682,1
4803,1
889,1
9796,1
6104,1
11583,2
10778,1
2009,1
3233,1
6625,1
7082,2
5061,1
7521,2
3325,1
11359,2
11294,2
11728,2
4593,1
5932,1
163,1
4382,1
5914,2
9657,1
7312,2
8578,2
506,2
5074,1
10754,1
11925,2
12274,1
9804,1
2046,1
10190,1
8719,2
9524,1
9909,1
8679,2
9785,1
588,2
13016,2
11116,2
2541,2
9057,1
8047,2
3646,2
4169,2
4463,1
202,2
6094,1
4924,1
10057,1
2787,1
11461,2
9274,1
1334,1
8258,2
1149,1
5429,2
11563,2
6626,1
13254,1
5855,2
12853,1
252,2
4952,1
6589,1
13184,1
4003,2
5428,2
13248,1
5819,2
1744,1
13610,1
10140,1
770,2
14325,1
4011,2
7054,2
14599,1
12899,1
14058,1
8200,2
8982,2
6169,1
14197,1
1024,1
12159,1
12926,1
7723,2
3265,1
1577,2
4901,1
448,2
4487,1
1152,1
14944,1
274,2
2641,1
5063,1
9685,1
7724,2
9197,1
6022,1
9157,1
10532,1
6616,1
395,2
4022,2
4306,2
1040,1
3354,2
14165,1
2076,1
6704,2
7121,2
2634,1
330,2
11862,2
13382,1
12681,1
9298,1
8092,2
10296,1
3389,2
6877,2
6683,2
12338,1
7253,2
10364,1
7926,2
2859,1
4573,1
9433,1
10232,1
1298,1
1856,1
10239,1
11070,1
10586,1
4829,1
12348,1
12445,1
9075,1
6007,1
7822,2
9268,1
5942,1
2274,2
1033,1
10531,1
8404,2
11948,2
7432,2
1688,1
14000,1
14714,1
8729,2
8113,2
7071,2
7301,2
11313,2
10966,1
12160,1
10859,1
6111,1
1818,1
326,2
919,1
6912,2
9186,1
3113,1
4671,1
4422,1
11336,2
200,2
8906,2
11642,2
6292,1
3040,1
10860,1
9655,1
11980,2
1314,1
13542,1
9311,1
2097,1
7663,2
3419,2
14829,1
12204,1
3839,2
12371,1
2844,1
5496,2
9736,1
10757,1
1662,1
14212,1
5824,2
12262,1
1374,2
6730,2
4770,1
13829,1
9198,1
13093,1
11582,2
8141,2
12190,1
13495,1
12058,2
3870,2
1360,2
1568,2
12366,1
14877,1
9078,1
2534,2
6346,1
12443,1
4429,1
12176,1
5286,2
9471,1
4914,1
9847,1
8996,2
6453,1
8664,2
5954,1
5391,2
12810,1
3248,1
4318,2
4004,2
4224,2
11046,1
7201,2
4184,2
8469,2
4124,2
9688,1
4479,1
13970,1
7212,2
9228,1
27,1
9716,1
6335,1
8224,2
6338,1
8514,2
1893,1
170,1
11964,2
3200,1
3225,1
10411,1
6464,1
1231,1
10086,1
2168,1
3626,2
7317,2
6731,2
7051,2
2249,2
2632,2
2195,2
14127,1
8561,2
1098,1
11150,2
2152,1
7283,2
4019,2
10337,1
10633,1
3869,2
441,2
14231,2
2407,2
13325,1
2708,1
10835,1
11344,2
14563,1
10979,1
2834,1
9313,1
14906,1
10644,1
7211,2
557,2
9404,1
8294,2
5499,2
2006,1
7262,2
7596,2
10809,1
482,2
2241,2
9467,1
9208,1
14467,1
1180,1
8938,2
3312,1
11821,2
7793,2
10571,1
8279,2
2571,2
7270,2
8129,2
13227,1
13613,1
7444,2
2215,2
1007,1
7952,2
11089,1
1373,2
1941,1
4880,1
9071,1
9645,1
11042,1
12343,1
7303,2
12482,1
11627,2
12569,1
1142,1
14276,2
5703,2
5631,2
9941,1
9348,1
14044,1
341,2
3177,1
8694,2
3733,2
13359,1
1388,2
225,2
117,1
10762,1
8917,2
923,1
2850,1
9008,2
109,1
10548,1
3359,2
2245,2
5535,2
8535,2
6788,2
951,1
959,1
8667,2
7442,2
1105,1
10198,1
10475,1
4280,2
4568,1
137,1
12235,1
14579,1
276,2
14037,1
13848,1
8944,2
8519,2
1384,2
1665,1
4861,1
948,1
11391,2
473,2
387,2
7482,2
9069,1
5723,2
5211,1
10612,1
11567,2
8532,2
8430,2
825,2
6857,2
1814,1
3341,1
5289,2
5739,2
10019,1
11384,2
9900,1
4826,1
14072,1
9826,1
8443,2
8849,2
8163,2
12597,1
8987,2
13551,1
7852,2
10735,1
12710,1
1409,2
12608,1
763,2
5804,2
12217,1
13092,1
8235,2
3160,1
12764,2
8401,2
5799,2
12845,1
953,1
13977,1
14002,1
2716,1
4560,1
5298,2
8202,2
11725,2
9493,1
6037,1
13061,1
2447,2
6491,1
95,1
4781,1
7552,2
13264,1
13491,1
2464,2
6454,1
11011,1
13972,1
284,2
8037,2
240,2
12464,1
1559,2
10409,1
10897,1
14658,1
2022,1
1842,1
6240,1
6997,2
7457,2
6931,2
7058,2
3685,2
13137,1
14431,1
5279,2
1791,1
3178,1
1487,2
8349,2
5144,1
13681,1
10315,1
10593,1
13028,1
5582,2
6694,2
9726,1
9038,2
14152,1
969,1
2736,1
14728,1
1811,1
14598,1
9107,1
469,2
13001,2
5718,2
4012,2
12615,1
2783,1
9432,1
13087,1
3288,1
4746,1
10257,1
6110,1
4393,1
9812,1
11417,2
7411,2
4252,2
1000,1
9585,1
5583,2
5622,2
13407,1
1441,2
385,2
13643,1
10941,1
6852,2
9873,1
8935,2
1901,1
12219,1
13600,1
5661,2
4211,2
14605,1
1560,2
7363,2
2390,2
7362,2
12135,1
8744,2
7420,2
10342,1
12723,1
2766,1
6548,1
6390,1
5865,2
14353,1
