,V1,V2,V3,V4
557,0.799212513250979,0.5346492196357677,0.27199689835655977,0.8778380934195331
63,0.6372008163324175,0.4735581690346384,0.2942899605832813,0.7535584713167298
687,0.46891807109014993,0.7895467488877331,0.2477838326835678,0.6450348709275575
487,0.758619446307394,0.8450646779945145,0.09035690438753312,0.6933586113460086
1063,0.363130908854899,0.2639543194123788,0.6161199302130226,0.7863630577302526
1241,0.3433355688726391,0.4833135638566569,0.34482520946862816,0.7813071824108677
322,0.3827603862435007,0.5908616373616916,0.5620824089430719,0.8623184847740891
593,0.3065357073318478,0.5817277649515242,0.5195985094880134,0.7409776589650562
1323,0.5060097065674376,0.5088652070930637,0.22283197277446315,0.8881857115578711
1335,0.39475297290670586,0.24428712015476317,0.5100394167187198,0.765669185375124
628,0.7620448694372931,0.5423147874438254,0.3006397139595494,0.8358638624439655
915,0.3817075193446264,0.27843530516713005,0.49043875331165054,0.7902434145321293
376,0.740785611780571,0.8086713789116435,0.07544316884571478,0.6667848732007602
865,0.451589756903129,0.6363139717190464,0.08633338359144464,0.49535812033425164
230,0.41128154093560926,0.5734432940313643,0.532737415727917,0.8710184856833701
272,0.8256567798138011,0.5127367192148088,0.3156654532922653,0.8801931312910881
910,0.5477128990617947,0.385830336729692,0.3011566545329227,0.8773652672831591
235,0.6554240673834815,0.5913293694597133,0.32145949555215714,0.7696669303581658
1245,0.42630292278735693,0.5844368692632659,0.16923772804618004,0.651736272129627
840,0.3450014062263375,0.16639288747862463,0.6314773730803196,0.6991198159615192
1081,0.13868276254966863,0.764150766893548,0.22556327137226184,0.1843658219445884
859,0.08430867749821513,0.8586925204024741,0.21589247636073838,0.22786582649099352
939,0.35979202273038674,0.6590008494014901,0.1934503629353609,0.6669030797348536
262,0.6384628143276436,0.8000014967427137,0.18555151097421763,0.5529701664893568
931,0.47232546567726025,0.5488188829060756,0.1575721024403903,0.7255753475726742
1047,0.5845430485544715,0.6536574779136903,0.048536412001637,0.6010620402447784
964,0.4061109548637402,0.24939849652194412,0.4709113231524759,0.8057639324586049
204,0.5679005401351419,0.7975206456948066,0.2557197320524695,0.6931231075588532
831,0.47941068299331496,0.5145950375495328,0.2248619553277188,0.7366276585104158
115,0.6905076116507655,0.6243886741478857,0.19230620113296143,0.7661392836684033
192,0.612963243406962,0.5121947112596212,0.40771964589570725,0.831042854415014
57,0.9266021965976534,0.7028254760577294,0.13128998212247184,0.8171690444365639
252,0.5491854704367956,0.8593885057643303,0.18854115062355958,0.607054202242287
826,0.2041624299591112,0.04862542891033389,0.8726172270446076,0.6510270329250661
45,0.4510885634135964,0.8733269222853765,0.06459172464298792,0.0950016821699082
909,0.3829190374200434,0.16802059517974008,0.560238654231374,0.621166243850987
708,0.8808890235020084,0.6635696565349658,0.14229220065909923,0.814346636114824
166,0.5883578882086119,0.8390253211448585,0.1862528270187606,0.6125826309137365
505,0.6928080537106347,0.8384041729186857,0.09873564951429127,0.6583194667976031
730,0.7146009562339095,0.88958529001261,0.0896547267753678,0.4945306745955972
457,0.554143319703755,0.6324411499474268,0.4126650440476447,0.8360984569500896
1285,0.5291233080212593,0.6981818317885702,0.005906046050789421,0.21058039408239898
490,0.6471669947861455,0.7414638892111044,0.23892519439119478,0.5905962155723469
916,0.46896566644311277,0.32202793670275065,0.37590195360458356,0.7820126935631996
849,0.4638635888338417,0.3656205682383713,0.3072867081655072,0.831983051001573
1260,0.2914926912287533,0.172742818441367,0.6402610549895535,0.7108777289796957
224,0.481846699694957,0.669377018264003,0.3618756327137227,0.7434472662465788
273,0.702154050292423,0.7697261335019664,0.2103556120360997,0.818109241023123
432,0.8812135372722094,0.8233843597870135,0.08766450556788076,0.634569046255126
56,0.692699882453901,0.7689515691476425,0.20101708057811188,0.8123480364076124
1112,0.20907340501481944,0.6192024606450213,0.2571223641415556,0.7118179255662548
327,0.8118973959572796,0.8693755215212893,0.015391905572188615,0.3011175063876992
369,0.6661113875487671,0.5669362050836866,0.277610011415771,0.8552642825318021
1072,0.4093272468972878,0.5222606801947263,0.26671936588623,0.9209925711739727
13,0.3941255796176506,0.9210992078489189,0.33740280440261056,0.5102885148712912
260,0.779929183883925,0.7850565207467249,0.15528464040321366,0.6911245078516417
171,0.800272591566969,0.4233836114156567,0.32596118637861593,0.8711366922174636
1161,0.5586684839437798,0.5217959415821319,0.15078294957675492,0.8101139329132455
510,0.7657875949202778,0.6051892069882918,0.3091692334202081,0.8438591705538431
407,0.503362323230138,0.7472712509401415,0.2750597712537963,0.6744319266755776
482,0.5083490181655598,0.8284171571617268,0.24959226312275187,0.43033543377251604
492,0.37506580418117963,0.9206352176076813,0.34700066771490723,0.49629467979668473
1041,0.5275447288146594,0.6978712576754836,0.015796842354664303,0.24808823663129562
1360,0.4899905530435786,0.5878419589368636,0.1213259525707024,0.7040581212435327
769,0.443358645407409,0.635075417123485,0.14923212785663514,0.5094701619429517
142,0.8088109094318124,0.6401082144981983,0.16635578434962414,0.8322185547887285
855,0.37239036843130047,0.2689122796514086,0.436586469080492,0.775310655864408
869,0.26895701274257405,0.5191635453344658,0.25154888319296964,0.7503841712358038
947,0.38653916881206324,0.2604706507463133,0.5352876558898917,0.8984151231621157
547,0.7576891734994844,0.36879366279135034,0.3989359639864734,0.8101139329132455
580,0.8472910311605334,0.8257828899856687,0.11741443556551145,0.6417432735935695
541,0.7722562360729507,0.6763443555961339,0.25180735347965627,0.8079971266719406
822,0.2862211453172663,0.49547010817707965,0.33057488099597215,0.8478563699682661
941,0.38322912835601325,0.2593892541356872,0.6132422943545782,0.8391554597779536
1326,0.41449783296915677,0.6154082178658694,0.1914941736489543,0.5924784273075279
1089,0.2927835348924417,0.6724752756812985,0.20230900122773385,0.4168144248342835
654,0.7611506537149616,0.6241566790272669,0.2732892497899929,0.814346636114824
633,0.8272649258305749,0.4274098493154273,0.3011566545329227,0.85996708402666
1189,0.32797525041645936,0.6480072741695884,0.16860878368190924,0.5182810951380743
1218,0.11543315376904714,0.7861416592141353,0.23242854373532643,0.08947325349845876
1336,0.3596766400565375,0.10870842329380681,0.6366424709759407,0.6489175009320131
1032,0.5196316408137363,0.38970315850131154,0.28694509660326967,0.9006519544995771
1259,0.37523887819195345,0.2795952807702238,0.471135330734271,0.7950635132800494
789,0.5839300780996473,0.559736872630937,0.11394231804768779,0.7873037089573274
1328,0.40710613042568994,0.15353960942498884,0.6354621233334051,0.7455631632068523
1268,0.2236260447540546,0.03344845779372635,0.7903073642492515,0.47607226965638266
707,0.8431661005704232,0.3346492196357677,0.3765653606737459,0.7543813706502268
854,0.3221123683014949,0.3036778710331641,0.4906239903504426,0.8365694645244004
868,0.18335028016355492,0.6436704621567314,0.2519546815430676,0.6711403293415895
1198,0.37885179816685777,0.27781415694095724,0.4696189717190428,0.8159924347818179
879,0.46681882756780535,0.5684067547998668,0.1663213216447326,0.6750138665357301
223,0.8429064895542623,0.9094844843908445,0.030193637323109392,0.39482800949289387
728,0.535227051467884,0.5419275052666634,0.2603338574536369,0.7368622530165398
1202,0.4571057698548342,0.6260163818490011,0.07286277381695996,0.49123907726160926
979,0.6289798008206593,0.6727821079376008,0.0321493958257049,0.5596715676914263
236,0.4121108539039007,0.8707712341017859,0.3328623430331488,0.29818052865599165
1279,0.12554356056508664,0.7919490209431724,0.22899601524974691,0.1045218545695918
404,0.5352241669010377,0.5419293761950555,0.2603355805888815,0.7368631622975713
281,0.8011956529577627,0.40549753598730764,0.32245460615590066,0.822812042517981
886,0.38874586244942994,0.1973679779380124,0.6202554548000085,0.8898315102248652
688,0.6968680815467048,0.732094279823534,0.2305462769509122,0.6339780135846586
559,0.6532534308316927,0.5059229851036682,0.4504620156374524,0.8751375287560126
543,0.4053104875639112,0.9514531500821337,0.2252310508971073,0.13145475872227824
555,0.6729261767229877,0.6550531904941871,0.25490770456846235,0.7410949562181183
516,0.33488378801318247,0.9870681429538967,0.3546427725246085,0.2509070078289096
643,0.5354195963048699,0.7702687027356715,0.30580911969328195,0.7215772388772197
1102,0.5610266173405736,0.6969432771930087,0.02100071079328838,0.26208207170590214
1173,0.1655669255565411,0.6321343176911247,0.2740258901070498,0.6593742327941297
994,0.44485068760862195,0.577233794953732,0.13309927412927822,0.7062922247378997
950,0.3571814897345477,0.49725085782066775,0.3011221918280311,0.9358047591769187
943,0.2823125572406233,0.249245080393793,0.7183664677881405,0.7696669303581658
1311,0.42715387000699506,0.6401867934906659,0.1697546686195533,0.599298035043691
700,0.790969863487874,0.7409998989698667,0.14088784543476857,0.7713130018094692
225,0.6056364436175352,0.6356179863571901,0.41495681392293277,0.8487974758358565
718,0.8030129300708884,0.7179238681818693,0.14923212785663514,0.7987088209352865
1301,0.23925318564351078,0.5866034043413023,0.2261907510715747,0.5490875364849014
604,0.3168840908927013,0.894696666379791,0.17037930514571265,0.2798312374405557
113,0.8120704699680534,0.7704221188638227,0.17255907123010317,0.8464460750884275
1015,0.4423670755540171,0.21966570251490194,0.5198182092316971,0.808349927712158
186,0.7428192314071638,0.3484304781718784,0.3915178667585672,0.7635532884148504
970,0.3398163973202374,0.1429351872986413,0.5928317573825577,0.6069359957081935
724,0.8771535094361392,0.8355416524787931,0.08160768518319082,0.6365694645244006
704,0.7748162891489806,0.7770826239396513,0.1479742391280936,0.7655518881220619
1037,0.3782027706264558,0.2620983584474288,0.5152777478622353,0.859026887440101
524,0.531712927907463,0.6864885293380282,0.3163288603614276,0.7600252780126754
924,0.6225255825022176,0.5981432906636931,0.0933853145798781,0.7666102912427143
507,0.8396613518522525,0.725901506845727,0.13623968811252074,0.7948289187739254
1342,0.3817868449328978,0.29748135619857285,0.48058241971266724,0.8874764723533102
861,0.3362251115966799,0.46147945533532647,0.2762788894393349,0.7918892131991234
1087,0.5451903453547656,0.525047989313257,0.1914941736489543,0.8646698855215181
1,0.835659015353107,0.8209820877315742,0.12180412260107266,0.6443256317229966
1351,0.6029033165307315,0.5865285672056187,0.0850798027010145,0.783188393936914
41,0.4929652626037543,0.8603950652392731,0.06813707540870614,0.1580239504623694
587,0.6107853954380575,0.8291131425235831,0.13727356925926726,0.598352382770943
872,0.4390361219883319,0.5895482456304467,0.12793417623365716,0.6685488784018476
922,0.40562057849988103,0.43104693410964395,0.29310961294074567,0.8336297589495985
17,0.5657825469282969,0.6219115649567629,0.4148448101320352,0.831983051001573
1016,0.36330398286567295,0.164847500626761,0.6297800848644107,0.7679032888694908
1240,0.25175778292192197,0.5862965720850001,0.23575074848687186,0.5553252043609118
757,0.6997021684731267,0.6339154415203913,0.3122321063174446,0.7942406139465524
806,0.06070570927893035,0.8401852967479523,0.22811010834212853,0.4405648453767606
794,0.39069294507063584,0.2779713149258925,0.4283541904495229,0.7927121125326204
353,0.5719245108856341,0.7153681799982787,0.3158119197880544,0.7596724769724579
1291,0.5456042806971998,0.6517229379562726,0.0521894587201413,0.5962428507778899
265,0.6227851935183782,0.6914427477202738,0.28698386714627266,0.7847169862789493
760,0.7415860790804001,0.5307004381714294,0.28809098154091367,0.8859488802204096
466,0.5905645818459785,0.6500203931194738,0.31123268787558966,0.7378033588841302
359,0.34022744809582534,0.9463417737149529,0.30625282701876066,0.28853305691189973
1284,0.5949491234522496,0.6678278895553552,0.02251276197040518,0.5396855706193113
599,0.7911862060013413,0.4062721003416315,0.32304477997716846,0.805292924884294
391,0.6611859896588279,0.7727458119267944,0.24700885260731903,0.5751929948989334
613,0.8629902862211453,0.5411533150980179,0.26103517349817995,0.8872491520954381
548,0.6414843980990704,0.7453367109827239,0.27155319103108105,0.591769188102967
343,0.5554435382096936,0.9040662757673612,0.16728196954358457,0.4212789946988916
635,0.6446141531272311,0.42121333448083603,0.3487367264738191,0.7047637233239678
468,0.8374474467977703,0.7851350997391926,0.08644538738234218,0.6413886539912891
436,0.5352241669010377,0.5419293761950555,0.2603355805888815,0.7368631622975713
370,0.6702795866415708,0.8881933192888976,0.09094707820880092,0.5049964992680287
1129,0.4783037304660739,0.5095619408262768,0.23032481099360289,0.7691965592805768
1270,0.45423706812625747,0.503058219549705,0.20928554504921704,0.7984733171481309
1288,0.31608362359287223,0.45528294050073526,0.2865056971159024,0.7922420142393409
751,0.6704238149838825,0.8184301414047679,0.21700002153919054,0.47995489966083815
484,0.8498871413221412,0.5942704688920736,0.23360975294548433,0.9276939723760423
815,0.28335821272238204,0.2593892541356872,0.6903870592543132,0.6847795448139156
796,0.6261601367284686,0.6744098156387163,0.016533482671721195,0.5352119079443883
1085,0.3156581499830532,0.03592556698484918,0.7734723329097294,0.603762604908299
319,0.720564798188492,0.5995352613874056,0.2856915157128395,0.7738997244878474
114,0.6363354462785482,0.7742163616429745,0.17281754151678982,0.6339780135846586
1254,0.2273543474028081,0.22229996969096003,0.6507807956576992,0.820460641770552
1212,0.33072280033749435,0.5062328108453977,0.2882029853318112,0.7355692553897634
1095,0.5917760999213956,0.6617885327056993,0.03152045146143408,0.42563445083972096
93,0.6844139641881026,0.27897787440083516,0.5707583948995196,0.79600461914764
1011,0.37454658214885805,0.52698365182771,0.26103517349817995,0.9062894968948053
354,0.7635376327802177,0.8660490108401592,0.053891054774161604,0.4175236640388444
300,0.5315751898405556,0.3486624732924972,0.42466237318801564,0.6873619029433427
150,0.8355724783477202,0.8232272018020782,0.12361341460787906,0.632923247588132
1038,0.4567300550231126,0.30731495582738066,0.40211084067460745,0.8593796884803186
607,0.9221743864886889,0.8963206322241222,0.021556421909664635,0.3829527992216554
68,0.5800142786058888,0.8066582599617583,0.21556034204234606,0.5353301144784818
564,0.6534553505109288,0.5461861124727313,0.4274667757985655,0.9064077034288986
619,0.5489063885944228,0.800850898232721,0.2955823120167144,0.4841830564572592
648,0.5639147898953623,0.7390616171556651,0.2791565252977793,0.7452103621666347
683,0.8205583079130879,0.38126152959621623,0.38660693131152135,0.845387671967775
44,0.7138004889340804,0.7742163616429745,0.19352445775087776,0.821283541104049
35,0.6837288795621227,0.7564088652070932,0.19293385314579878,0.7144048301008392
122,0.40275043448788117,0.8566794014525889,0.30278070950093694,0.3113469179919437
1156,0.5775753773374005,0.6591542655296412,0.01527990178129107,0.40152941069496345
904,0.5440545471590622,0.5398369298813458,0.17691429556077282,0.8136410340343889
39,0.7588285774037457,0.8783597196600897,0.06599607986731859,0.4646698855215181
1244,0.22511880809697912,0.6677493105628874,0.21751653132875265,0.5849495803668039
752,0.5355832954733935,0.7622910640718138,0.21334568246925284,0.7259281486128918
1345,0.6684983666140233,0.6686024539096792,0.020781011049604763,0.5853041999690843
1014,0.5181684442809856,0.4746395656452645,0.27096301720981325,0.8216363421442664
1182,0.1438245029530753,0.29825592055289674,0.712089947659767,0.7418005582985533
974,0.1450937123654169,0.7961286749710942,0.22194585047493917,0.0950016821699082
825,0.3467321463340761,0.252264758818621,0.5505287871281798,0.8330414541222254
1132,0.2634835471518508,0.2079761419211441,0.6727809248928425,0.8665511879756677
705,0.8225414476198717,0.39922618401703297,0.33005794042259895,0.8486792693017631
445,0.7377856622604907,0.38761146055895856,0.34722467529670237,0.7588495776389608
528,0.7692058066330615,0.5700344625009822,0.2858767527516316,0.9526173654491393
814,0.41720211438749827,0.4602409007397651,0.3514291252934715,0.8178737372359675
375,0.5502642984372859,0.9184686825296449,0.16790660606974392,0.3837711521499949
626,0.6404098969488494,0.7422384535654282,0.251290412906283,0.8238704456386335
1209,0.4580201775450894,0.4966315805228871,0.21245956016972883,0.820460641770552
323,0.7879266454651004,0.8905918494875528,0.05842720830551188,0.406112187093665
53,0.6916542269721423,0.7454901271108749,0.17772416912572428,0.6647844549314856
682,0.7769725028665384,0.37003595924369587,0.3723609106769768,0.7767215872409684
421,0.42492554211828165,0.5638416895231753,0.5594632433713141,0.83421715449594
1313,0.39910145742739905,0.24149943685055397,0.5679539922889698,0.8890131572965255
838,0.3404510020264082,0.6338368625279236,0.18462963361836862,0.5303927184774998
362,0.6336888561971313,0.6950835743712745,0.31765567449975235,0.83421715449594
303,0.36954185867064737,0.9527702836701628,0.337368341697719,0.4793638669903707
347,0.7479681832276861,0.5495156166392887,0.2958063195985095,0.8130536384880475
1340,0.20871283415904057,0.7818834261937458,0.2241237211105607,0.19376778781017842
148,0.7694437833978754,0.5521483870726333,0.25738083442824217,0.8349227565763749
529,0.40770467804628285,0.9831990630390613,0.2574915458677063,0.09088263909726574
454,0.6233621068876245,0.7445621466283999,0.25051543283003425,0.8208134428107694
1294,0.0004110507755878495,0.8631041695510148,0.23486505697115903,0.36449439428244085
160,0.8716656210111848,0.6611673844795264,0.16609731406293754,0.8557343808250815
719,0.6358234356633423,0.48656561158778205,0.46832662028560973,0.8958327650326886
1325,0.10940440906042441,0.7520720531942361,0.2663872315678377,0.1749547632686834
282,0.7153076751112362,0.36345403316033487,0.383914532491869,0.7476799694481573
444,0.6041004117719172,0.7443301515077813,0.24774678527580934,0.822577448011857
295,0.6626210616648277,0.7428558599348168,0.20282594180110713,0.5744837556943724
954,0.4336152997425524,0.2763436072247771,0.4657462252568549,0.849973176209571
400,0.601936986637244,0.5095619408262768,0.507342710060956,0.7087609227383906
1024,0.29105279478470314,0.05745246906419901,0.742727292308355,0.5808396301044764
1065,0.24813765152990214,0.27069340348067517,0.6810476662287032,0.7327468470680233
215,0.9471475239599334,0.626401793097771,0.17056454218450473,0.9095810942287932
701,0.9110255356280063,0.9069287962072541,0.03886531544144573,0.38283459268756187
853,0.28164189544887464,0.5311648025983453,0.34068968488164214,0.7714305718468407
75,0.6741737518839827,0.647696700056502,0.2525086695241993,0.8154050392354765
955,0.34858548053277955,0.1746025212631012,0.6153832898959657,0.7514425743564563
1365,0.18298970930777606,0.2978705093041269,0.6966980420875784,0.7292197459468797
1281,0.30657897583454125,0.3015861730908111,0.484162233183277,0.819049437609682
532,0.6897576242707455,0.5990712711461681,0.34504490921231185,0.8495030779162915
527,0.6904859773994187,0.7970566554535692,0.20965429599155663,0.5365121798194167
1135,0.38966892384022384,0.6410361949806733,0.1531824154048291,0.45314929485256
222,0.5870670445449234,0.5392951090189975,0.4857130549033967,0.7242814406648662
1056,0.3559699716591307,0.5595797146460016,0.20474551446356645,0.7020595215363212
338,0.5773633616742027,0.725512353740173,0.32308355052017146,0.7659046891622794
21,0.5315751898405556,0.3486624732924972,0.42466237318801564,0.6873619029433427
144,0.7853377467206081,0.8953140727491796,0.061602084993645945,0.3933004173599934
1333,0.3014516582653657,0.6844754103881429,0.20267818295388462,0.3896542004237249
6,0.7668116161506898,0.6281080797913542,0.2591156008357206,0.8285741564145229
860,0.25828411541151947,0.6160293660920423,0.2346802507161781,0.6843067186775416
608,0.8746078791943405,0.638095095548313,0.17300277855558188,0.8790110659501532
929,0.2253495734446776,0.615097643752783,0.26169944213496454,0.7061749274848377
152,0.8733891497018079,0.5233446961051013,0.2364520645314149,0.8872491520954381
570,0.7918352335417433,0.5501352681227479,0.26155168328774203,0.8388026587377361
481,0.7116370637994073,0.8671304074507853,0.08541150623559568,0.6817152677377997
1280,0.2658705262171069,0.5286873192215441,0.34175802873328026,0.7428589614192057
325,0.8290966257779316,0.6088262917825082,0.27214336485234886,0.865375487601953
206,0.8904946310999575,0.7125056595583861,0.10320287763585845,0.7293379524809732
1109,0.4783715177869603,0.6312811743443332,0.10017446744351348,0.5327477563490548
721,0.47533911688986,0.4641885596470681,0.5329614233097121,0.7406248579248389
973,0.5966005379717169,0.6610139683513753,0.019747129902858256,0.412931794829828
556,0.620859745148519,0.8120016314495578,0.22526796906972238,0.5800121843658219
293,0.6473040117113413,0.5153693399738818,0.4351821138561613,0.7463860625403493
245,0.8116810534438123,0.41037317537708556,0.31437310185883216,0.838568064231612
758,0.7913160115094217,0.5847474433763522,0.22670751933142355,0.8892404775543977
291,0.34808068133468906,0.9629892945477404,0.23109992030499496,0.06936904989225012
660,0.8161665548897014,0.4161056999704394,0.3197966700411399,0.863141384107586
595,0.7374178799875963,0.7859845012291999,0.18156676072113212,0.5416859888885858
339,0.6391190532851612,0.7681770047933185,0.2281470265147436,0.8131709357411094
1205,0.38783001247575166,0.4641885596470681,0.31374415749456136,0.8248115515062241
1078,0.48114358652618827,0.3075469509479994,0.4334115923923579,0.9179373869081717
1271,0.5026788251159235,0.6553600227504892,0.03207616257781033,0.39059075988615793
335,0.7578334018417959,0.36298630106231317,0.4124453443039611,0.9174645607717977
1282,0.36372945647549193,0.26813771529708474,0.435587050638637,0.7390963565109068
762,0.4070844961743432,0.6395656452644931,0.16772136903095183,0.5958882311756094
1332,0.5730314634128753,0.6415001852219108,0.03391991728950826,0.441155878047228
594,0.8830596600537972,0.646768719574027,0.17370495616774723,0.8693726870163762
73,0.8082195732283352,0.3862943269709295,0.38465117280892586,0.8761922947525391
520,0.7378505650145311,0.7306237301073539,0.21973119090184592,0.7499140729425243
756,0.7972077392928485,0.8950820776285608,0.05813427531393372,0.40693963283231943
703,0.6024057287497566,0.6854819698630854,0.32651689749499213,0.797767715067696
1111,0.04861937419322271,0.8150998888668535,0.24601201886833093,0.4844194695254462
694,0.5612386330037716,0.5290742272130277,0.32245460615590066,0.821283541104049
766,0.2505246305951582,0.2080509790568276,0.6620759471859048,0.8652581903488912
977,0.41848574663407107,0.2706148244882075,0.4351433433131583,0.7742524345999618
1221,0.37546243212253644,0.2625623486886663,0.44562862127641245,0.7272211462396683
1149,0.5318672522337364,0.6392550711514068,0.03351498050703257,0.41246806150376897
1036,0.33549675846800653,0.4860234165397554,0.357559178926056,0.8465633723414896
1207,0.2343061535022247,0.039798388756468704,0.77893467163504,0.5203997199414423
1180,0.34786433882122175,0.4684467926674575,0.3568914640187822,0.8103494367004009
1167,0.4444655979346502,0.4325960628182917,0.22548943502703167,0.7863630577302526
784,0.2620484751458509,0.6971752723136274,0.19459452473776034,0.33474271893214036
763,0.5359683851473652,0.5100266794388711,0.22633838068365392,0.809172827045655
980,0.5537394803452826,0.7100285503672633,0.00302410235423352,0.22069159915255002
91,0.800849504936215,0.6494778238857686,0.2589678419884981,0.8131709357411094
523,0.661575406183069,0.43902457277350165,0.33788528227109227,0.7716657119215835
786,0.35666947911934177,0.24947707551441176,0.5128438193292697,0.7466215663275048
983,0.36118382623369316,0.46263943093842025,0.277610011415771,0.8104667339534629
1090,0.4023465951294089,0.4566000740887643,0.3326426432894652,0.822577448011857
447,0.7899530536745777,0.6266337882183898,0.26771576884140696,0.8323358520417905
179,0.6803683591862637,0.8819968044543064,0.09692635750748489,0.5206361330096293
905,0.561575406183069,0.6514123638431862,0.03798220862859975,0.400701964956309
1093,0.5615083400038942,0.3742156132716177,0.29720636698472874,0.9205197450375987
624,0.8436132084315889,0.8012400513382751,0.12328171107329787,0.6646662483973921
606,0.40489222537120767,0.9598910371304449,0.24564283714218021,0.14097493112196186
1115,0.48630335547238385,0.6080517274281845,0.10058371206410065,0.7171090318884857
474,0.6940123603689361,0.8803728386099751,0.09094707820880092,0.5048782927339353
583,0.6785871391587162,0.25946409127137066,0.590466754259375,0.7365094519763222
247,0.6563687630256221,0.4782033100465113,0.4522368449393672,0.7506187657419278
97,0.6637171970663955,0.2579149625627229,0.5788786697395911,0.7699020704329087
67,0.6826038984920927,0.8720883676898151,0.09508260279578695,0.5249824963401438
65,0.6907672226669263,0.6126205345616602,0.3179141447864389,0.7955345208543605
755,0.8475939106793876,0.5930319142965123,0.21607685183190817,0.8898315102248652
1172,0.005927784869004564,0.8518785991984943,0.23711633316819958,0.3615483237404184
638,0.704079498662282,0.7791705800252202,0.20238309604325072,0.8152877419824144
586,0.6192948676344389,0.8352310783657068,0.24575354858164433,0.5791938314374824
234,0.704678046282875,0.6227647083035545,0.24974002196997439,0.8236358511325095
341,0.42271163706379944,0.9460311996018664,0.23442178042949147,0.15719650472371494
533,0.511102265106116,0.767323861446527,0.2738449609063692,0.6924175054784182
938,0.19216984329590606,0.3089426635284961,0.6989510414198635,0.7401547596315592
1091,0.38451276060258605,0.1864492398417943,0.5712021022249983,0.7359220564299808
386,0.3278887134110724,0.9324819361863743,0.3110862213798006,0.4623148476499631
304,0.6789549214316105,0.9072393703203404,0.09810670515002047,0.4861834747265337
732,0.31209570992795793,0.9439432435162977,0.31857755185560127,0.41693263136837705
902,0.2990141992803006,0.06557978199942373,0.7409912335494433,0.5267465015412313
1337,0.5247531892492194,0.3464173592219931,0.31902125918108,0.9086445347663603
1097,0.32092248447742466,0.47588186209761013,0.39550261701165274,0.8479745765023596
750,0.7993351073419437,0.3510647453479365,0.43219247420681933,0.8806568646171472
1358,0.43488450915489407,0.508245929795283,0.1886889094707821,0.7775446684306718
479,0.6590009302728079,0.6080517274281845,0.3111982251706981,0.773547014375733
384,0.547337184230073,0.9036022855261238,0.16122514915889463,0.3987106394973495
289,0.7416437704173248,0.7483563894075519,0.2329825317164581,0.6457350173218036
364,0.9248209765701059,0.7241203830164605,0.12394511814246022,0.7721360829991726
785,0.3876785727163245,0.50414223546008,0.28905162943976564,0.7795435409221928
127,0.7805565771729803,0.40743207594472536,0.32489284252697787,0.7629649835874773
437,0.5468850283769263,0.7410747361055503,0.3001960066340707,0.7353337516026077
261,0.7354058946123503,0.6235392726578782,0.25343140844767054,0.8498549696754775
363,0.7101154547880204,0.5369721643273826,0.2855450492170505,0.8875946788874037
506,0.6587701649251094,0.8261720430912228,0.22870071294720745,0.47971848659265115
1178,0.3581694538793818,0.5631419623045347,0.20005772503069336,0.6623203033361521
574,0.5920357109375564,0.8579965350406178,0.13782497253753206,0.7039408239904706
1071,0.3248599182225299,0.2549738631303626,0.6070390074740991,0.9162915882411776
734,0.7094736386647341,0.5947344591333111,0.30691623408792296,0.8121125326204569
925,0.6334941479350107,0.6531934876724528,0.054847394834902106,0.6208116242487065
287,0.5724538289019175,0.9100270536245496,0.16665302517931377,0.4105858497685879
545,0.8037773402851394,0.33550236298255925,0.3719904365993926,0.7325122525618992
394,0.34469131529036773,0.9687966562767777,0.24014302022529993,0.07184229429789864
522,0.5459511498604591,0.5514512791537416,0.401076959527861,0.6819516808059867
138,0.8858432670604101,0.9097164795114633,0.050345704008443376,0.3881266082908244
161,0.7638333008819562,0.8377867665492972,0.08644538738234218,0.6680760522654736
837,0.05485003858108152,0.7647681732629366,0.25036767398281173,0.13980195859134179
1292,0.45245584809870987,0.6448304377598253,0.07950546018480627,0.46560644498395115
1232,0.2104075171812013,0.6572197255722235,0.19957783186507852,0.397173954554134
197,0.6459843223791907,0.7429344389272846,0.2379283606522067,0.594360639042709
352,0.5315751898405556,0.3486624732924972,0.42466237318801564,0.6873619029433427
1001,0.5052299360347302,0.5724329926996374,0.16702349925689794,0.7080562299389872
702,0.7784219977067693,0.3770032965758268,0.39978460809442784,0.8959418787564671
1100,0.6115209599838464,0.5403791249293725,0.1404096754043983,0.8706638660810896
174,0.6434026350518139,0.6078197323075657,0.33511534236543394,0.8115251370741153
188,0.8370003389366045,0.3796338218951008,0.3512826587976824,0.8024714258435853
930,0.3476407848906388,0.5064648059660165,0.25184397010360354,0.7823654036753139
1096,0.19293425351015728,0.7424704486860471,0.25236091067697675,0.28018585704283616
631,0.6448088613893517,0.5518385613309036,0.40978740818920023,0.8512661738363475
617,0.48778746511476967,0.821756652085898,0.09271759967260432,0.5474417378179074
896,0.5081276276601115,0.5389078268418355,0.20009434165464063,0.846210571301272
1266,0.40415666082541885,0.4617862875916287,0.31880155943739635,0.8155223364885384
1314,0.2550029206239318,0.04514176024426836,0.8808107351325737,0.7088791292724842
455,0.7002502361739106,0.8976377658121514,0.07946668964180328,0.412931794829828
597,0.9122803222061167,0.9008146022219146,0.020927477545393855,0.3814252070887549
807,0.19823464509010666,0.6404187886112847,0.26099812609042156,0.6865390036098457
710,0.6809957524753188,0.5760738193506382,0.3582958192431128,0.842447966392973
332,0.7645183855079362,0.5643056797644127,0.2833308204277683,0.9278121789101357
