,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
7462,0.010690679886903396,0.24033294128290963,0.5543077573705035,0.0026341694944719478,0.5150891069237472,0.005159621239592603,0.003523827986852072,0.021865683817094812,0.01080231970987167,0.4995255200238784,0.26408620325375043,0.42725956401052984,0.029784545974673844,0.00421794244433253
1015,0.01054593632198133,0.2396111664002734,0.5489503485140852,0.002614141707714386,0.5150891069237472,0.005158175975322003,0.003559220400682825,0.017112113077139713,0.010777081617606578,0.49456252122809014,0.2575843369251355,0.4222876063575299,0.029467901789820946,0.004153354610231315
6129,0.010542594338751793,0.23229088130924738,0.5501796932117229,0.002577288705404645,0.5093577094480252,0.005139665475240829,0.003512024616839516,0.01578096495261242,0.01072857302047937,0.4987865251803744,0.26336502570603565,0.4259612486590047,0.02977442912727398,0.004182058759254411
3567,0.01054759109037654,0.23084733154397494,0.5489503485140852,0.0025908957274528794,0.5127491093869024,0.005128242328794342,0.0035147498327044837,0.015020838586238861,0.010740227192020071,0.4958305458063587,0.2587393478413973,0.4227196755897745,0.029619457419376057,0.00417056870252698
11350,0.010755572765146867,0.24208611035716796,0.558170433746368,0.002663008257618952,0.5180129634951262,0.005176714268946839,0.003570103567935783,0.018636073743381082,0.010751881363560773,0.4984695190358073,0.27073174167194863,0.42963699861527077,0.029858648597187135,0.004253826129410648
10173,0.010580848690476319,0.23548760014877812,0.5522873858618511,0.0025708679406953178,0.5123978816864404,0.005118264446618455,0.003474809493696478,0.015973777494326834,0.010751881363560773,0.4976255416379338,0.2570068314670048,0.424125481335663,0.029680158503775242,0.004182058759254411
4986,0.01057919392208111,0.23342481176553373,0.5519363891167038,0.0025812880138367327,0.5128654250539386,0.0051838294161251856,0.003543789308252617,0.026051940732390765,0.010889650319988361,0.5007914861206887,0.2661088809071061,0.42866326210162686,0.029700326504760684,0.00419713158641086
9631,0.010524294547087133,0.23167365320626876,0.5492140241177568,0.00257247703744729,0.5109952515839458,0.005136802740243291,0.0034693767581734578,0.016923008468919885,0.010724713522111996,0.49371854383021646,0.259319670399324,0.4216384486817673,0.029511653870134644,0.004159092640996536
2395,0.010640777263534166,0.23579721945776413,0.5493030574384771,0.0026029248973462663,0.5085389383800649,0.005096891211539747,0.0035102019075272314,0.012358542337184614,0.010685891509122513,0.49371854383021646,0.25671948728783717,0.4240158832865082,0.029636340729647256,0.0042186561993789356
14570,0.010416150565494386,0.23940609387094502,0.5467553347224814,0.0025925048242048513,0.5120466539859783,0.005155341033868129,0.003498416233721591,0.01654109131898598,0.010680064423352162,0.4872796138288785,0.24992745968025926,0.4176402275424112,0.029306163619051678,0.004089480531176506
13041,0.010469395172093155,0.22734300391045165,0.5500050509287717,0.0025868964190207916,0.5138005117889352,0.005173851533949299,0.0034974960309619913,0.017683134835293445,0.01073632985543341,0.49371854383021646,0.2529614761602929,0.4242329717300264,0.02953865402780571,0.004133971262402456
7579,0.010689025118508187,0.23579721945776413,0.5548333963986022,0.0025812880138367327,0.51157911061848,0.005135385269516355,0.0035256329999574405,0.02528810643252296,0.010813973881412371,0.4989964902891138,0.2643735474329178,0.429097438988663,0.02967674242543243,0.004212918168613714
3804,0.010537597587127044,0.23981824944459526,0.551321716767885,0.002614141707714386,0.5129817407209748,0.005141082945967767,0.003462103617131238,0.015020838586238861,0.010738297442836383,0.4965695406498627,0.2606183534051694,0.424125481335663,0.029794662822073707,0.004155495875370532
10050,0.010580848690476319,0.23559013641344229,0.5522873858618511,0.0026205468501251518,0.5120466539859783,0.00512254465234293,0.0034602986040258694,0.010838289604437492,0.010711129601387604,0.4951965335172244,0.2506514543277696,0.4235838140542636,0.029612756650319,0.004182058759254411
12624,0.010519297795462386,0.23559013641344229,0.552463740324047,0.0026077209430050595,0.5154380539248555,0.005176714268946839,0.0035301809251346928,0.01806505198522735,0.01072857302047937,0.49551353966179157,0.25975068666807527,0.4229367640332925,0.029656574424446983,0.004147602584269105
14109,0.010599180928580098,0.243324587593112,0.5501796932117229,0.0026045183717996767,0.5141517394893972,0.005159621239592603,0.003523827986852072,0.011980333120744957,0.010707232264800939,0.49065758190183106,0.25830833157264604,0.42239509675189324,0.029602639802919134,0.004169141192434169
7013,0.010552587842001287,0.23486836153080606,0.5520237102581795,0.0025925048242048513,0.5104091118500577,0.005091193535088335,0.0034539456657432487,0.016162882102546662,0.010751881363560773,0.4966745232042322,0.2611958588633003,0.42488212940578896,0.02959252295551927,0.00417487922319939
11388,0.010637435280304624,0.2304351759703248,0.5529893793521455,0.002582897110588705,0.5131003370873645,0.005138220210970229,0.0035528674624002053,0.017872239443513273,0.01072081618552533,0.49445753867372044,0.2629311923374886,0.42585375826464134,0.02966662557803257,0.004217228689286124
376,0.010733930990252669,0.23363189480985555,0.5528147370691944,0.002597316492162206,0.5119303383189421,0.005139665475240829,0.003556495184817858,0.01939620010975464,0.010779049205009555,0.49561852221616126,0.2574406648355519,0.43136738319904055,0.029801429284945044,0.004231573766199178
4439,0.010507649523817681,0.228167315057752,0.5549224297193224,0.002610126776983737,0.5114627949514441,0.005161038710319541,0.0035056716785568953,0.017683134835293445,0.01072857302047937,0.49456252122809014,0.25729699274596807,0.42790872168629246,0.029582406108119408,0.004136840277785067
6248,0.010587532656935397,0.23425113342782755,0.5499160176080513,0.0025933015614315567,0.5109952515839458,0.005182411945398249,0.003511122110286832,0.021298369992435666,0.010765465284285163,0.4984695190358073,0.2655313754489752,0.4270424755670119,0.029784545974673844,0.004200714356839876
4710,0.010625787008659925,0.23744584175236486,0.5516727135130323,0.0025860996817940875,0.5119303383189421,0.005152478298870591,0.003522907784092473,0.019203387568040565,0.010716956687157957,0.49424757356498106,0.25859567575181347,0.42488212940578896,0.029491485869149195,0.004199286846747065
5295,0.010760569516771614,0.22992048413201044,0.5547460752571265,0.002610939136509004,0.5159055972923537,0.005175296798219902,0.003517475048569452,0.010838289604437492,0.010707232264800939,0.5019524696631296,0.26625255299668993,0.42866326210162686,0.029915933603243513,0.004255267634700448
1631,0.01046105643723887,0.23321973923620534,0.5494776997214283,0.0025893022529994703,0.513684196121899,0.005159621239592603,0.0035673783520708147,0.016923008468919885,0.010730540607882347,0.4910795706007679,0.25671948728783717,0.4239083928921449,0.02930957969739449,0.004146175074176294
10316,0.01058253590531065,0.23693114991405048,0.5521127435788997,0.002616547541693064,0.5138005117889352,0.005180994474671314,0.0035020439561392436,0.022629518116962958,0.0108236604655501,0.49910353132494156,0.2627847031481089,0.42661040633476727,0.029632990345118727,0.00416769968714437
8939,0.010500998003797727,0.2328075836625551,0.5461406623736625,0.0025612602270791707,0.5119303383189421,0.005135385269516355,0.0034866128637090345,0.013118668703558174,0.010672307588398123,0.49266254284214533,0.25512782590323274,0.4192610140770264,0.02944766809502121,0.004162675411425554
9246,0.010607487216995264,0.24177649104818197,0.5489503485140852,0.0026205468501251518,0.5152054225907834,0.005142500416694703,0.0034847901543967512,0.01407160761164581,0.01074215694120376,0.49614755195092586,0.2620635256003945,0.4246650409622708,0.029575705339062355,0.004179903498918206
977,0.010530946067107088,0.24054002432723137,0.5491267029762812,0.0026085333025303264,0.5164917370262417,0.005185274680395789,0.003585534660365992,0.019774409326194297,0.010829487551320452,0.4977305241923033,0.2619198535108106,0.42488212940578896,0.02949818663820625,0.004149044089558905
2318,0.010574197170456361,0.22868401741105984,0.5473700070713002,0.0025853029445673825,0.5102927961830217,0.0051140120344376466,0.0035065741851095797,0.013882503003425983,0.010730540607882347,0.4966745232042322,0.25541798718219594,0.42444795251875284,0.02969362573570363,0.00420144210708327
8029,0.010622477471869505,0.23528252761944976,0.5550097508607981,0.0026157351821677953,0.5123978816864404,0.005136802740243291,0.0034866128637090345,0.018254156593447177,0.010767395033468853,0.49699152934879953,0.2513726318754843,0.4261783371025226,0.029643041498704312,0.004183486269347223
14872,0.010604145233765726,0.24084964363621736,0.5549224297193224,0.002640574636882713,0.5134515647878265,0.005131105063791879,0.0035056716785568953,0.017872239443513273,0.01072857302047937,0.4941405325291533,0.2636523698852031,0.42898784093950815,0.029713793736689073,0.004186369279926821
12707,0.011269719039469895,0.2656975984398404,0.5656338230736699,0.0027311058570543747,0.5175431394282745,0.005129687593064945,0.0035147498327044837,0.016733903860700394,0.010701405179030588,0.4963575170596651,0.27477709697866054,0.4375280581544111,0.030225877019039355,0.004428948029325816
9892,0.010635780511909419,0.2386843189883088,0.554044081766832,0.0025820847510634364,0.5108766552175559,0.005135385269516355,0.0034866128637090345,0.015973777494326834,0.010687821258306201,0.49688654679442984,0.2581618423832664,0.4230442544276558,0.029585822186462222,0.004202155862129676
3789,0.0105658908820412,0.23816761663500105,0.5531657338143416,0.0026085333025303264,0.5125141973534766,0.005131105063791879,0.003463926326443522,0.014642629369799542,0.010732470357066032,0.49751850060210584,0.2629311923374886,0.4271520736161665,0.029811546132344907,0.004164830671761759
786,0.010679031615258692,0.24208611035716796,0.5522000647203754,0.002606924205778354,0.5152054225907834,0.005142500416694703,0.003565573338965446,0.015973777494326834,0.010784876290779906,0.49741351804773615,0.2636523698852031,0.4281237024750189,0.029798013206602237,0.004214359673903513
1370,0.010699018621757681,0.23033263970566056,0.5521127435788997,0.0025692744662419074,0.5122815660194042,0.005091193535088335,0.0035474170306702695,0.022058496358809226,0.010827557802136763,0.5017425045543904,0.2759321078949221,0.42888035054514484,0.03019217609231124,0.0042904235695351714
243,0.010632438528679877,0.22445590437990687,0.549565020862904,0.002554058347441701,0.5127491093869024,0.005118264446618455,0.0035546724755055738,0.026430149948830424,0.010864412227723268,0.5024814993978941,0.27795478554827807,0.43320315052238223,0.03019217609231124,0.004243777577973016
4569,0.010514301043837637,0.23105441458829679,0.5493030574384771,0.0025860996817940875,0.5139191081553248,0.005165318916044015,0.0035002212468269595,0.021298369992435666,0.010782908703376929,0.4946695622639179,0.2600408479470385,0.4230442544276558,0.029602639802919134,0.004161247901332741
10921,0.010715631198588009,0.24167395478351783,0.5585214304915153,0.002630154563741298,0.5180129634951262,0.005225186209099334,0.003542886801699933,0.026051940732390765,0.010786806039963594,0.5020574522174992,0.2713092471300796,0.42963699861527077,0.02986206467552995,0.004230146256106368
4387,0.010414463350660057,0.24157141851885358,0.5490393818348055,0.0026245461585572383,0.5146192828568952,0.005141082945967767,0.003482082634738698,0.01026726784628376,0.010664550753444083,0.48654061898537454,0.24140573279808444,0.4182872775633825,0.028895183116885763,0.004071524693440459
12922,0.010520952563857594,0.23373443107451972,0.5511453623056891,0.0026029248973462663,0.5120466539859783,0.005152478298870591,0.003511122110286832,0.018443261201667005,0.010751881363560773,0.49551353966179157,0.25859567575181347,0.42380090249778174,0.029565588491662492,0.004154782120324126
12233,0.010497656020568187,0.24899423987454386,0.5499160176080513,0.0026782243764191583,0.5217555911344655,0.005235136297731555,0.0035501422465352376,0.030234489714192472,0.01072857302047937,0.4935085787214773,0.25426297626593414,0.4219630275196486,0.029279229155194902,0.004103111853043154
7604,0.010675722078468274,0.23610683876675012,0.5548333963986022,0.0025917080869781476,0.5119303383189421,0.005138220210970229,0.0035192800616748203,0.024720792607863813,0.010817833379779748,0.49994750872281524,0.26394253116416655,0.42747454479925634,0.029690209657360817,0.004203583372222487
4728,0.010607487216995264,0.2393035576062809,0.5525510614655227,0.002611735873735709,0.5133329684214368,0.005141082945967767,0.0035074943878691794,0.017304925618854126,0.010744124528606734,0.4965695406498627,0.263218536516656,0.4281237024750189,0.029579055723590878,0.004195690081121061
12835,0.01057919392208111,0.23569468319309989,0.5526383826069983,0.0026213435873518555,0.5154380539248555,0.005175296798219902,0.003517475048569452,0.018636073743381082,0.010790665538330968,0.49867948414454666,0.26509754208042813,0.4259612486590047,0.029737377816017332,0.004172723962863185
13450,0.010569232865270737,0.23363189480985555,0.5532530549558171,0.0025925048242048513,0.5132166527544006,0.005135385269516355,0.003477534709561447,0.015402755736173102,0.010738297442836383,0.49561852221616126,0.26307486442707245,0.42725956401052984,0.029713793736689073,0.004196417831364454
14415,0.01054759109037654,0.23332227550086956,0.5489503485140852,0.002575679608652673,0.5150891069237472,0.00516959912176849,0.0035102019075272314,0.01483173397801937,0.01073632985543341,0.49382352638458615,0.2616296922318474,0.4232592352163823,0.029683508888303768,0.00417632072848919
13620,0.010557584593626034,0.23332227550086956,0.5505306899568702,0.002582897110588705,0.5131003370873645,0.005161038710319541,0.003523827986852072,0.019967221867908374,0.010786806039963594,0.497835506746673,0.263218536516656,0.42574626787027803,0.02969362573570363,0.004159806396042942
3479,0.010733930990252669,0.23332227550086956,0.5505306899568702,0.002597316492162206,0.5170755960607761,0.005119709710889058,0.0035156523392571686,0.015213651127953275,0.010780978954193244,0.5022694758076967,0.2671202197337841,0.4295295082209074,0.0298081300540021,0.004233729026535383
14957,0.010659077055198822,0.24146687173919598,0.5539550484461118,0.002649385613272154,0.5126327937198663,0.005131105063791879,0.003523827986852072,0.021298369992435666,0.010757708449331124,0.49614755195092586,0.25902950912036055,0.4273670544048932,0.02977107874274545,0.0042136319236601195
1411,0.01062744177705513,0.22992048413201044,0.5529893793521455,0.0025708679406953178,0.5100578841495956,0.005066957565012086,0.0035392413830753655,0.019203387568040565,0.010771292370055516,0.5006865035663193,0.2724642580463414,0.4315823639877672,0.03003050361535626,0.004260291910419264
1589,0.010898661561673722,0.25703629984820603,0.557732115859745,0.0026846295188299235,0.5141517394893972,0.005118264446618455,0.0035129271233922004,0.011980333120744957,0.01065289658190338,0.48896756862462565,0.259319670399324,0.4295295082209074,0.029488069790806388,0.00428612704405975
1671,0.01046105643723887,0.23064225901464655,0.5489503485140852,0.002574086134199262,0.5122815660194042,0.005196670033298611,0.0035601229072355096,0.02357874909155635,0.01080231970987167,0.4976255416379338,0.2594633424889076,0.4242329717300264,0.0295958733400478,0.004156937380660331
966,0.010469395172093155,0.23682861364938623,0.545615023345564,0.0025788821798580553,0.5139191081553248,0.005141082945967767,0.003551044753087922,0.008175993355382908,0.010707232264800939,0.49266254284214533,0.25195013733361493,0.4185043660069005,0.029316280466451544,0.004111718899190987
9930,0.010632438528679877,0.24054002432723137,0.5552734264644696,0.0026045183717996767,0.5122815660194042,0.005142500416694703,0.0034838876478440663,0.018636073743381082,0.010767395033468853,0.4984695190358073,0.2513726318754843,0.4250971101945154,0.02966662557803257,0.004207893892894897
2042,0.010589187425330604,0.23456075273681354,0.5515853923715566,0.002606127468551649,0.5108766552175559,0.005131105063791879,0.0035047691720042112,0.016162882102546662,0.010790665538330968,0.49677950575860186,0.263218536516656,0.4273670544048932,0.029703742583103498,0.004178461993628407
10597,0.010612483968620011,0.2328075836625551,0.5542187240497833,0.0026205468501251518,0.5135678804548627,0.005179549210400711,0.003513829629944884,0.019967221867908374,0.010765465284285163,0.49751850060210584,0.2622071976899783,0.42693498517264855,0.029622873497718864,0.004182058759254411
9568,0.01054593632198133,0.2304351759703248,0.5501796932117229,0.002584490585042114,0.5128654250539386,0.005163873651773412,0.0034702792647261418,0.011598415970811052,0.010676204924984785,0.4951965335172244,0.2603310092260017,0.42239509675189324,0.029599289418390615,0.00417487922319939
11510,0.01050930429221289,0.23332227550086956,0.5514090379093607,0.002584490585042114,0.5131003370873645,0.005146780622419179,0.0035283582158224087,0.01654109131898598,0.01075574086192815,0.49498656840848504,0.2619198535108106,0.42347632365990046,0.029558822028791152,0.004172723962863185
8227,0.010587532656935397,0.23528252761944976,0.5518490679752281,0.002610126776983737,0.5133329684214368,0.005142500416694703,0.0034974960309619913,0.0201563264761282,0.01074215694120376,0.49614755195092586,0.25830833157264604,0.42434046212438953,0.029673392040903905,0.004177748238582001
521,0.010584190673705857,0.23847723594398706,0.5499160176080513,0.0025860996817940875,0.5149705105573573,0.005145363151692241,0.003582809444501024,0.024720792607863813,0.010827557802136763,0.49857450159017697,0.2613423480526797,0.4275841428484111,0.0298250133642733,0.004169141192434169
8193,0.010615793505410429,0.23445620595715594,0.5515853923715566,0.0025868964190207916,0.5109952515839458,0.005092611005815271,0.00347935741887373,0.01939620010975464,0.010716956687157957,0.4959355283607284,0.25599549264032684,0.4247725313566341,0.02966662557803257,0.004192107310692044
10104,0.010584190673705857,0.23600430250208587,0.5502687265324433,0.0025804912766100277,0.5131003370873645,0.0051339400052457535,0.0034711817712788262,0.01654109131898598,0.01073440010624972,0.49910353132494156,0.2561391647299107,0.4219630275196486,0.029700326504760684,0.0041885105450660395
35,0.01063412574351421,0.23456075273681354,0.5503560476739188,0.0026029248973462663,0.51157911061848,0.005059842417833739,0.0035601229072355096,0.022629518116962958,0.010819800967182722,0.4979404893010427,0.26336502570603565,0.42380090249778174,0.02979131243754518,0.00420144210708327
13863,0.010622477471869505,0.2481699287272435,0.5522000647203754,0.002635762968925358,0.517310508094202,0.005179549210400711,0.0035192800616748203,0.013882503003425983,0.010775151868422893,0.497835506746673,0.2622071976899783,0.4233688332655371,0.029764377973688395,0.004179903498918206
1775,0.0105658908820412,0.23847723594398706,0.5512343956264093,0.0025820847510634364,0.5108766552175559,0.005146780622419179,0.0035347111541050294,0.016733903860700394,0.010757708449331124,0.49445753867372044,0.25729699274596807,0.4247725313566341,0.029525186795877317,0.004179903498918206
11921,0.010753917996751659,0.23858178272364466,0.5580831126048923,0.002653384921704242,0.5240933079719565,0.005255092062083329,0.003572828783800751,0.030234489714192472,0.01087799614844766,0.5032204942413981,0.2643735474329178,0.43309566012801887,0.02978796205301665,0.0042387533022542
7612,0.010737272973482207,0.23981824944459526,0.5589614605573828,0.0026341694944719478,0.5131003370873645,0.005136802740243291,0.0035047691720042112,0.018254156593447177,0.010773222119239204,0.5011084922652561,0.26639622508627375,0.42963699861527077,0.029750845047945722,0.004215073428949919
9141,0.010500998003797727,0.2388893915176372,0.5468443680432018,0.0025853029445673825,0.5146192828568952,0.005141082945967767,0.0035129271233922004,0.0201563264761282,0.010716956687157957,0.49561852221616126,0.25484048172406504,0.4222876063575299,0.029387032704436312,0.004118898435246007
2585,0.010624132240264714,0.24043748806256723,0.5518490679752281,0.002646183042066773,0.5126327937198663,0.005116846975891518,0.0034866128637090345,0.009696246088130028,0.010685891509122513,0.4898136045039574,0.25440664835551796,0.42444795251875284,0.029508303485606117,0.00417487922319939
9022,0.010419460102284804,0.23610683876675012,0.5462296956943828,0.002577288705404645,0.5125141973534766,0.005126824858067405,0.0034920632954389703,0.014449816828085129,0.010672307588398123,0.4923475951790365,0.25036129304880633,0.41980057370363416,0.02922871061200986,0.004075835214112869
11094,0.011056740613074819,0.2492013229188657,0.5615074710941338,0.0026541972812295107,0.5176617357946641,0.0051538957695975275,0.0035446918148053013,0.02757219346513789,0.010866341976906956,0.5070204510132875,0.2832988238608354,0.4393638254777527,0.030670558447933396,0.004432530799754832
787,0.010670725326843527,0.2409521799008816,0.5519363891167038,0.0026077209430050595,0.5156729659582816,0.005166736386770952,0.0035737312903534354,0.01578096495261242,0.010777081617606578,0.4976255416379338,0.2636523698852031,0.4276916332427745,0.029794662822073707,0.004205024877512288
1536,0.0105658908820412,0.2379625441056727,0.5521127435788997,0.0026013158005942943,0.5139191081553248,0.005129687593064945,0.003542886801699933,0.02091645284250176,0.010800389960687985,0.500052491277185,0.2655313754489752,0.4263954255460406,0.029740793894360146,0.004210762908277508
14376,0.0105658908820412,0.22909617298471008,0.5519363891167038,0.00258369384781541,0.5129817407209748,0.005180994474671314,0.003522907784092473,0.027001171706984156,0.010874098811860996,0.4997354851326178,0.2645200366222975,0.4263954255460406,0.029835130211673163,0.00420144210708327
10324,0.010549245858771749,0.24033294128290963,0.551760034654508,0.0026253585180825065,0.5128654250539386,0.005176714268946839,0.0034811624319790986,0.01654109131898598,0.0107499137761578,0.49561852221616126,0.25960701457849145,0.4222876063575299,0.02957235495453383,0.00415406836527772
5522,0.010649083551949328,0.24033294128290963,0.5546587541156508,0.0026317636604932704,0.5138005117889352,0.005145363151692241,0.0035265355065101246,0.016162882102546662,0.010726643271295681,0.49941847898805064,0.26307486442707245,0.4261783371025226,0.029707092967632024,0.004197845341457266
12502,0.010534288050336627,0.23218834504458313,0.5496540541836243,0.0026013158005942943,0.5125141973534766,0.0051339400052457535,0.003502946462691927,0.017494030227073618,0.010685891509122513,0.4934015376856493,0.2606183534051694,0.4230442544276558,0.029643041498704312,0.004156937380660331
1523,0.010575884385290694,0.23569468319309989,0.551760034654508,0.0026045183717996767,0.5125141973534766,0.005129687593064945,0.003527455709269724,0.01654109131898598,0.010784876290779906,0.497096511903169,0.2636523698852031,0.4260708467081593,0.02966662557803257,0.004200000601793471
14386,0.010594184176955351,0.23270504739789097,0.5518490679752281,0.0026021125378209993,0.5135678804548627,0.005158175975322003,0.003503848969244612,0.021487474600655494,0.010837244386274491,0.4997354851326178,0.2643735474329178,0.42552917942676005,0.029835130211673163,0.004195690081121061
1759,0.010539252355522255,0.2363119112960785,0.549565020862904,0.0025804912766100277,0.5097089371484872,0.0051481980931461155,0.003549222043775638,0.016351986710766153,0.010773222119239204,0.4954085571074219,0.2571505035565884,0.4240158832865082,0.029474602558877995,0.00417056870252698
11934,0.010705670141777637,0.23703368617871462,0.5588724272366626,0.002638965540130741,0.5204669959996534,0.00524797691490498,0.0035873396734713596,0.030423594322411963,0.010854725643585543,0.5002645148673824,0.259319670399324,0.4315823639877672,0.029720560199560417,0.004215073428949919
9967,0.010610829200224802,0.23682861364938623,0.5529020582106698,0.002606127468551649,0.5128654250539386,0.005139665475240829,0.0034739069871437944,0.01483173397801937,0.010716956687157957,0.49625253450529555,0.2479047820269033,0.4229367640332925,0.029636340729647256,0.004181345004208007
840,0.010675722078468274,0.24435397126974076,0.5533403760972928,0.0026285610892878876,0.5134515647878265,0.005159621239592603,0.0035773590127710863,0.017683134835293445,0.010794562874917634,0.4946695622639179,0.2571505035565884,0.42747454479925634,0.029484719406277858,0.004168427437387763
8663,0.010605832448600054,0.23445620595715594,0.5514090379093607,0.0025933015614315567,0.5142703358557869,0.005145363151692241,0.0034757296964560785,0.01882517835160091,0.010775151868422893,0.4995255200238784,0.26336502570603565,0.4267178967291306,0.029700326504760684,0.0041906658054022446
14207,0.01058253590531065,0.24012786875358125,0.549565020862904,0.0026037216345729717,0.514386651522823,0.005135385269516355,0.0035065741851095797,0.01026726784628376,0.010707232264800939,0.4932965551312796,0.25801817029368257,0.42261218519541116,0.029670041656375375,0.00417201020781678
6012,0.010401160310620145,0.24105471616554575,0.5471953647883488,0.002611735873735709,0.5127491093869024,0.005155341033868129,0.003511122110286832,0.008365097963602736,0.010629626077041265,0.48949659835939024,0.2418367490668357,0.4168835794722853,0.028942351275542275,0.004061490137199814
6849,0.010519297795462386,0.22270273530564855,0.5493030574384771,0.002559651130327198,0.5109952515839458,0.005146780622419179,0.003495691017856623,0.02110555745072159,0.010804249459055358,0.497096511903169,0.25975068666807527,0.4259612486590047,0.029525186795877317,0.004157651135706737
9210,0.010695676638528143,0.24352966012244037,0.551760034654508,0.00263737206567733,0.514386651522823,0.005115429505164583,0.0034847901543967512,0.014449816828085129,0.010689788845709175,0.4935085787214773,0.2609085146841326,0.4260708467081593,0.029619457419376057,0.004204311122465881
7403,0.01063412574351421,0.2353850638841139,0.5538677273046361,0.0026149384449410916,0.508890166080527,0.0051481980931461155,0.0035256329999574405,0.019014282959820737,0.010777081617606578,0.4973085354933667,0.2606183534051694,0.4295295082209074,0.029767728358216925,0.0042136319236601195
6097,0.0105658908820412,0.2389939382972948,0.5518490679752281,0.002617344278919769,0.5102927961830217,0.005142500416694703,0.0035047691720042112,0.008747015113536977,0.010685891509122513,0.49435255611935075,0.25541798718219594,0.42444795251875284,0.0295958733400478,0.004159092640996536
13547,0.010567545650436405,0.23373443107451972,0.5499160176080513,0.002597316492162206,0.5139191081553248,0.005131105063791879,0.0034847901543967512,0.011598415970811052,0.010707232264800939,0.4946695622639179,0.2617733643214312,0.42380090249778174,0.029690209657360817,0.004163403161668947
10172,0.010560894130416451,0.23548760014877812,0.5502687265324433,0.0025588543931004933,0.5118140226519061,0.005115429505164583,0.003463023819890837,0.01654109131898598,0.010771292370055516,0.49836453648143764,0.25845200366222987,0.4235838140542636,0.02967674242543243,0.004187083034973227
1118,0.01062744177705513,0.239715713179931,0.5519363891167038,0.0026157351821677953,0.5139191081553248,0.005011370477681242,0.0035319859382400612,0.011787520579030882,0.010730540607882347,0.4954085571074219,0.263218536516656,0.4275841428484111,0.029659924808975512,0.004187796790019634
14178,0.010539252355522255,0.24167395478351783,0.5510580411642134,0.0026093300397570314,0.5141517394893972,0.00516959912176849,0.003535613660657713,0.019203387568040565,0.01080231970987167,0.49561852221616126,0.2614860201422636,0.4233688332655371,0.029690209657360817,0.004171296452770374
10186,0.010525949315482341,0.23270504739789097,0.5469316891846773,0.0025516525134630236,0.5099415684825597,0.005123962123069867,0.00347935741887373,0.012358542337184614,0.010724713522111996,0.4951965335172244,0.25484048172406504,0.4217459390761306,0.029585822186462222,0.004172723962863185
6103,0.010600835696975307,0.239715713179931,0.5522000647203754,0.0026277487297626206,0.5122815660194042,0.0051538957695975275,0.0035065741851095797,0.011598415970811052,0.010711129601387604,0.497096511903169,0.2606183534051694,0.42693498517264855,0.02966327519350404,0.004184927774637022
11878,0.010877052233218646,0.2459020678146707,0.5629114580747229,0.0027078754990914307,0.525965762141303,0.005303564002235824,0.003628182519032049,0.04069086216869606,0.010951742837839963,0.5054354202904517,0.2623536868793577,0.4366618120351303,0.029717209815031887,0.004257422895036653
12076,0.010499343235402518,0.24672637896197105,0.5553607476059453,0.0026830360443765144,0.5246794477058446,0.005259372267807804,0.003565573338965446,0.03175474244693925,0.01083917413545818,0.49867948414454666,0.25989717585745464,0.4260708467081593,0.029622873497718864,0.004114587914573597
2,0.010697331406923348,0.2364164580757361,0.5573794069353533,0.002660602423640274,0.5125141973534766,0.005045584329933377,0.0035583001979232263,0.023389644483336518,0.010782908703376929,0.4951965335172244,0.2629311923374886,0.42661040633476727,0.029838480596201693,0.004230860011152772
2933,0.010632438528679877,0.23218834504458313,0.5545697207949306,0.0025820847510634364,0.5095903407820975,0.005141082945967767,0.003516554845809852,0.021298369992435666,0.01080231970987167,0.5016354635185624,0.2643735474329178,0.4303936466853967,0.029686859272832298,0.00420144210708327
11663,0.010622477471869505,0.24146687173919598,0.5527274159277187,0.0026085333025303264,0.5171941924271658,0.005188109621849661,0.0035338086475523445,0.016162882102546662,0.01074798402697411,0.49677950575860186,0.2619198535108106,0.42261218519541116,0.02964645757704712,0.004207893892894897
4782,0.010549245858771749,0.24064256059189562,0.5521127435788997,0.0026053307313249436,0.5175431394282745,0.005185274680395789,0.0035347111541050294,0.025670023582456864,0.010817833379779748,0.5006865035663193,0.2622071976899783,0.42725956401052984,0.029511653870134644,0.004179903498918206
8418,0.010640777263534166,0.23682861364938623,0.5548333963986022,0.00263737206567733,0.5150891069237472,0.005156758504595065,0.003516554845809852,0.027190276315203984,0.010800389960687985,0.5007914861206887,0.26870906401859296,0.4295295082209074,0.029737377816017332,0.004194262571028249
5240,0.01097189317477148,0.24518029293203458,0.556413737841387,0.0026445739453147994,0.5171941924271658,0.0051538957695975275,0.003524730493404756,0.013882503003425983,0.010753811112744462,0.5026914645066335,0.2717430804986266,0.43233901205789294,0.03015512478105459,0.0043320592805754995
12183,0.010615793505410429,0.24394181569609052,0.5538677273046361,0.0026549940184562144,0.5201180489985451,0.005222323474101796,0.0035682808586234996,0.03384601693784011,0.0108236604655501,0.497096511903169,0.2655313754489752,0.42661040633476727,0.02969697612023216,0.004177748238582001
7448,0.010710634446963262,0.239715713179931,0.5546587541156508,0.002638965540130741,0.5133329684214368,0.005146780622419179,0.0035129271233922004,0.018636073743381082,0.010782908703376929,0.497835506746673,0.2620635256003945,0.4271520736161665,0.029767728358216925,0.0042136319236601195
