,id,start,end,event,size
13640,0.1670743639921722,0.38554077400723946,0.393365386963139,1.0,0.0063905516906649406
11538,0.7871819960861057,0.0,0.45343236996101477,0.0,0.006471444750040446
13704,0.17074363992172212,0.23912559114384188,0.6808245908177135,0.0,0.034217764115838864
8139,0.5966242661448141,0.8435866559377655,0.9217889058901089,0.0,0.026047565118912798
13059,0.8715753424657534,0.3706797776433535,0.45933204196407496,1.0,0.010030739362562692
8580,0.6301369863013698,0.0,0.22048485354082056,0.0,0.0008898236531305614
11968,0.8351272015655578,0.5100475885838619,0.5068076660128431,1.0,0.18613492962303835
6198,0.4635518590998043,0.12545950821544602,0.14792621289687222,1.0,0.0016987542468856172
1714,0.11423679060665362,0.07439922678154991,0.07459946527546046,0.0,0.0012942889500080893
9234,0.6707436399217221,0.47846374565333527,0.5574828880008464,0.0,0.02855524995955347
13060,0.8715753424657534,0.462511761412732,0.47745071907021414,0.0,0.010030739362562692
14164,0.9126712328767124,0.0,0.46172131247609205,0.0,0.0007280375343795502
4292,0.3627690802348337,0.0064532189008271535,0.11564995075976463,0.0,0.0025885779000161787
4097,0.3101761252446184,0.19022987063342348,0.23781863722561794,1.0,0.08073127325675457
345,0.027886497064579255,0.0,5.544613281027452e-05,1.0,0.007361268403171008
10031,0.7588062622309197,0.2220513747727749,0.541606981532877,1.0,0.029687752790810547
13189,0.8803816046966731,0.4442574342116383,0.6339756606737367,1.0,0.0026694709593916843
7764,0.5785225048923679,0.13469909990939166,0.2486987962593699,1.0,0.003963759909399773
8816,0.6443248532289628,0.2130130780250968,0.9749246136065828,0.0,0.08315806503801974
15259,0.9946183953033269,0.0,0.05695793011956018,1.0,0.0028312570781426952
14590,0.9459393346379648,0.0,0.06717019215900119,0.0,0.0006471444750040447
12808,0.8642367906066536,0.027235257450089867,0.03663972018524095,1.0,0.047888691150299305
5686,0.44129158512720157,0.10840987748667125,0.10833513066974859,1.0,0.12522245591328263
8418,0.601027397260274,0.0,0.09029733370229598,1.0,0.00347840155314674
6475,0.48507827788649704,4.353707489247623e-05,0.0018638039506132648,1.0,0.0011325028312570782
8868,0.6472602739726028,0.01469965308634324,0.021510556129798887,1.0,0.2245591328264035
1365,0.10567514677103718,0.0,0.07372250075284657,1.0,0.00622876557191393
8898,0.6472602739726028,0.5945084894735035,0.5999902333417435,1.0,0.2176832227794855
8127,0.5966242661448141,0.0,0.017801769392920802,0.0,0.007037696165668986
409,0.030821917808219176,0.08477385562798645,0.38001558595880097,0.0,0.001941433425012134
3013,0.25978473581213307,0.003451721737651733,0.003443764395647326,0.0,0.035754732243973464
15266,0.9948630136986302,0.06785329952124583,0.1042845108938934,1.0,0.11098527746319366
3725,0.3321917808219178,0.0,0.0686891109899322,1.0,0.008655557353179097
7770,0.5790117416829745,0.027158427317926673,0.18089071923299177,1.0,0.050719948228442
9268,0.6717221135029354,0.15227732194744922,0.2789672979726045,1.0,0.07239928814107749
5926,0.45132093933463796,0.04919740682937923,0.09277307983429237,0.0,0.08728361106617052
12548,0.8573874755381604,0.14521612060077066,0.14825380289255863,1.0,0.072480181200453
6822,0.5528375733855186,0.34261065715885247,0.35445797081396957,0.0,0.0318718653939492
11357,0.7793542074363993,0.6280627691935756,0.6319572179673957,1.0,0.23685487785148035
13815,0.1778375733855186,0.0,0.0031685684520660552,1.0,0.01318556867820741
13555,0.900440313111546,0.5895099210749662,0.6270606631560957,1.0,0.09812328102248827
633,0.0437866927592955,0.12400076010610754,0.21953565644151807,1.0,0.021032195437631452
9550,0.7284735812133072,0.511824925641237,0.680825099497831,0.0,0.005581621096909885
823,0.05626223091976516,0.12026066927240328,0.11948946828684676,1.0,0.008089305937550558
4470,0.3803816046966732,0.0,0.02119364841658053,0.0,0.005581621096909885
8806,0.6440802348336595,0.0,0.7238813106855381,0.0,0.00420643908752629
8584,0.6303816046966731,0.8910599946014027,0.8862275875540219,1.0,0.011648600550072804
13426,0.8943248532289628,0.21073173530073105,0.22506450063890224,1.0,0.004530011325028313
10417,0.6917808219178082,0.22792119687004286,0.22655696810372192,0.0,0.015693253518848083
3266,0.287426614481409,0.17252820818302372,0.2085588481854363,1.0,0.0024267917812651673
10589,0.7000978473581213,0.32708379964955214,0.3686531981736349,1.0,0.034136871056463354
10991,0.7113502935420744,0.1265105444234385,0.13015699903147307,1.0,0.01464164374696651
14711,0.951320939334638,0.5169121047922026,0.6776544963252948,0.0,0.0005662514156285391
6358,0.4765166340508806,0.017595124667133453,0.10941912800019533,1.0,0.11802297362886265
8789,0.6433463796477495,0.0,0.028516098708359444,0.0,0.001941433425012134
15446,0.20645792563600782,0.0,0.680825099497831,0.0,0.02434881087202718
1023,0.09050880626223091,0.0,0.32279059877753996,1.0,0.006471444750040446
7608,0.574119373776908,0.0,0.009307320110363239,1.0,0.0018605403656366283
5643,0.44104696673189825,0.2720309123475754,0.28688388664165315,1.0,0.04999191069406245
15317,0.19911937377690803,0.0,0.019497708904750666,0.0,0.003235722375020223
6541,0.49608610567514677,0.0,0.07035910781576828,0.0,0.0007280375343795502
15410,0.21208414872798434,0.15826546244824852,0.28350472462093157,0.0,0.0023458987218896617
3845,0.33830724070450097,0.10811484977916459,0.13427425590272407,1.0,0.04902119398155638
7071,0.5215264187866928,0.0,0.03947408580009278,0.0,0.0004044652968775279
2201,0.12573385518591,0.14103502480844968,0.14134236613574028,1.0,0.003154829315644718
3895,0.3392857142857143,0.2802266386458638,0.28091452546249196,1.0,0.008089305937550558
276,0.020792563600782778,0.0,5.544613281027452e-05,1.0,0.015531467400097072
3666,0.3272994129158513,0.0,0.8373296938966525,0.0,0.0017796473062611229
14376,0.9310176125244618,0.4649165445494399,0.6544927645340083,1.0,0.007280375343795502
12399,0.8546966731898239,0.08153264845246187,0.09596962569282232,1.0,0.022811842743892575
1571,0.10909980430528375,0.0,0.6996294774023945,0.0,0.0008898236531305614
5364,0.42832681017612523,0.5710512257223185,0.5822393319605752,1.0,0.04740333279404627
15050,0.9794520547945206,0.6511589313235937,0.6544922558538908,1.0,0.01973790648762336
10737,0.7027886497064579,0.5199427974056001,0.5473540495006796,0.0,0.01723022164698269
15206,0.9909491193737769,0.4835668030316146,0.5236536254649337,0.0,0.005338941918783369
3499,0.31800391389432486,4.50736775357401e-05,0.00012106586797105814,0.0,0.06608962950978806
293,0.022504892367906065,0.016234719126963844,0.020388407790537737,0.0,0.06099336676913121
13457,0.8970156555772995,0.48371636568889226,0.5387227652665076,1.0,0.019980585665749877
10741,0.7030332681017613,0.028175658267767353,0.03432776905108776,1.0,0.027584533247047405
1565,0.10836594911937378,0.0,0.08301456045968404,0.0,0.0024267917812651673
11577,0.7903620352250489,0.02860385820435688,0.10736660372598013,1.0,0.005743407215660896
15180,0.9894814090019569,0.0,0.1056233569632204,1.0,0.025319527584533246
8985,0.648238747553816,0.0,0.21342793427038995,0.0,0.0012133958906325837
1519,0.24486301369863014,0.0,0.4843367218211562,0.0,0.0008898236531305614
7118,0.526174168297456,0.25663978807176346,0.3225260851164267,1.0,0.00841287817505258
4438,0.375,0.0,0.021160584208941374,0.0,0.0016987542468856172
13554,0.900440313111546,0.1727796988156379,0.5854572423840413,1.0,0.08979129590681119
8585,0.6303816046966731,0.8923620092411283,0.9076455639024311,0.0,0.007280375343795502
6106,0.45939334637964774,0.8322659920639596,0.8348091839143138,1.0,0.015693253518848083
3310,0.2891389432485323,0.059809184683759495,0.9230931617114441,0.0,0.003882866850024268
4618,0.38649706457925637,0.9632040009035223,0.9684287685057826,0.0,0.4394919915871218
11742,0.8089530332681018,0.0,0.2566560793378206,0.0,0.009302701828183142
10928,0.7098825831702544,0.17368475777252032,0.1759890776205165,1.0,0.028312570781426953
729,0.04892367906066536,0.3909030050313493,0.39725322910138605,1.0,0.07061964083481637
13214,0.8820939334637965,0.004262023531532879,0.021025275297679606,1.0,0.03882866850024268
14228,0.9187866927592955,0.0,0.08330094736585088,0.0,0.004691797443779323
10793,0.7037671232876712,0.3296248282206295,0.40294688565684844,1.0,0.018443617537615274
10687,0.702054794520548,0.43104316368045015,0.44189347017506736,1.0,0.060669794531629184
9594,0.7309197651663405,0.511824413440356,0.509482306070792,1.0,0.008170198996926064
13642,0.1670743639921722,0.5201015796787374,0.6808220474171258,0.0,0.005096262740656852
9543,0.7277397260273972,0.0,0.680825099497831,0.0,0.018443617537615274
15333,0.20327788649706457,0.1729671643381161,0.2899842919579708,1.0,0.0033975084937712344
9551,0.7284735812133072,0.6855378544622173,0.8735975689159823,1.0,0.005581621096909885
7817,0.5714285714285714,0.23702505533050017,0.428167754563878,1.0,0.0027503640187671896
10268,0.7725048923679061,0.0,0.049150198995661976,1.0,0.004853583562530335
14238,0.9195205479452054,0.22061874890837188,0.6808235734574785,0.0,0.003154829315644718
4548,0.3860078277886497,0.0657117876374171,0.13866518267720382,1.0,0.06892088658793076
1373,0.22504892367906065,0.0,0.28515284820171405,0.0,0.0046109043844038185
2891,0.26785714285714285,0.5279280091417613,0.6543325302969878,1.0,0.06657498786604109
9575,0.7296966731898239,0.0,0.19998250140395712,0.0,0.0013751820093835948
4492,0.38454011741682975,0.0,0.021160584208941374,0.0,0.0026694709593916843
8511,0.6191291585127201,0.502070059860917,0.8342689656295018,0.0,0.0063905516906649406
9851,0.7539138943248532,0.0,0.680825099497831,0.0,0.0056625141562853904
7760,0.5782778864970646,0.8482318057283522,0.8652913312769092,1.0,0.0030739362562692122
3152,0.28131115459882583,0.15331862633870103,0.15227288450112725,1.0,0.04473386183465459
1966,0.12157534246575342,0.052733129511529385,0.055596193444944535,1.0,0.032519009868953244
3764,0.30259295499021527,0.2763574731901254,0.2749939975746132,0.0,0.005096262740656852
5777,0.44593933463796476,0.0,0.16139199296800605,0.0,0.0020223264843876394
3296,0.2663894324853229,0.14837998544325096,0.14746229662968902,1.0,0.00024267917812651675
9332,0.6731898238747553,0.1586398812923238,0.36621763777092303,1.0,0.012700210321954376
4380,0.3696183953033268,0.10095120825626844,0.1142648147997428,1.0,0.018443617537615274
3,0.0002446183953033268,0.0,0.02551997281613452,0.0,0.0010516097718815726
7882,0.5870841487279843,0.6395073856806048,0.6351649547885112,1.0,0.020061478725125384
2015,0.12206457925636008,0.028575174955015957,0.03828072224437807,0.0,0.04885940786280537
8687,0.6264677103718199,0.46985825865017655,0.5347057183784092,1.0,0.004287332146901796
9539,0.7272504892367906,0.6855368300604551,0.7938375438482261,1.0,0.007442161462546513
605,0.07436399217221135,0.6473911816423107,0.7150211203984796,0.0,0.005419834978158874
14005,0.19275929549902152,0.04986838998360445,0.21910226098138638,1.0,0.00420643908752629
6296,0.4743150684931507,0.17044713600316336,0.18514531973597467,1.0,0.19640834816372754
8146,0.5973581213307241,0.0,0.04161155965393474,1.0,0.012376638084452354
4392,0.37084148727984345,0.0,0.25289896798977757,0.0,0.0014560750687591004
778,0.05283757338551859,0.3664740962087403,0.3733071125688753,0.0,0.0016987542468856172
5659,0.44104696673189825,0.3917194532358035,0.39679490831549563,1.0,0.05856657498786604
12878,0.8649706457925636,0.046432034272385354,0.07194364638186006,1.0,0.007199482284419996
14097,0.1971624266144814,0.900029656431015,0.9088043372101541,0.0,0.02839346384080246
2872,0.26956947162426614,0.0,0.08979323170582826,1.0,0.004772690503154829
11648,0.7925636007827789,0.07520082116045256,0.08055407473121343,0.0,0.1478725125384242
5134,0.41340508806262233,0.0,0.19579250327589995,0.0,0.05840478886911503
14124,0.9092465753424658,0.0,0.6214570429814352,0.0,0.0017796473062611229
5206,0.41829745596868884,1.0244017621759113e-06,0.08986139484157667,0.0,0.0024267917812651673
12006,0.8353718199608611,0.45107380353715687,0.8884057558172658,0.0,0.03615919754085099
10214,0.7717710371819961,0.37665203991683904,0.3748382397226269,1.0,0.03154829315644718
13019,0.8708414872798435,0.0,0.05104757583403192,1.0,0.0011325028312570782
6013,0.45768101761252444,0.3393755963939009,0.3376837352584502,1.0,0.011244135253195276
11871,0.8329256360078278,0.6855378544622173,0.782244723969821,1.0,0.004853583562530335
4675,0.3458904109589041,0.41346699044591695,0.5199438213678205,0.0,0.006471444750040446
15270,0.19838551859099804,0.07952430879771599,0.09135182758592625,1.0,0.00493447662190584
8665,0.6357632093933464,0.7098597133006789,0.8376216762841121,1.0,0.04319689370651998
13420,0.8940802348336595,0.25026083829869405,0.24905639838199028,1.0,0.001941433425012134
8060,0.5944227005870841,0.6336006851198985,0.6731419950027265,1.0,0.031710079275198186
15349,0.2035225048923679,0.4124548815048872,0.45269681851107296,1.0,0.03526937388772043
6958,0.5166340508806262,0.0,0.31262767870949887,0.0,0.014803429865717522
8530,0.6196183953033269,0.3391625208273683,0.42982859514759864,1.0,0.0011325028312570782
13222,0.8820939334637965,0.15028844592618468,0.17337395313631812,1.0,0.044976541012781104
13032,0.8710861056751468,0.6279485483970929,0.6742092058892949,1.0,0.01536968128134606
2293,0.12891389432485323,0.0,0.01484074242880513,0.0,0.0004044652968775279
6448,0.4796966731898239,0.7715937488955669,0.785191507890646,1.0,0.002912150137518201
10360,0.773972602739726,0.0,0.15415398357573637,1.0,0.003640187671897751
4802,0.38992172211350296,0.1744556200985577,0.4631934327362107,1.0,0.0023458987218896617
8634,0.6335616438356164,0.508697427061314,0.6905230859384538,0.0,0.10613169390066332
3038,0.275440313111546,0.0,4.934197139996907e-05,1.0,0.0021841126031386508
9431,0.7201565557729941,0.46861719591530043,0.5491237476295506,1.0,0.06892088658793076
5005,0.3975048923679061,0.8796445735645955,0.9169096462028047,0.0,0.005015369681281346
6326,0.4743150684931507,0.8384088172308474,0.8765051844677578,1.0,0.2481799061640511
13,0.002201565557729941,0.06251719074207152,0.08330094736585088,0.0,0.003640187671897751
9113,0.6291585127201565,0.07311770017706784,0.39132608837197946,0.0,0.0071185892250444915
11565,0.7898727984344422,0.12132451050242296,0.1213949840070971,1.0,0.0203041579032519
6638,0.4997553816046967,0.15956081847651996,0.3538312769091782,1.0,0.0008898236531305614
14431,0.9332191780821918,0.8764520254727742,0.913838235653186,0.0,0.000970716712506067
9216,0.6702544031311155,0.6200514352124789,0.7305002563747792,1.0,0.087040931888044
3994,0.3062622309197652,0.20293808669409674,0.24322692423514858,1.0,0.023378094159521114
8717,0.6379647749510763,0.15640105124108836,0.16353353626278821,1.0,0.16850024267917812
1952,0.12157534246575342,0.02194985655814325,0.02272477557033215,0.0,0.024106131693900662
402,0.030088062622309196,0.7434590666982865,0.763328436439402,1.0,0.002912150137518201
14771,0.9571917808219178,0.06253665437555286,0.08330043868573335,0.0,0.0022650056625141564
8600,0.6313600782778865,0.49741876365975723,0.5136824778011997,1.0,0.06277301407539233
14191,0.9151174168297456,0.0,0.46172131247609205,0.0,0.002103219543763145
1898,0.12059686888454012,0.009101297456051883,0.046111852653682436,1.0,0.002103219543763145
14246,0.9202544031311155,0.0,0.06834524323048499,1.0,0.016178611875101116
12705,0.8625244618395304,0.04643049766974209,0.05599601601731954,1.0,0.06617052256916356
14481,0.9388454011741683,0.0,0.018949351738058225,1.0,0.005258048859407863
14563,0.9447162426614482,0.4649175689512021,0.6544937818942433,1.0,0.001941433425012134
9174,0.6675636007827789,0.0,0.04210192728722928,1.0,0.07482607992234266
7305,0.5342465753424658,0.17368526997340142,0.22147321900917252,1.0,0.0008089305937550558
6852,0.553082191780822,0.4194950826154411,0.5750750811853468,1.0,0.08979129590681119
13843,0.1797945205479452,0.2919929172862163,0.2900193908860801,1.0,0.0017796473062611229
14640,0.946917808219178,0.7763234118315331,0.8067763313176036,1.0,0.05128619964407054
13837,0.17930528375733856,0.0,0.14590827887064875,1.0,0.001941433425012134
3955,0.3045499021526419,0.0,7.630201762881816e-06,1.0,0.00986895324381168
10877,0.7071917808219178,0.18572916149130358,0.21453990900730058,0.0,0.011567707490697299
11106,0.7162426614481409,0.0,0.12444859075260241,1.0,0.048778514803429866
11849,0.8312133072407045,0.0,0.08301456045968404,0.0,0.0012133958906325837
13928,0.18566536203522505,0.1708497258956985,0.5267006193689111,0.0,0.001941433425012134
6791,0.5114970645792564,0.9055250596842077,0.9757944566075513,0.0,0.00032357223750202233
13056,0.8713307240704501,0.8143153999853511,0.8187476092034476,1.0,0.007846626759424042
2244,0.12720156555772993,0.02728955074348519,0.09230712884663905,1.0,0.0004853583562530335
7691,0.5697162426614482,0.0,0.3800618758494958,1.0,0.007442161462546513
4317,0.36521526418786693,0.0,0.04907237093768058,0.0,0.0434395728846465
4047,0.3082191780821918,0.1742256419029492,0.2366303604710785,1.0,0.010273418540689208
10405,0.6915362035225049,0.397586714328666,0.4063245216372175,1.0,0.021274874615757968
4547,0.3860078277886497,0.05542269633812224,0.0652595896375756,0.0,0.06883999352855524
10612,0.7008317025440313,0.17368526997340142,0.18420019207761237,0.0,0.02564309982203527
7150,0.5364481409001957,0.5663164407775414,0.571433440223982,1.0,0.005986086393787413
9717,0.7397260273972602,0.0,0.0780595074348686,1.0,0.0020223264843876394
12647,0.8603228962818004,0.06066968216398726,0.2221802843725329,1.0,0.0017796473062611229
14517,0.9412915851272016,0.6855373422613361,0.8735970602358648,1.0,0.010111632421938199
13898,0.18493150684931506,0.41709490928666293,0.41757296507605784,1.0,0.01868629671574179
2958,0.27421722113502933,0.0,0.015369261070914077,1.0,0.021841126031386507
6105,0.45939334637964774,0.7166919608535111,0.8265446580448778,1.0,0.01577414657822359
2423,0.13405088062622308,0.0,0.717894654382381,0.0,0.0006471444750040447
13542,0.8999510763209393,0.3111369374177598,0.43670442429619016,1.0,0.15288788221970556
7272,0.5318003913894325,0.0,0.17249088445229394,1.0,0.0008898236531305614
11748,0.8104207436399217,0.0,0.9457955553566051,0.0,0.007037696165668986
15123,0.9855675146771037,0.06254689839317462,0.08330043868573335,0.0,0.005177155800032357
13876,0.18395303326810175,0.8605896763863613,0.9242966988695093,0.0,0.009302701828183142
10269,0.7725048923679061,0.04949089793424263,0.11782099750136327,1.0,0.007280375343795502
898,0.07999021526418787,0.4041106169510833,0.5219698942759243,0.0,0.028312570781426953
1085,0.09442270058708414,0.685536317859574,0.8735960428756298,1.0,0.0005662514156285391
6418,0.4691780821917808,0.6855368300604551,0.8735965515557472,1.0,0.0008898236531305614
2263,0.12793542074363992,0.15480554549649936,0.15671010116630177,1.0,0.004449118265652807
15318,0.19936399217221135,0.0,0.005540543840087249,0.0,0.0016987542468856172
4166,0.31409001956947163,0.20146704576361213,0.20521681981329404,0.0,0.0536320983659602
13430,0.8948140900195695,0.0,0.10693015618514329,1.0,0.0016987542468856172
3610,0.325587084148728,0.029740944160372144,0.08150835863169117,1.0,0.20789516259504934
10587,0.7000978473581213,0.2600802413900312,0.27646967859555455,1.0,0.03405597799708785
8991,0.6484833659491194,0.5248942433230773,0.5212923323593804,1.0,0.00768484064067303
12704,0.8625244618395304,0.01646059971552363,0.04611083529344739,0.0,0.06455266138165346
3368,0.2947651663405088,0.43432944453351047,0.4356051665622177,1.0,0.022488270506390552
10325,0.773238747553816,0.016088741875853775,0.02296029446474643,1.0,0.0319527584533247
9734,0.7407045009784736,0.24715894976282538,0.2608552337079932,1.0,0.18831904222617699
8680,0.6264677103718199,0.2014926558076665,0.26665571308813596,1.0,0.0018605403656366283
7288,0.5327788649706457,0.0,0.17249088445229394,1.0,0.0006471444750040447
6361,0.4765166340508806,0.26275341778842926,0.2914752333824379,1.0,0.08631289435366446
3245,0.28498043052837574,0.9917791758585384,0.9999231893022537,0.0,0.03090114868144313
10983,0.711105675146771,0.008387289427815274,0.14360039717743575,1.0,0.008736450412554603
8981,0.6477495107632094,0.0,0.17790832770394002,1.0,0.0041255460281507846
12134,0.838307240704501,0.5174161104591932,0.6808240821375959,0.0,0.0007280375343795502
779,0.053082191780821915,0.0,5.544613281027452e-05,1.0,0.0020223264843876394
13583,0.16267123287671234,0.0,0.680825099497831,0.0,0.003154829315644718
7924,0.588307240704501,0.233332086977856,0.32377184272424653,1.0,0.018200938359488755
11566,0.7898727984344422,0.12223571586987844,0.31755933244890816,1.0,0.0203041579032519
218,0.014921722113502935,0.16296132012606288,0.41167380175311513,1.0,0.014075392331337972
13766,0.17343444227005872,0.6855378544622173,0.8735975689159823,1.0,0.0
12216,0.8490704500978473,0.26982281434920524,0.2923221857781178,1.0,0.005096262740656852
5387,0.4300391389432485,0.0,0.008107852393238217,0.0,0.0013751820093835948
13068,0.8715753424657534,0.8138380287641771,0.8082774463444212,0.0,0.011325028312570781
9969,0.6866438356164384,0.6855378544622173,0.8465668161507972,1.0,0.005258048859407863
5221,0.42049902152641877,0.0,0.0019375625676544557,1.0,0.027180067950169876
1850,0.11839530332681017,0.02791289921576923,0.05294342663204929,0.0,0.0004044652968775279
6756,0.5083170254403131,0.4585360581737273,0.5302334027851254,0.0,0.0004853583562530335
9415,0.6768590998043053,0.0,0.680825099497831,0.0,0.011648600550072804
12090,0.8463796477495108,0.0,0.4621582686970464,1.0,0.01464164374696651
4121,0.3111545988258317,0.2011617740384837,0.20457588286521197,0.0,0.051124413525319524
7147,0.5364481409001957,0.26034402484379154,0.28906968510666003,1.0,0.0056625141562853904
11506,0.7773972602739726,0.016161474400968264,0.028380281116980148,1.0,0.013670927034460443
2222,0.12646771037181997,0.19098383033038493,0.2087190824224568,1.0,0.0008898236531305614
2159,0.12377690802348336,0.2556906798391075,0.2744741264945022,0.0,0.0016987542468856172
1517,0.24412915851272016,0.0,0.0011231656994962031,0.0,0.0007280375343795502
3905,0.3407534246575342,0.09863606027375088,0.10756448029169753,1.0,0.0038019737906487623
6692,0.5041585127201565,0.5347950863545076,0.5400239690071378,1.0,0.0010516097718815726
6817,0.5528375733855186,0.22633798394659999,0.26086845939104886,1.0,0.03316615434395729
6491,0.487279843444227,0.0,0.07649379003312524,0.0,0.0018605403656366283
10168,0.7715264187866928,0.0003646870273346244,0.009254417378140591,1.0,0.045785471606536156
6264,0.4669765166340509,0.6254843499581788,0.6212011768823199,1.0,0.04902119398155638
7546,0.5633561643835616,0.5188502729262395,0.6511812569689176,0.0,0.02014237178450089
818,0.05552837573385518,0.6853575597520742,0.8563578910529271,0.0,0.024753276168904707
8432,0.6027397260273972,0.00012292821146110935,0.8291333311629648,0.0,0.015855039637599093
7707,0.5758317025440313,0.0,0.05586681126746808,1.0,0.0016178611875101116
3615,0.325587084148728,0.22519577598177384,0.24979907135357746,1.0,0.2099983821388125
5518,0.4332191780821918,0.0,0.680825099497831,0.0,0.005015369681281346
6951,0.5151663405088063,0.0,0.5033064207639154,0.0,0.02014237178450089
10251,0.7722602739726028,0.014805166467847358,0.08652445327060969,1.0,0.04521922019090762
15187,0.9894814090019569,0.706314258801788,0.8735960428756298,1.0,0.022892735803268078
11695,0.7991682974559687,0.0,0.8013237891378483,0.0,0.01577414657822359
11583,0.7906066536203522,0.0,0.1213949840070971,1.0,0.011001456075068758
13712,0.17098825831702544,0.8725464937544786,0.8735975689159823,1.0,0.00897912959068112
8972,0.6475048923679061,0.9335275940541673,0.9276082064346001,1.0,0.210241061316939
2630,0.2519569471624266,0.8199849515381137,0.8293098431637461,0.0,0.015693253518848083
2475,0.1379647749510763,0.1708497258956985,0.17004311572676145,1.0,0.01868629671574179
7424,0.5464774951076321,0.5362374440356512,0.6123048703069173,1.0,0.004853583562530335
5140,0.4143835616438356,0.0,0.6984127145612735,1.0,0.04263064229089144
14159,0.9119373776908023,0.17085023809657957,0.17004362440687898,1.0,0.0010516097718815726
57,0.00611545988258317,0.8796425247610711,0.917006804105252,0.0,0.0030739362562692122
6149,0.4598825831702544,0.41812750626293627,0.4271697241732931,1.0,0.02070862320012943
14884,0.9679549902152642,0.0,0.6214570429814352,0.0,0.0024267917812651673
2772,0.1533757338551859,0.2942706746044145,0.4998575695670929,0.0,0.027908105484549427
7209,0.5276418786692759,0.24908072746866738,0.3178294415913142,0.0,0.00032357223750202233
13654,0.1678082191780822,0.0,0.060531916625294016,0.0,0.008493771234428085
3560,0.3219178082191781,0.6306652618703835,0.7238151822702598,0.0,0.00622876557191393
1608,0.1113013698630137,0.002265464497052028,0.0283792637567451,0.0,0.005338941918783369
14850,0.9650195694716243,0.6855378544622173,0.8735975689159823,1.0,0.003235722375020223
832,0.05650684931506849,0.49388662638377473,0.6133023920173847,1.0,0.007927519818799546
7555,0.5638454011741683,0.3851392085164665,0.4704955358232886,1.0,0.0638246238472739
10365,0.6893346379647749,0.1044101008062554,0.3236904539054425,0.0,0.01925254813137033
15345,0.2035225048923679,0.2608900309830313,0.25913996435169734,1.0,0.03680634201585504
11580,0.7903620352250489,0.13113315737525733,0.3008212131817331,1.0,0.006552337809415952
1119,0.09711350293542075,0.0,0.24229298753937184,0.0,0.0022650056625141564
11534,0.7869373776908023,0.0,0.05924902536889482,1.0,0.008898236531305614
4831,0.39114481409001955,0.29676304409178844,0.361711240609765,0.0,0.08275359974114221
3265,0.287426614481409,0.012481311070351303,0.17134177606680395,1.0,0.0035592946125222458
14403,0.934931506849315,0.1680295478444282,0.20092508566173178,0.0,0.0066332308687914576
10517,0.6947162426614482,0.19713638731401345,0.41577935898166307,0.0,0.00768484064067303
14664,0.9474070450097848,0.28880088139527615,0.2868492963936614,1.0,0.0043682252062773015
5532,0.4361545988258317,0.0,0.5262982533959485,1.0,0.003154829315644718
12240,0.850293542074364,0.056384609592805425,0.06855380207867043,1.0,0.002103219543763145
4500,0.3449119373776908,0.28931308227636415,0.5246023138841186,0.0,0.015288788221970554
284,0.021037181996086105,0.5157273841542462,0.8563589084131622,0.0,0.01520789516259505
11457,0.7822896281800391,0.587319237906553,0.592867694336152,1.0,0.040446529687752794
6130,0.4598825831702544,0.031169472417726454,0.1360653185965312,1.0,0.01698754246885617
8575,0.6296477495107632,0.3308920132004411,0.5213157316447866,1.0,0.008817343471930108
14263,0.9217221135029354,0.0,0.08330094736585088,0.0,0.0023458987218896617
9668,0.7385029354207436,0.0,0.031601752301268854,0.0,0.0030739362562692122
6438,0.4792074363992172,0.909043879737282,0.9792890890149512,0.0,0.0007280375343795502
5223,0.42049902152641877,0.6331171674881515,0.6354274337291543,1.0,0.026452030415790324
14274,0.922945205479452,0.0,0.46172131247609205,0.0,0.0012133958906325837
15453,0.2071917808219178,0.0,0.24169732312174955,0.0,0.0010516097718815726
5240,0.4212328767123288,0.04941253119943617,0.05500561582849748,0.0,0.08526128458178288
11922,0.8348825831702544,0.43895717949414015,0.4418548104861354,0.0,0.05063905516906649
11955,0.8351272015655578,0.2691533677976233,0.29733115889539097,1.0,0.20336515127002103
10152,0.7698140900195695,0.0,0.6308645730749509,0.0,0.001941433425012134
2504,0.1396771037181996,0.0,0.14641339822735153,1.0,0.007199482284419996
11676,0.7935420743639922,0.0,0.12608348865032923,0.0,0.0020223264843876394
15323,0.19960861056751467,0.008095847126476227,0.08146054270064379,0.0,0.008251092056301569
6601,0.49045988258317025,0.0,0.07412639276616179,0.0,0.0004853583562530335
2590,0.2502446183953033,0.6855378544622173,0.8735975689159823,1.0,0.0376961656689856
9040,0.6533757338551859,0.0028130072389350525,0.012442315674672614,0.0,0.06471444750040446
7225,0.5286203522504892,0.15837917104385002,0.3361526081046986,0.0,0.0004044652968775279
14192,0.9151174168297456,0.4649175689512021,0.6544937818942433,1.0,0.002103219543763145
3293,0.26614481409001955,0.14848345002123073,0.1479836937501526,1.0,0.00024267917812651675
6055,0.45792563600782776,0.2677545471913721,0.2722796804674974,1.0,0.044895647953405594
10720,0.7025440313111546,0.3509605559223483,0.3633110395793826,0.0,0.029525966672059537
6145,0.4598825831702544,0.39832377139655156,0.40128807979359793,1.0,0.020951302378255945
11597,0.7913405088062623,0.520081603844375,0.7092786305517348,1.0,0.024429703931402685
1736,0.11521526418786693,0.03919053821556384,0.041625802697225454,0.0,0.0006471444750040447
1158,0.09907045009784736,0.0,0.004405678497887961,0.0,0.025723992881410775
