,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72
1455,0.05333333333333334,0.012987012987012988,0.05633802816901409,0.05479452054794521,0.041666666666666664,0.05405405405405406,0.02702702702702703,0.04,0.06593406593406594,0.3333333333333333,0.37931034482758624,0.33333333333333326,0.4,0.36458333333333337,0.4666666666666667,0.4157303370786517,0.4117647058823529,0.21518987341772153,0.18666666666666665,0.295774647887324,0.21839080459770116,0.18279569892473116,0.22077922077922077,0.2048192771084337,0.39772727272727276,0.2333333333333333,0.11671924290220821,0.10932475884244373,0.12738853503184713,0.135048231511254,0.14376996805111822,0.13836477987421383,0.11912225705329155,0.12158054711246201,0.1951951951951952,0.3114285714285714,0.36170212765957444,0.3762886597938145,0.3815461346633416,0.3910891089108911,0.3965087281795511,0.41414141414141425,0.43456790123456784,0.4419753086419754,0.42105263157894735,0.39722222222222225,0.3837209302325582,0.3887240356083087,0.39705882352941174,0.4,0.4135338345864662,0.28528528528528524,0.39556962025316456,0.10101010101010102,0.5732595397611419,0.15052160953800303,0.6305841924398625,0.2835249042145594,0.24242424242424243,0.5058713010803194,0.2143437626980902,0.5393939393939394,0.22943722943722947,0.16161616161616163,0.43557960893854747,0.13135968799858183,0.4329896907216495,0.37468354430379747,0.41732851985559566,0.76,0.6363636363636364,0.0
1500,0.2,0.2987012987012987,0.4225352112676057,0.4794520547945206,0.5,0.47297297297297297,0.4459459459459459,0.5066666666666666,0.4505494505494506,0.5,0.5057471264367817,0.48275862068965514,0.5333333333333333,0.5208333333333334,0.5666666666666668,0.6179775280898876,0.5529411764705883,0.5063291139240507,0.3733333333333333,0.19718309859154928,0.13793103448275862,0.03225806451612903,0.05194805194805195,0.07228915662650602,0.5340909090909092,0.46666666666666673,0.42586750788643535,0.44694533762057875,0.45859872611464964,0.4662379421221865,0.46645367412140576,0.4528301886792453,0.41065830721003144,0.3799392097264438,0.3783783783783784,0.38285714285714284,0.3856382978723404,0.37371134020618557,0.3790523690773067,0.3886138613861387,0.3890274314214464,0.39898989898989906,0.4172839506172839,0.4395061728395062,0.42368421052631583,0.39722222222222225,0.36337209302325585,0.3145400593471811,0.3088235294117647,0.27384615384615385,0.3959899749373434,0.37837837837837834,0.43987341772151894,0.5656565656565656,0.549665016020973,0.3835072031793343,0.5584192439862543,0.19923371647509577,0.6767676767676768,0.4835603569751057,0.5111743193823649,0.4696969696969697,0.18614718614718617,0.46464646464646464,0.7032122905027933,0.6934940613366425,0.32989690721649484,0.7716455696202532,0.8043321299638989,0.56,0.6181818181818182,0.0
1068,0.4266666666666667,0.2987012987012987,0.23943661971830987,0.2602739726027397,0.1388888888888889,0.05405405405405406,0.05405405405405406,0.08,0.14285714285714285,0.10714285714285714,0.25287356321839083,0.10344827586206895,0.05555555555555555,0.04166666666666667,0.1222222222222222,0.2247191011235955,0.2235294117647059,0.13924050632911394,0.29333333333333333,0.19718309859154928,0.16091954022988506,0.17204301075268816,0.16883116883116883,0.19277108433734938,0.2727272727272728,0.16666666666666666,0.22712933753943218,0.20257234726688103,0.18471337579617836,0.16720257234726685,0.15654952076677317,0.1320754716981132,0.07836990595611286,0.06382978723404255,0.11111111111111113,0.13714285714285715,0.15691489361702127,0.16494845360824742,0.18453865336658354,0.20297029702970296,0.21197007481296756,0.22474747474747478,0.24197530864197533,0.24691358024691357,0.21052631578947367,0.18333333333333335,0.1569767441860465,0.16320474777448074,0.18235294117647058,0.19076923076923077,0.2230576441102757,0.14714714714714713,0.3765822784810126,0.10101010101010102,0.928051267113312,0.04992548435171389,0.6116838487972509,0.44061302681992337,0.08080808080808081,0.9107562235791452,0.3900853311661926,0.5575757575757576,0.4458874458874459,0.050505050505050504,0.4328285265363128,0.4754496720439638,0.5463917525773195,0.2005063291139241,0.29169675090252706,0.7066666666666667,0.8363636363636363,0.0
2484,0.28,0.2597402597402597,0.35211267605633806,0.3150684931506849,0.2777777777777778,0.31081081081081074,0.31081081081081074,0.32,0.32967032967032966,0.35714285714285715,0.3218390804597701,0.36781609195402293,0.37777777777777777,0.3125,0.3222222222222222,0.33707865168539325,0.39999999999999997,0.26582278481012656,0.26666666666666666,0.22535211267605637,0.12643678160919541,0.18279569892473116,0.1818181818181818,0.1566265060240964,0.3181818181818182,0.3333333333333333,0.42586750788643535,0.42443729903536975,0.4171974522292993,0.40514469453376206,0.39616613418530344,0.4025157232704402,0.4043887147335423,0.3890577507598785,0.3693693693693694,0.33714285714285713,0.3191489361702127,0.2912371134020619,0.27182044887780543,0.2623762376237624,0.24688279301745636,0.23989898989898994,0.24691358024691357,0.27901234567901234,0.2894736842105263,0.30000000000000004,0.3168604651162791,0.341246290801187,0.37058823529411766,0.38461538461538464,0.2506265664160401,0.3123123123123122,0.6012658227848101,0.38383838383838387,0.7579376638508594,0.4078489816194734,0.5859106529209622,0.5287356321839081,0.18181818181818182,0.6251761390324095,0.41304347826086957,0.6151515151515151,0.5541125541125541,0.23232323232323232,0.5619762569832402,0.42279737635171066,0.6391752577319587,0.5873417721518988,0.6411552346570397,0.5466666666666666,0.5454545454545454,0.0
1679,0.21869053333333335,0.2060196103896104,0.21768732394366197,0.20909657534246576,0.21147555555555556,0.2084347297297297,0.2213372972972973,0.27295026666666666,0.26802604395604396,0.3271080952380952,0.341352643678161,0.33521999999999996,0.33823866666666663,0.32361239583333334,0.3419708888888889,0.36303426966292135,0.35209411764705884,0.34614708860759497,0.3415124,0.32192084507042257,0.2401786206896552,0.20842752688172042,0.2342603896103896,0.2058479518072289,0.3831922727272728,0.3191581666666667,0.6450875394321767,0.6574871382636657,0.65799,0.6630649196141478,0.6648983706070287,0.6627528930817611,0.651704263322884,0.6449186018237083,0.651014984984985,0.6404840857142857,0.629322659574468,0.6106585824742269,0.5916519950124688,0.5825019059405941,0.5786803241895262,0.5813169949494951,0.5875933827160494,0.5983234567901236,0.5976237368421052,0.5923794722222222,0.593469534883721,0.6033112166172108,0.6147837352941176,0.6234541538461538,0.5984545864661655,0.6168313213213212,0.8227848101265822,0.8282828282828283,0.5030585493737256,0.3166915052160954,0.6185567010309279,0.7164750957854407,0.3434343434343434,0.414044152184124,0.30190979276716784,0.7666666666666667,0.7965367965367964,0.29292929292929293,0.32245111731843573,0.350824321928736,0.8144329896907216,0.849620253164557,0.8332129963898918,0.37333333333333335,0.41818181818181815,0.0
18,0.36000000000000004,0.2597402597402597,0.36619718309859156,0.3972602739726027,0.4583333333333333,0.5945945945945946,0.48648648648648646,0.4266666666666667,0.4065934065934066,0.41666666666666663,0.3448275862068966,0.33333333333333326,0.23333333333333334,0.19791666666666666,0.08888888888888889,0.16853932584269662,0.2235294117647059,0.2278481012658228,0.18666666666666665,0.19718309859154928,0.24137931034482762,0.16129032258064516,0.14285714285714288,0.12048192771084336,0.4090909090909092,0.3333333333333333,0.47318611987381703,0.44694533762057875,0.4235668789808917,0.4115755627009646,0.3865814696485623,0.3584905660377358,0.30721003134796243,0.2613981762917933,0.24324324324324326,0.2514285714285714,0.28723404255319146,0.30927835051546393,0.33416458852867825,0.34653465346534656,0.35910224438902744,0.37626262626262635,0.39012345679012345,0.39012345679012345,0.36052631578947364,0.3388888888888889,0.32267441860465124,0.3264094955489615,0.33529411764705885,0.33230769230769225,0.37343358395989984,0.3273273273273272,0.5727848101265823,0.24242424242424243,0.7258957180308768,0.27521112767014405,0.47594501718213056,0.4942528735632184,0.21212121212121213,0.7912165335838421,0.38581877285656235,0.503030303030303,0.42424242424242425,0.27272727272727276,0.604050279329609,0.3666016663712108,0.5154639175257731,0.579240506329114,0.6296028880866427,0.4666666666666667,0.43636363636363634,0.0
25,0.28,0.2987012987012987,0.19718309859154928,0.10958904109589042,0.08333333333333333,0.08108108108108107,0.25675675675675674,0.48000000000000004,0.5384615384615385,0.7023809523809524,0.7356321839080461,0.8045977011494252,0.7777777777777778,0.7604166666666666,0.8222222222222223,0.8089887640449438,0.776470588235294,0.7468354430379747,0.7333333333333333,0.6901408450704226,0.5862068965517242,0.4408602150537634,0.44155844155844154,0.36144578313253006,0.7613636363636365,0.6666666666666666,0.5394321766561515,0.562700964630225,0.5700636942675159,0.5659163987138264,0.562300319488818,0.5628930817610064,0.5579937304075235,0.5288753799392097,0.4864864864864865,0.4514285714285714,0.43351063829787234,0.4149484536082475,0.41147132169576056,0.40841584158415845,0.41396508728179554,0.42171717171717177,0.4469135802469135,0.4567901234567901,0.43684210526315786,0.4138888888888889,0.38081395348837216,0.3679525222551929,0.37058823529411766,0.3569230769230769,0.4260651629072682,0.44744744744744736,0.46202531645569617,0.6262626262626263,0.6845324788814449,0.596870342771982,0.4879725085910653,0.2681992337164751,0.9292929292929294,0.6385627054955377,0.6001625355546526,0.4393939393939394,0.24242424242424246,0.42424242424242425,0.5886871508379888,0.655380251728417,0.36082474226804123,0.8248101265822785,0.7927797833935017,0.5066666666666667,0.32727272727272727,0.027118644067796616
2072,0.05333333333333334,0.025974025974025976,0.08450704225352113,0.0,0.05555555555555556,0.09459459459459459,0.08108108108108107,0.10666666666666667,0.09890109890109891,0.09523809523809523,0.04597701149425288,0.04597701149425287,0.08888888888888889,0.04166666666666667,0.044444444444444446,0.10112359550561797,0.15294117647058825,0.17721518987341775,0.09333333333333332,0.07042253521126761,0.01149425287356322,0.03225806451612903,0.05194805194805195,0.06024096385542168,0.09090909090909093,0.033333333333333326,0.7444794952681388,0.7652733118971061,0.7707006369426752,0.7813504823151125,0.7987220447284344,0.8081761006289309,0.7962382445141065,0.7720364741641338,0.7537537537537538,0.7057142857142857,0.6542553191489361,0.6340206185567011,0.6209476309226932,0.6212871287128714,0.6433915211970075,0.6590909090909092,0.6617283950617283,0.6691358024691358,0.6684210526315789,0.6722222222222222,0.6860465116279071,0.7062314540059348,0.7235294117647059,0.726153846153846,0.6541353383458647,0.7057057057057056,0.740506329113924,0.6767676767676768,0.3748907660937955,0.4463487332339791,0.5429553264604811,0.7471264367816092,0.2828282828282828,0.40065758572099575,0.45530272247054043,0.6848484848484848,0.6926406926406926,0.43434343434343436,0.4483240223463687,0.4001063641198369,0.7422680412371134,0.7640506329113924,0.7819494584837545,0.36,0.4,0.004842615012106538
1758,0.21869053333333335,0.2060196103896104,0.21768732394366197,0.20909657534246576,0.21147555555555556,0.2084347297297297,0.2213372972972973,0.27295026666666666,0.26802604395604396,0.3271080952380952,0.341352643678161,0.33521999999999996,0.33823866666666663,0.32361239583333334,0.3419708888888889,0.36303426966292135,0.35209411764705884,0.34614708860759497,0.3415124,0.32192084507042257,0.2401786206896552,0.20842752688172042,0.2342603896103896,0.2058479518072289,0.3831922727272728,0.3191581666666667,0.6450875394321767,0.6574871382636657,0.65799,0.6630649196141478,0.6648983706070287,0.6627528930817611,0.651704263322884,0.6449186018237083,0.651014984984985,0.6404840857142857,0.629322659574468,0.6106585824742269,0.5916519950124688,0.5825019059405941,0.5786803241895262,0.5813169949494951,0.5875933827160494,0.5983234567901236,0.5976237368421052,0.5923794722222222,0.593469534883721,0.6033112166172108,0.6147837352941176,0.6234541538461538,0.5984545864661655,0.6168313213213212,0.43354430379746833,0.23232323232323232,0.5406350131080687,0.2521112767014407,0.4329896907216495,0.22988505747126436,0.7373737373737373,0.6406763738844529,0.3768793173506705,0.37727272727272726,0.24242424242424246,0.7575757575757576,0.739699720670391,0.7188441765644389,0.30927835051546393,0.6835443037974683,0.6310469314079423,0.48,0.6181818181818182,0.0
1603,0.17333333333333334,0.0909090909090909,0.05633802816901409,0.15068493150684933,0.09722222222222221,0.10810810810810811,0.17567567567567569,0.16,0.08791208791208792,0.011904761904761904,0.19540229885057472,0.2183908045977011,0.24444444444444446,0.1875,0.23333333333333334,0.24719101123595508,0.3764705882352941,0.34177215189873417,0.4,0.3098591549295775,0.19540229885057472,0.13978494623655913,0.2077922077922078,0.14457831325301204,0.29545454545454547,0.20000000000000004,0.8264984227129337,0.842443729903537,0.8343949044585988,0.8360128617363344,0.8402555910543131,0.8333333333333333,0.8495297805642633,0.8632218844984804,0.8738738738738738,0.8428571428571429,0.8085106382978723,0.7835051546391754,0.7605985037406483,0.75990099009901,0.7630922693266833,0.7777777777777779,0.7580246913580246,0.7654320987654321,0.7763157894736842,0.7722222222222221,0.7848837209302326,0.8011869436201782,0.8147058823529412,0.8307692307692308,0.7719298245614036,0.8138138138138137,0.7753164556962024,0.6060606060606061,0.3049810661229245,0.6048186785891704,0.5876288659793815,0.6666666666666666,0.6060606060606061,0.25011742602160636,0.5010158472165787,0.703030303030303,0.8398268398268397,0.18181818181818182,0.2657122905027933,0.4293564970749867,0.7628865979381443,0.8344303797468355,0.696028880866426,0.37333333333333335,0.4909090909090909,0.0
2302,0.22666666666666666,0.14285714285714288,0.15492957746478875,0.17808219178082194,0.08333333333333333,0.25675675675675674,0.16216216216216214,0.17333333333333334,0.23076923076923078,0.4404761904761904,0.39080459770114945,0.33333333333333326,0.3333333333333333,0.34375,0.3888888888888889,0.37078651685393255,0.36470588235294116,0.43037974683544306,0.3333333333333333,0.295774647887324,0.24137931034482762,0.2150537634408602,0.3116883116883117,0.3012048192771084,0.34090909090909094,0.31666666666666665,0.6529968454258674,0.67524115755627,0.6942675159235668,0.7106109324758842,0.7060702875399361,0.7044025157232705,0.6833855799373041,0.6717325227963526,0.6726726726726727,0.6228571428571429,0.6223404255319148,0.6030927835051547,0.5985037406483791,0.5915841584158417,0.5885286783042394,0.5782828282828284,0.6024691358024691,0.6222222222222223,0.6342105263157894,0.6194444444444444,0.6133720930232559,0.6083086053412464,0.6029411764705882,0.5969230769230769,0.5864661654135339,0.6306306306306305,0.6835443037974683,0.9292929292929294,0.5215988057092922,0.4908709388971684,0.6048109965635738,0.578544061302682,0.9292929292929294,0.4037106622827618,0.8264932954083706,0.6863636363636364,0.6277056277056277,0.8787878787878788,0.3580656424581005,0.7230987413579153,0.7010309278350515,0.9488607594936709,0.8447653429602888,0.4666666666666667,0.5636363636363636,0.0440677966101695
4,0.3466666666666667,0.2727272727272727,0.22535211267605637,0.1917808219178082,0.125,0.2027027027027027,0.16216216216216214,0.18666666666666665,0.13186813186813187,0.15476190476190474,0.25287356321839083,0.2183908045977011,0.3333333333333333,0.3125,0.3333333333333333,0.34831460674157305,0.29411764705882354,0.35443037974683544,0.32,0.39436619718309857,0.2873563218390805,0.26881720430107525,0.4805194805194805,0.4096385542168674,0.32954545454545464,0.31666666666666665,0.6498422712933755,0.6655948553054662,0.6719745222929936,0.684887459807074,0.6964856230031949,0.7075471698113207,0.7021943573667712,0.6747720364741642,0.6516516516516517,0.62,0.5930851063829787,0.5721649484536083,0.5860349127182045,0.5990099009900991,0.6059850374064838,0.6136363636363638,0.6172839506172839,0.6123456790123457,0.6078947368421052,0.5972222222222222,0.5755813953488372,0.5875370919881306,0.6029411764705882,0.6246153846153847,0.6090225563909775,0.6246246246246245,0.6542815822784809,0.5730505050505051,0.5215988057092922,0.4908709388971684,0.6202551890034362,0.6065566666666666,0.40044949494949494,0.4657030061061531,0.501300304754165,0.6861227303030305,0.6185536796536797,0.2976929292929293,0.4328285265363128,0.4754496720439638,0.6986004577319579,0.6806182379746836,0.6857521299638989,0.5045291786666688,0.4904729127272728,0.028087167070217918
2285,0.13333333333333333,0.14285714285714288,0.11267605633802819,0.10958904109589042,0.041666666666666664,0.040540540540540536,0.10810810810810811,0.2,0.1978021978021978,0.2738095238095238,0.27586206896551724,0.31034482758620685,0.3222222222222222,0.2916666666666667,0.2444444444444444,0.2247191011235955,0.18823529411764706,0.17721518987341775,0.16,0.05633802816901409,0.01149425287356322,0.06451612903225806,0.1038961038961039,0.06024096385542168,0.23863636363636362,0.16666666666666666,0.6151419558359622,0.6077170418006431,0.6050955414012739,0.5916398713826366,0.5878594249201278,0.5723270440251572,0.5830721003134797,0.6534954407294833,0.6966966966966968,0.7114285714285714,0.6941489361702127,0.6649484536082475,0.6334164588528678,0.6287128712871288,0.6234413965087282,0.6287878787878789,0.6419753086419753,0.6617283950617284,0.6710526315789473,0.6027777777777777,0.5843023255813954,0.599406528189911,0.6058823529411764,0.5938461538461539,0.6240601503759399,0.6276276276276275,0.5411392405063291,0.46464646464646464,0.41538013399359164,0.2237953303527074,0.6924398625429553,0.4559386973180076,0.20202020202020202,0.4781587599812118,0.3388866314506298,0.6757575757575758,0.45454545454545453,0.010101010101010102,0.5520251396648044,0.29976954440701997,0.6082474226804123,0.6177215189873417,0.6888086642599278,0.6,0.6,0.0
537,0.3333333333333333,0.3246753246753247,0.3098591549295775,0.3150684931506849,0.2916666666666667,0.25675675675675674,0.28378378378378377,0.4533333333333333,0.4175824175824176,0.46428571428571425,0.4367816091954023,0.4367816091954022,0.41111111111111115,0.4166666666666667,0.43333333333333335,0.4382022471910112,0.45882352941176463,0.45569620253164556,0.56,0.49295774647887325,0.35632183908045983,0.2903225806451613,0.3246753246753247,0.3012048192771084,0.38636363636363646,0.46666666666666673,0.9211356466876972,0.9485530546623794,0.9490445859872612,0.9614147909967846,0.9680511182108626,0.9622641509433962,0.9592476489028213,0.9422492401215806,0.936936936936937,0.9028571428571428,0.8590425531914895,0.8298969072164948,0.7880299251870323,0.7747524752475249,0.770573566084788,0.7752525252525253,0.7703703703703704,0.7777777777777778,0.7947368421052632,0.8083333333333332,0.8284883720930233,0.8516320474777449,0.8676470588235294,0.8892307692307692,0.7694235588972431,0.8738738738738737,0.85126582278481,0.5757575757575757,0.6379260122341975,0.65076999503229,0.6254295532646048,0.7777777777777778,0.5757575757575757,0.5434476279943636,0.5908167411621292,0.7924242424242425,0.7402597402597403,0.6565656565656566,0.4238826815642458,0.4855522070554866,0.845360824742268,0.8860759493670886,0.8173285198555957,0.38666666666666666,0.4909090909090909,0.0
2476,0.06666666666666667,0.07792207792207792,0.14084507042253522,0.136986301369863,0.08333333333333333,0.05405405405405406,0.02702702702702703,0.09333333333333332,0.26373626373626374,0.22619047619047616,0.31034482758620696,0.44827586206896547,0.48888888888888893,0.4270833333333333,0.3888888888888889,0.3595505617977528,0.29411764705882354,0.2278481012658228,0.09333333333333332,0.0,0.034482758620689655,0.02150537634408602,0.03896103896103896,0.048192771084337345,0.4090909090909092,0.20000000000000004,0.3627760252365931,0.37620578778135044,0.37261146496815284,0.360128617363344,0.36741214057507987,0.38679245283018865,0.3887147335423197,0.36778115501519765,0.38438438438438444,0.41142857142857137,0.43882978723404253,0.443298969072165,0.44887780548628425,0.46534653465346537,0.4738154613466334,0.48232323232323243,0.4864197530864197,0.47654320987654325,0.431578947368421,0.36944444444444446,0.34593023255813954,0.3531157270029674,0.361764705882353,0.3569230769230769,0.4786967418546366,0.39339339339339335,0.6392405063291139,0.21212121212121213,0.7704631517623071,0.4582712369597616,0.563573883161512,0.5938697318007663,0.27272727272727276,0.7181775481446688,0.6810239739943111,0.6151515151515151,0.6883116883116883,0.04040404040404041,0.6525837988826816,0.7652898422265556,0.6701030927835051,0.529620253164557,0.45631768953068597,0.5466666666666666,0.6727272727272727,0.0
505,0.2533333333333333,0.22077922077922077,0.15492957746478875,0.12328767123287672,0.1388888888888889,0.17567567567567569,0.08108108108108107,0.2533333333333333,0.31868131868131866,0.2857142857142857,0.26436781609195403,0.47126436781609193,0.3333333333333333,0.33333333333333337,0.4111111111111111,0.3932584269662921,0.4235294117647058,0.3924050632911392,0.17333333333333334,0.05633802816901409,0.10344827586206898,0.0967741935483871,0.12987012987012986,0.1566265060240964,0.38636363636363646,0.26666666666666666,0.8201892744479495,0.8295819935691319,0.8280254777070063,0.8295819935691319,0.8306709265175719,0.8176100628930817,0.8401253918495298,0.8601823708206687,0.8648648648648648,0.8257142857142856,0.7446808510638298,0.6597938144329898,0.655860349127182,0.6683168316831684,0.655860349127182,0.6843434343434345,0.6987654320987654,0.7209876543209878,0.7368421052631579,0.7444444444444444,0.7325581395348837,0.7744807121661722,0.7882352941176469,0.8,0.681704260651629,0.7657657657657657,0.7911392405063291,0.3434343434343434,0.5117972618700846,0.5424739195230999,0.6374570446735395,0.6590038314176244,0.5252525252525253,0.45843118835133867,0.5260056887444129,0.75,0.6623376623376623,0.29292929292929293,0.5064594972067039,0.4295337706080482,0.7422680412371134,0.779746835443038,0.7061371841155234,0.44,0.45454545454545453,0.0
1492,0.04,0.06493506493506493,0.11267605633802819,0.10958904109589042,0.125,0.16216216216216214,0.17567567567567569,0.26666666666666666,0.28571428571428575,0.34523809523809523,0.39080459770114945,0.4597701149425286,0.41111111111111115,0.3020833333333333,0.34444444444444444,0.46067415730337075,0.44705882352941173,0.46835443037974683,0.36000000000000004,0.323943661971831,0.27586206896551724,0.15053763440860213,0.16883116883116883,0.07228915662650602,0.375,0.30000000000000004,0.3375394321766562,0.31511254019292606,0.30254777070063693,0.3054662379421222,0.3035143769968051,0.30817610062893086,0.29780564263322884,0.2796352583586626,0.3003003003003003,0.33714285714285713,0.3882978723404255,0.40206185567010316,0.3965087281795511,0.3910891089108911,0.3965087281795511,0.3914141414141415,0.39999999999999997,0.4074074074074074,0.3789473684210526,0.3472222222222222,0.33720930232558144,0.3442136498516321,0.361764705882353,0.3661538461538461,0.39348370927318294,0.33333333333333326,0.3322784810126582,0.31313131313131315,0.42848820273812993,0.3512170889220069,0.6649484536082474,0.4444444444444444,0.20202020202020202,0.7214654767496477,0.39496139780577,0.5757575757575758,0.5064935064935066,0.10101010101010102,0.6085893854748603,0.4378656266619394,0.5670103092783505,0.42632911392405065,0.39855595667870036,0.7066666666666667,0.5636363636363636,0.0
1755,0.21869053333333335,0.2060196103896104,0.21768732394366197,0.20909657534246576,0.21147555555555556,0.2084347297297297,0.2213372972972973,0.27295026666666666,0.26802604395604396,0.3271080952380952,0.341352643678161,0.33521999999999996,0.33823866666666663,0.32361239583333334,0.3419708888888889,0.36303426966292135,0.35209411764705884,0.34614708860759497,0.3415124,0.32192084507042257,0.2401786206896552,0.20842752688172042,0.2342603896103896,0.2058479518072289,0.3831922727272728,0.3191581666666667,0.6450875394321767,0.6574871382636657,0.65799,0.6630649196141478,0.6648983706070287,0.6627528930817611,0.651704263322884,0.6449186018237083,0.651014984984985,0.6404840857142857,0.629322659574468,0.6106585824742269,0.5916519950124688,0.5825019059405941,0.5786803241895262,0.5813169949494951,0.5875933827160494,0.5983234567901236,0.5976237368421052,0.5923794722222222,0.593469534883721,0.6033112166172108,0.6147837352941176,0.6234541538461538,0.5984545864661655,0.6168313213213212,0.6542815822784809,0.5730505050505051,0.5215988057092922,0.4908709388971684,0.6202551890034362,0.6065566666666666,0.40044949494949494,0.4657030061061531,0.501300304754165,0.6861227303030305,0.6185536796536797,0.2976929292929293,0.4328285265363128,0.4754496720439638,0.6986004577319579,0.6806182379746836,0.6857521299638989,0.5045291786666688,0.4904729127272728,0.0
436,0.41333333333333333,0.45454545454545453,0.4647887323943662,0.5068493150684932,0.4444444444444445,0.5,0.45945945945945943,0.48000000000000004,0.46153846153846156,0.511904761904762,0.5287356321839081,0.6551724137931034,0.5555555555555556,0.5833333333333334,0.6111111111111112,0.5730337078651685,0.6,0.5443037974683544,0.48000000000000004,0.4647887323943662,0.40229885057471265,0.3655913978494623,0.42857142857142855,0.3373493975903614,0.5681818181818182,0.6166666666666666,0.6498422712933755,0.6430868167202572,0.659235668789809,0.6881028938906752,0.6996805111821086,0.7012578616352201,0.6802507836990596,0.6474164133738602,0.6366366366366367,0.6142857142857143,0.5984042553191489,0.5824742268041238,0.5610972568578554,0.5420792079207921,0.513715710723192,0.5151515151515152,0.5333333333333333,0.5481481481481483,0.5473684210526316,0.5611111111111111,0.5813953488372093,0.6053412462908013,0.6294117647058823,0.6492307692307692,0.5288220551378446,0.5975975975975975,0.6265822784810126,0.29292929292929293,0.5097582289542675,0.6500248385494287,0.6202749140893471,0.6168582375478927,0.010101010101010102,0.3952559887271019,0.639780577001219,0.6893939393939394,0.39826839826839827,0.5555555555555556,0.3994413407821229,0.5553979790817231,0.6494845360824743,0.25012658227848106,0.5516245487364622,0.56,0.4909090909090909,0.0
313,0.3333333333333333,0.1818181818181818,0.21126760563380284,0.2328767123287671,0.41666666666666663,0.36486486486486486,0.28378378378378377,0.32,0.2967032967032967,0.30952380952380953,0.33333333333333337,0.33333333333333326,0.36666666666666664,0.3020833333333333,0.26666666666666666,0.20224719101123595,0.17647058823529413,0.16455696202531647,0.13333333333333333,0.04225352112676056,0.13793103448275862,0.1935483870967742,0.3246753246753247,0.2771084337349397,0.2840909090909091,0.2833333333333334,0.5173501577287066,0.5305466237942122,0.5414012738853503,0.5530546623794211,0.5591054313099041,0.5628930817610064,0.5579937304075235,0.5319148936170213,0.5045045045045046,0.4714285714285714,0.44680851063829785,0.4149484536082475,0.40897755610972564,0.3985148514851486,0.3890274314214464,0.38636363636363646,0.40246913580246907,0.4395061728395062,0.45789473684210524,0.4722222222222222,0.49127906976744196,0.5074183976261128,0.5205882352941176,0.5230769230769231,0.3884711779448622,0.4654654654654654,0.6265822784810126,0.797979797979798,0.49577628896009324,0.49279682066567304,0.4536082474226804,0.5363984674329502,0.6262626262626263,0.42179426961014566,0.5688744412840309,0.5166666666666667,0.5584415584415584,0.6161616161616161,0.42074022346368717,0.6727530579684454,0.5567010309278351,0.8511392405063293,0.8036101083032491,0.3466666666666667,0.36363636363636365,0.0014527845036319614
2533,0.2,0.16883116883116883,0.2535211267605634,0.1917808219178082,0.16666666666666666,0.22972972972972971,0.21621621621621623,0.18666666666666665,0.16483516483516483,0.34523809523809523,0.4137931034482759,0.3563218390804597,0.36666666666666664,0.4166666666666667,0.3333333333333333,0.38202247191011235,0.4235294117647058,0.35443037974683544,0.3333333333333333,0.295774647887324,0.36781609195402304,0.30107526881720426,0.4025974025974026,0.38554216867469876,0.3636363636363637,0.35000000000000003,0.6498422712933755,0.6720257234726689,0.7101910828025477,0.7363344051446946,0.7412140575079872,0.7358490566037736,0.7272727272727273,0.6990881458966566,0.6666666666666667,0.6,0.5957446808510638,0.5824742268041238,0.5660847880299251,0.5594059405940595,0.5386533665835411,0.5227272727272728,0.5209876543209876,0.5160493827160494,0.5184210526315789,0.5583333333333332,0.6017441860465116,0.6379821958456974,0.6529411764705882,0.6646153846153845,0.5463659147869675,0.6126126126126125,0.5443037974683543,0.7373737373737373,0.5184969414506263,0.6512667660208643,0.738831615120275,0.5670498084291188,0.27272727272727276,0.4997651479567873,0.5304754164973587,0.7151515151515152,0.5584415584415584,0.5353535353535354,0.4886522346368715,0.62293919517816,0.7010309278350515,0.5939240506329114,0.7140794223826715,0.6533333333333333,0.4,0.0
