,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
533,1.0,0.9664804469273743,0.6233766233766234,0.6224890735515245,0.3727316308989632,0.05579285347709804,0.3894033179505573,0.8488199657658635,0.09780155681155339,0.0,0.0403394165247233,0.3386735717844537,0.053516527383561954,0.2958164831966925,0.536504498065661,0.9589435728567332,0.8889699055410382,0.7460582070587952,0.3692361125707771,0.36533012071339377
468,1.0,0.6033519553072626,0.20964749536178107,0.2065367095565923,0.3537813339324148,0.4772426662220888,0.9280432748280207,0.39412400944749804,0.8132499949715389,0.7607236954147926,0.38515867642043145,0.06810182442274397,0.7210549432079102,0.5884950779203837,0.6994717959940012,0.007722960113748714,0.13158050245236735,0.009813584055786282,0.13400935053704033,0.4057697079824533
132,0.0,0.7374301675977654,0.09090909090909091,0.08779377525973198,0.9215992265430526,0.9590961543676264,0.4879920167200021,0.49897458125390054,0.10648168634471107,0.6031526432313842,0.5483866748629949,0.8910368804265776,0.5354103907563909,0.3990195980050776,0.8388977781703784,0.1950794456154002,0.6621482077235801,0.024550018366597284,0.09392175055825969,0.11290164419967341
434,1.0,0.4134078212290503,0.1038961038961039,0.10286359719648949,0.572339085451347,0.8461244891789804,0.8469911410439581,0.6222897139061632,0.5609519882535149,0.0406197092796105,0.39517737974386813,0.8822260383490673,0.1229146302786429,0.4079706581838981,0.03444267551088831,0.3122895538491466,0.72459769055801,0.486142753624643,0.11459462489252688,0.7814641301911562
68,0.0,0.37988826815642457,0.5528756957328386,0.5511434025517282,0.33001498372250226,0.701040774288667,0.45120660945048824,0.0007414720678742927,0.5136190840155279,0.24735075785656324,0.08355827961619453,0.29321287471642205,0.981780309207492,0.8573409731769239,0.22138292682437163,0.5724676772761275,0.2173798079571484,0.5033441258001514,0.3368045025107923,0.5503686241234671
488,1.0,0.7150837988826816,0.40630797773654914,0.40586201327524624,0.7772109014103153,0.9677553803802547,0.6118971711856493,0.4546357556092011,0.7664953637588752,0.40151571312649637,0.08619425096660667,0.37616651679513513,0.5364358799147194,0.3315203757036918,0.5624961102422591,0.08488036531145529,0.4528641667910294,0.9889991107756726,0.3062486049763434,0.1523946559508181
470,1.0,0.6145251396648045,0.24304267161410018,0.24163576231350806,0.14984625136147278,0.6721626271340493,0.20126722546954873,0.4954086925810653,0.6993211577528814,0.9941885975896855,0.5022692493820057,0.8236508304085829,0.5597309916830329,0.8564980482273489,0.6174827294756305,0.6583888673860858,0.542942219880752,0.4026048451685813,0.9791149319328546,0.49341899875124073
302,0.5,0.6815642458100558,0.8256029684601113,0.8230572388410792,0.24710304669024213,0.3124140680786702,0.6206930064142768,0.2167877704266023,0.8779592493513285,0.1367457749371375,0.2518489528050458,0.6828898840224918,0.20342203230941158,0.2883094337350606,0.8348152892072523,0.603993237646974,0.8866682758710486,0.6963298921890776,0.9097465986445625,0.41328827927379846
204,0.5,0.1340782122905028,0.7161410018552876,0.7122981102284799,0.6440042042680543,0.6028677283642379,0.5485238746961685,0.47971938442768197,0.6911237604843414,0.742693421223991,0.6274497178403949,0.7151749186232671,0.09849598258369241,0.4508474406189477,0.012064773751613621,0.2862328359166779,0.8120345785303423,0.612846180249585,0.27374693094795544,0.366579880567385
346,0.5,0.9273743016759777,0.8311688311688312,0.8298744198223882,0.6454815150609479,0.9542854732494995,0.9212843382233594,0.7270188809490843,0.8061850071404149,0.0031095661233608157,0.5445645164048973,0.4258607086968595,0.005155459154016465,0.16435531293588754,0.6959474245286618,0.4159739533092814,0.3989371238443024,0.4143484273977443,0.6187429122789107,0.8120477250168102
209,0.5,0.16201117318435754,0.09276437847866419,0.09183031679427982,0.16021851763445735,0.9705845429501426,0.598736982584667,0.9953474885267481,0.525390711426675,0.037737550214884646,0.9142101995993727,0.011117560432311702,0.38936772840644984,0.3085275907398673,0.675119403015039,0.5725318514448212,0.2518040950579063,0.4010933645398214,0.046232210007737064,0.7966533652460697
422,1.0,0.3463687150837989,0.20408163265306123,0.20425060663481434,0.46620639024674,0.292509498333335,0.7558276541300047,0.013652517493322738,0.5225466138343021,0.5349455525390449,0.4319773507683052,0.7587619709259255,0.039594886760984986,0.34976267648741133,0.637116218934638,0.5237965839287827,0.909168759133153,0.3606396794777865,0.7478858197534349,0.13742755595402004
330,0.5,0.8379888268156425,0.10018552875695733,0.10197884828161097,0.26089128075724966,0.8777353844176112,0.2762297036527914,0.8266129275002859,0.055426715208077716,0.3929924564971298,0.8504166746315929,0.9000722791800875,0.5903816120289378,0.023373104673216055,0.12172883921598544,0.060283609716771325,0.9171633666291742,0.9620744820719931,0.6715261033323424,0.5590609090326919
415,1.0,0.30726256983240224,0.011131725417439703,0.010194674854773782,0.3333888286018602,0.38551934767565765,0.22198287522317717,0.548761571077974,0.5819468189955146,0.7014676270524238,0.726863063300538,0.03514612724945139,0.18986856730660526,0.3870370184540355,0.8119595746261316,0.24622224717884336,0.7037608308302192,0.8358457767866283,0.8739228916000308,0.9542231676859532
221,0.5,0.22905027932960895,0.5974025974025974,0.5983591017290723,0.5303676126938407,0.4573481396523655,0.36094885611059563,0.830537010392649,0.533413118249291,0.4952254535618757,0.5188205336131623,0.7776457838982839,0.4538304771375946,0.6609504982288541,0.4025101234082108,0.6704877036276454,0.9607410886968749,0.0682685417323214,0.1495155076584922,0.3322700201722647
84,0.0,0.4692737430167598,0.5955473098330241,0.5971513492420952,0.30879807277636145,0.9857798676510318,0.27917634352150017,0.9028691657987731,0.7598688577347789,0.20502098756774625,0.5645284780484959,0.755338484102089,0.8623893597245886,0.7044253559852689,0.5553389559990605,0.326308601544592,0.8297985923801836,0.05429386957106468,0.978383263919959,0.504799918350357
503,1.0,0.7988826815642458,0.7087198515769945,0.7107202076852782,0.9223103014596592,0.30334407618351295,0.9651212420572977,0.7003549835150391,0.3044501880644448,0.018988990292623794,0.30064863004946973,0.04150288565353511,0.07070072424546507,0.3611652433945791,0.13227585459232327,0.5795509011457094,0.5239172174519218,0.6098894591789831,0.16086386871213418,0.8378834331273414
48,0.0,0.2681564245810056,0.7829313543599258,0.7837681676970347,0.9615798901193683,0.0532348566487329,0.42225219069298636,0.18971551151539234,0.7682714162157813,0.8993197824105148,0.9426132939480312,0.6959552731220696,0.013841602444365962,0.8504861870691299,0.26890522642907194,0.3156827630188331,0.3652299676589982,0.7342383482507573,0.446060253010999,0.0029227770484454548
183,0.5,0.01675977653631285,0.8701298701298701,0.8716311580079306,0.6749254324117776,0.2058770655046043,0.4705205763831974,0.9597929496942808,0.2510640223665949,0.5935244086915579,0.8734311191509355,0.08671697137203126,0.7098435953950034,0.03715392411668489,0.35139920859741863,0.25118571803875717,0.765566298052028,0.26420601099587104,0.9518960811220645,0.9782497758637252
225,0.5,0.25139664804469275,0.36178107606679033,0.36090733910259176,0.360000481404739,0.9024867907132764,0.7709886723188182,0.5732080757244653,0.9381267976748396,0.42795203414111255,0.23503105315104214,0.8855091772504038,0.8404188798056673,0.6880946885693356,0.6356205443452458,0.5566667936780422,0.755321141440051,0.08539464096815051,0.9346523375842144,0.6696801655406488
455,1.0,0.5307262569832403,0.6363636363636364,0.6362006754987747,0.03798985439512497,0.41003674797956413,0.6708570203369248,0.22719948307657734,0.5400456584266952,0.47600905621061695,0.8458208283992712,0.4695881089220177,0.36735622892119535,0.27164259982138017,0.041720286767997786,0.35155010699037187,0.4655301410324081,0.30239648967154903,0.8957528223267843,0.583916020940732
105,0.0,0.5865921787709497,0.46382189239332094,0.4656116554133693,0.2138209294721999,0.45059008678308043,0.5245179273128767,0.3970909010641479,0.328188547177022,0.8627763697017661,0.8262462258826229,0.31212776472876264,0.9028866769449027,0.4938787592947527,0.8011013786305242,0.21931321606840967,0.9583943879497968,0.8466188399135265,0.4191186553323184,0.5853859146360987
403,1.0,0.24022346368715083,0.6103896103896104,0.6108278421054215,0.8361629234105118,0.4466501489905102,0.977651224443585,0.2838112266295831,0.8673743387573667,0.10920647959848127,0.4198850837222733,0.5709604108585182,0.9565772873660736,0.565096886195097,0.0,0.20148683527092526,0.4092083215230418,0.5339571285481155,0.2537256515198376,0.18407091511639076
81,0.0,0.45251396648044695,0.06679035250463822,0.06825506849782273,0.3137685767068305,0.13586207104341563,0.02911071791408756,0.37854607260606865,0.8875656214172215,0.16477594894861802,0.43186567411949,0.06715948837167338,0.8914492212785499,0.43188062577142683,0.07763354165704683,0.7328288976281628,0.49305354544116065,0.5678640751364448,0.046874796689377406,0.3201196327367039
340,0.5,0.8938547486033519,0.18923933209647495,0.1897545674410393,0.8605691407527164,0.8962891470431384,0.6366665798338019,0.41407051108395393,0.9059255385481827,0.20646557337634364,0.9398656459488038,0.7053255019192578,0.25908158191457326,0.3178940925009784,0.003031501516754567,0.44852329221507176,0.04923965092951584,0.4423921138046557,0.31168056435525626,0.7803324421248119
252,0.5,0.4022346368715084,0.7476808905380334,0.7493662810351762,0.4517532158839494,0.2229133042951649,0.3173143396460826,0.7101877660118837,0.626430597180039,0.5725007763897376,0.4209032528087684,0.8005094629586746,0.9552326459721288,0.551433474155319,0.0331096178902757,0.06737084447189673,0.026656036569670367,0.5337202696979247,0.24533999541581464,0.42987736543818644
441,1.0,0.45251396648044695,0.4972170686456401,0.49672432246991405,0.9501956709678843,0.018698384354339306,0.3830882308738926,0.3350901906957798,0.43015769253977515,0.9531841997174944,0.19959534821483366,0.4549959349226733,0.8547647227727626,0.9548091878819503,0.16010845146485767,0.36080923626722927,0.5001627566672643,0.7879480998099108,0.16894624792435492,0.3579916589286286
511,1.0,0.8435754189944135,0.7884972170686456,0.7890977266366601,0.6123267695134402,0.26888292770620903,0.7423468518744877,0.4426979549819097,0.05505360339521693,0.8371535047735447,0.11733996283481615,0.7170054565267298,0.3407475365749462,0.32267568462565094,0.1334392685850115,0.7215603146940797,0.06876944942173807,0.3163330235433683,0.7447239329507841,0.44169254906983446
384,1.0,0.1340782122905028,0.8719851576994434,0.8726563432585042,0.9131004270461206,0.7168276420331002,0.2908617093116224,0.6098311771446001,0.06943902488082547,0.9830135943338576,0.7482838518584102,0.29645992415197275,0.819947114773747,0.20864299117939247,0.22108981475718878,0.22014848298281536,0.8361706411010162,0.6440222245863502,0.551234276894805,0.8621501873138869
430,1.0,0.39106145251396646,0.9907235621521335,0.9906930834101554,0.6054426817453329,0.07429338727188181,0.4451399979560879,0.7643794410564823,0.14827523784620952,0.3469570531250939,0.5916276720650421,0.7062989150103106,0.13746056869126572,0.04990216049692432,0.6907848376741357,0.10814249874158466,0.38540378176384155,0.47739603803391095,0.424543608314391,0.8147543706573597
95,0.0,0.5307262569832403,0.1261595547309833,0.12466433207977184,0.5898672325846821,0.6443882249791855,0.7124416132477561,0.5469124059614755,0.3598889715791379,0.3753959587661915,0.6276640162746079,0.25984816359755836,0.14564147098165825,0.29283112400028094,0.1938103163401947,0.9564768782475639,0.06592596524719482,0.3879396692406667,0.3585933957703383,0.2033186177195735
390,1.0,0.16759776536312848,0.764378478664193,0.7648844961294743,0.8484437588884365,0.049647434320142285,0.65012634181824,0.23540985646144247,0.22847516945913873,0.31470031356127465,0.8184047141631143,0.17520834147852526,0.10930513855108887,0.49122153873942576,0.14613644165965672,0.46821674023299237,0.43387522122387,0.6469709165433863,0.6509993624178875,0.9598896128846339
181,0.5,0.00558659217877095,0.31539888682745826,0.31331246181887124,0.02671395130992235,0.2731954673139828,0.34630783319273084,0.0038488320059076966,0.8821680712834644,0.21645144809208483,0.450443235564284,0.09370529542736444,0.26736353240495714,0.12088848303613539,0.0794935987135191,0.5884811378080109,0.17642021467854804,0.47258459172961165,0.7640375662980301,0.3195833066504435
117,0.0,0.6536312849162011,0.8293135435992579,0.8289064122227762,0.4547680130621153,0.2348687005436371,0.7533428983073602,0.09999438126714466,0.20006335860973107,0.5121166888730828,0.4098985754687653,0.5699809828565012,0.965142372911879,0.2779996588160918,0.5352708174815249,0.6715114821625893,0.8627585702653083,0.009304738983554368,0.7143612117863609,0.24578243572091832
368,1.0,0.0446927374301676,0.05194805194805195,0.05129637784596742,0.0660216511781378,0.20870321512180864,0.5959055632480568,0.8898457457162179,0.2885371200997647,0.2838490898708688,0.5483041749963026,0.6201212806547431,0.644394376117408,0.761189326964567,0.7172311750782469,0.19060430007039103,0.8502017681884332,0.306072820045485,0.27708998315462013,0.4039586068329544
64,0.0,0.3575418994413408,0.44712430426716143,0.44711619000233727,0.5660417097089308,0.3611746899922768,0.6524067064361188,0.8038339824976471,0.750303719049822,0.956541208763687,0.5342389538212027,0.8757088823192695,0.4440177964889252,0.12812459233540385,0.9097536051780455,0.3572194937059179,0.8961572399674287,0.7573802608257543,0.7647241931883809,0.7788425362620474
300,0.5,0.6703910614525139,0.437847866419295,0.43677506011176725,0.2851962025189503,0.08072905420402308,0.5523441867734844,0.25895535716077406,0.11841824727960255,0.04050049588763888,0.9784846384242123,0.3091132918504974,0.7419238976992025,0.9625109128676507,0.43482372119822604,0.09183724628642136,0.39017530645828463,0.7310206809892672,0.31849979030855163,0.14257968845057795
356,0.5,0.9832402234636871,0.1725417439703154,0.17093910780795932,0.3308955532243085,0.015722591420516803,0.2882026198143246,0.4483999654849268,0.36141460667377356,0.09723505074082607,0.32335017873294297,0.521069731865294,0.7794307884861079,0.44588923564769745,0.2906567517160106,0.6097909726999076,0.6385770359857496,0.13153093115637302,0.39062063664125346,0.5699065031539176
417,1.0,0.31843575418994413,0.5380333951762524,0.5360234247807939,0.5662142130737492,0.37666026246835144,0.20842893297771933,0.5424384899254113,0.9418408190357423,0.24629186243375642,0.6570812553260204,0.3980156808728839,0.4159674164576503,0.9126799995986071,0.25902674747993887,0.32798214353756094,0.46935016521053696,0.8988130962871372,0.38394053771093006,0.29064971502673626
429,1.0,0.3854748603351955,0.1614100185528757,0.1599579894732935,0.18084671070182792,0.24537084928105926,0.2204569546111257,0.8640196414847101,0.5291570287829113,0.3749571733402791,0.15482106080743224,0.5895504956787877,0.08282250633552203,0.8946143116614653,0.9976370349104503,0.3979129357075102,0.2964104392627173,0.45483021435725945,0.9474490209561329,0.5696583522781852
361,1.0,0.00558659217877095,0.987012987012987,0.9888493549458166,0.1697443139079835,0.9838204440891392,0.06801317722120137,0.2810811244689796,0.612858780698755,0.32151551276785445,0.54329784162239,0.28233691320784227,0.2615327511222853,0.7385969313517907,0.7768955416851534,0.19484781697527087,0.6064734085653075,0.7520920859034861,0.09402084102785843,0.6668844657551791
122,0.0,0.6815642458100558,0.4025974025974026,0.4034234366175708,0.41681526694895704,0.5983724029603265,0.906453952865785,0.753253346657757,0.8658879256592313,0.1863706033800503,0.10778808802534558,0.37121624507153234,0.7017387293739114,0.7462264056275275,0.272138493444127,0.030408528747019412,0.8278415060550488,0.26153633073524607,0.322483427369188,0.9203785901828312
67,0.0,0.3743016759776536,0.21706864564007422,0.21580952017919675,0.2699396839979059,0.6106993967064409,0.32167869301843727,0.573198042272938,0.20871935152965787,0.14717043507879105,0.9520555043005571,0.018065785081216337,0.3649660888243692,0.2130071347576089,0.32602493861711335,0.3813770573336034,0.12478077928893866,1.0,0.7272329636958543,0.814859434536198
289,0.5,0.6089385474860335,0.3784786641929499,0.3783154260286711,0.057304213695563655,0.06981111799626595,0.18061870419983847,0.8720935599288027,0.9214775630066174,0.5118552208453131,0.6537772362745878,0.8552982844471445,0.63853658194959,0.845863145113544,0.38797397325452765,0.38677972016051565,0.5481634537665899,0.35652576241451506,0.4389527638734164,0.7422632960840192
218,0.5,0.2122905027932961,0.46938775510204084,0.46860896806377417,0.36587361922088657,0.32776104473129986,0.11725943455774351,0.38378554099367296,0.38822032705110926,0.36603219763376443,0.6286811792651676,0.3433812420991638,0.11612839324357718,0.8684384815309122,0.9803002591833416,0.5028697886062774,0.09009608152055792,0.892892628671563,0.023874797690291234,0.7093793026159906
298,0.5,0.659217877094972,0.608534322820037,0.6095548870340147,0.319240543907121,0.2108966446754598,0.6685155387411504,0.7858139035544506,0.14920751453225253,0.8226585588202884,0.9864750523421411,0.858462127614356,0.05173267648668414,0.5129940894905322,0.09916623670204756,0.7146656024450357,0.18329405472430021,0.8321333154016465,0.9902090608725765,0.24431254202555153
246,0.5,0.3687150837988827,0.09647495361781076,0.09509947406592281,0.22330460283106104,0.24987420922546022,0.9628989886643035,0.7804269434293937,0.45229700102580606,0.9900742328768495,0.7667748890527708,0.3727971641699774,0.9209052718146555,0.8625901879521941,0.8583244830888391,0.9041839552545609,0.5074943185403382,0.024748738927350574,0.590984568911416,0.6551733453939996
149,0.0,0.8324022346368715,0.3877551020408163,0.38797042410770266,0.8920911218936858,0.3201242139959687,0.4357710658199794,0.5616244559360909,0.48596154232958544,0.09127638472866431,0.2868661218321812,0.8109272887488083,0.1514222284029482,0.7825956067554414,0.9166156397371628,0.5438630443022363,0.7340475930542465,0.4989592261540346,0.4402229235291821,0.980421096026384
332,0.5,0.8491620111731844,0.39517625231910947,0.39448366073390023,0.7775719549645866,0.8584032756821576,0.22376528675885646,0.905563147533878,0.6687722509403222,0.3740806042816642,0.5559092541710223,0.8471961993782586,0.12994898566616275,0.4359176341906415,0.45167465363589454,0.513068467821668,0.6107000740167244,0.312298393976559,0.15830953660692212,0.36980984438538633
208,0.5,0.1564245810055866,0.5732838589981447,0.5725178128445079,0.440675892253596,0.201716177848571,1.0,0.758197831570456,0.2309712975440996,0.3224371625209124,0.6173183317722079,0.2590501854096305,0.6948614489111307,0.850927719185574,0.04278030849041262,0.7844209183724629,0.6313105767795815,0.37242942910995275,0.17518394293990414,0.18631127725657198
245,0.5,0.36312849162011174,0.23376623376623376,0.23307616765289754,0.13925033247014793,0.7855189459486331,0.7513981761090727,0.2749416554793683,0.7926976688054388,0.31136133679285916,0.951910626485878,0.18771334137326431,0.7386583400281934,0.20023080087905032,0.8415719238791977,0.6254023419560688,0.5228034610580886,0.6116137113172364,0.49638119603197717,0.0
381,1.0,0.11731843575418995,0.8589981447124304,0.8605878464388856,0.4853362110638844,0.9502882893559411,0.16190789170472283,0.9672919513658538,0.5675704487398677,0.48357760391100063,0.8311750898695195,0.15699218362320194,0.7770986760684847,0.2742195418100809,0.30740128045805787,0.590778372502973,0.4213985455062633,0.5255044792417306,0.8026728403031967,0.7673115254074477
82,0.0,0.4581005586592179,0.7309833024118738,0.7305528276354634,0.9514844315713251,0.2733159854213263,0.8220794600866057,0.9932856142378691,0.041534082909266454,0.11501086945632681,0.1661185120645994,0.007523651131154133,0.8237769416011437,0.5334932214785305,0.6044593186549769,0.07411715395583615,0.24049225628816642,0.43883822741259815,0.8666872854916539,0.1088221638756364
217,0.5,0.20670391061452514,0.5695732838589982,0.5699598653014918,0.8145628945262274,0.11250767047537362,0.5713515668990446,0.723853326992192,0.8549691252489089,0.46613237695474896,0.06985625907372772,0.2152696534709545,0.5808780788436084,0.07224368558899381,0.9721382926824371,0.33549754032444057,0.9094181524263764,0.8392049571747157,0.7929269422983183,0.7222291153021037
250,0.5,0.39106145251396646,0.47866419294990725,0.48102354013921256,0.7303922846867159,0.7955711604186397,0.09664798424183889,0.07937563837835343,0.06004183679626687,0.0930415443644123,0.6810776494781884,0.9658222734157978,0.7625397314519026,0.5255205563304668,0.4278924238561101,0.3055171736091753,0.705297253769194,0.70954280220078,0.488594086400884,0.5851257564599277
45,0.0,0.25139664804469275,0.16326530612244897,0.16072236438614776,0.5596821525210565,0.8898615146514868,0.334718651498969,0.08973919046099696,0.464333125490275,0.6536269923162461,0.5412604973534647,0.47477596962870955,0.37330506651672846,0.710901829347837,0.6140828302579988,0.8845516732411766,0.8763019281406779,0.5504609714825959,0.16639792130214887,0.5378290000320195
254,0.5,0.4134078212290503,0.19666048237476808,0.19542819540311748,0.6831123217548808,0.3217532170802279,0.0010329771182042429,0.756527261891145,0.503275539553875,0.736184770739624,0.16199050044217916,0.05808198524141346,0.6512816613524651,0.490819142424212,0.44381784490356413,0.025694735512180055,0.10602420016365809,0.8716646560428113,0.4643259295737007,0.1756257804745285
321,0.5,0.7877094972067039,0.05009276437847866,0.05045476294848093,0.8830838386411549,0.3662223900548458,0.20587404291814532,0.17976132425506638,0.8979503992598106,0.8500545977299365,0.6573438463651263,0.6514679891450907,0.6713262226081842,0.7285831836472559,0.21382625681836886,0.4053992535742004,0.26302779483245076,0.8907779608861733,0.08867996480786958,0.9881437914251865
266,0.5,0.48044692737430167,0.5064935064935064,0.5060121798427715,0.9396318457258279,0.8637964609857779,0.5347344817981616,0.4394079862260778,0.739464368324718,0.1861732501177107,0.5814198227057743,0.24859727263887177,0.769298955601822,0.6316036647165666,0.015720644123805715,0.8112737970852895,0.7987045570865254,0.5428112335327899,0.16870102403494389,0.7749001392846852
490,1.0,0.7262569832402235,0.07235621521335807,0.07152623200283281,0.9532114710725897,0.4285864933348465,0.8126524167256127,0.5044107052914417,0.411015346863246,0.060237825708017355,0.10949241453969603,0.08138375031703593,0.1868651346692372,0.09750634702417388,0.6572486011929259,0.22052550622389164,0.14842005843214748,0.7663467734003497,0.8137829838642681,0.9081231388684321
500,1.0,0.7821229050279329,0.974025974025974,0.9749421452452771,0.08955632535739287,0.1631574137215891,0.03949058497965106,0.3451336756746995,0.11634350423396425,0.7738331613588323,0.19212709808731102,0.14662047215046098,0.2524304093052386,0.7175659538598939,0.262451741908802,0.2424219331265053,0.9263047826422267,0.614553370521511,0.29159822918324424,0.9675152492715572
163,0.0,0.9106145251396648,0.4805194805194805,0.4818812049036356,0.6811325447656261,0.660807812787172,0.6044178557759551,0.6143662972349814,0.4196864251664421,0.07422486250388194,0.9931957731897568,0.8820014816730676,0.2949326828897384,0.7965731086871444,0.31397722960913704,0.14658583395334937,0.1729136848810574,0.2580205826326259,0.20344174231072967,0.9247422432839166
355,0.5,0.9776536312849162,0.2820037105751391,0.2799909318251808,0.5156546803572826,0.5336602052222504,0.7149464074238091,0.5064444859160441,0.7196984934730576,0.2535248094088418,0.43419076182590316,0.22478123267580333,0.5446457960447133,0.9959278697078864,0.8862835598259798,0.3125602886233237,0.9013324011966871,0.17578941240939647,0.4912364989235171,0.3340941292305722
19,0.0,0.10614525139664804,0.5398886827458256,0.5395182833062325,0.40821416894498147,0.3910511288027229,0.6613919041044559,0.7322422958142446,0.41330631373574434,0.6788892116889231,0.08955461139041453,0.45681243803388605,0.971094211939095,0.11588311440699225,0.895509563283096,0.8952005743588097,0.4120277677898045,0.06684136679600229,0.25496278101907033,0.14652708846978962
499,1.0,0.776536312849162,0.22077922077922077,0.22052517170849828,0.7849173889409296,0.8346672344408612,0.7936921267305623,0.1743703507493985,0.7200203149828027,0.6860640546578375,0.9563364425051387,0.8955661083826807,0.2854131420687668,0.4754146889707284,0.15310989895664148,0.6479344942173058,1.0,0.03681147842075365,0.9857339751192838,0.15920879894976145
469,1.0,0.6089385474860335,0.42857142857142855,0.42772694762627483,0.2786380658762268,0.5298006128345759,0.23146302022070242,0.7228309182815507,0.25553734135205264,0.6946474188797949,0.323228441124775,0.9460362237987973,0.046036959629743385,0.6970296930348309,0.08518318500390482,0.9301654690830915,0.558934439611267,0.9477354888826887,0.7750095837499638,0.8590182831161347
274,0.5,0.5251396648044693,0.7903525046382189,0.7900045441185763,0.09997974088389922,0.07510889313157264,0.9939754690477574,0.9867548406386893,0.2008538326930426,0.4761172498772803,0.12889296245954235,0.8934819417335575,0.2217587789375532,9.432731578577654e-05,0.31020391364838196,0.7292852802506001,0.9386993288415831,0.8045322338800491,0.8686270565025868,0.03312013704332234
329,0.5,0.8324022346368715,0.9406307977736549,0.9416206152515867,0.9207537594701338,0.051481318186885415,0.9737437455289424,0.3435453802979133,0.8913641209244323,0.6454864206930405,0.3168829940610157,0.5400136939472954,0.3601427881099284,0.44015834947267013,0.4722005288062911,0.7100139779361186,0.06321869588340814,0.3253015433963552,0.44455888225950285,1.0
357,0.5,0.9888268156424581,0.8478664192949907,0.8465381941692839,0.28136301728443597,0.9335955271713094,0.0849586107810349,0.8379427009650173,0.30151356678802016,0.26386030995481907,0.9721512645116763,0.6989897957035491,0.5845728412452741,0.9224288280332755,0.7220825813135034,0.38054880946889863,0.016477985783580708,0.7224957696607901,0.3388844014585316,0.07929621209695495
419,1.0,0.329608938547486,0.9591836734693877,0.9603859190504899,0.03429707887616063,0.22515795404443703,0.2804527866336167,0.5819773123594062,0.986687652110948,0.6145530499594274,0.22479201481778094,0.5023884208953997,0.5654257080627461,0.7911211905311432,0.7190360226700101,0.4115689982612811,0.36059866409327507,0.5031454052393981,0.041792156238645885,0.8441712561237232
448,1.0,0.49162011173184356,0.5046382189239332,0.5042898284971407,0.6567624327788487,0.42644127102413276,0.9407505966419727,0.8274386805609903,0.3465444415391114,0.0788681740315164,0.3402022856487458,0.2406154857892716,0.7622305839885626,0.5358202964286073,0.43502147146272957,0.6337740628064568,0.7832281507938018,0.026922621425288097,0.6169302573249377,0.3366616903077071
311,0.5,0.7318435754189944,0.4452690166975881,0.44702390326745195,0.845354745146337,0.17580578908728625,0.036491845392080446,0.530454535421094,0.7526731299153208,0.16186073070796728,0.7954496293039527,0.9188127367744638,0.3459880362933119,0.7917052171033486,0.7611357490318268,0.3183369665271547,0.8296563680924819,0.3891681236162325,0.3504529635557263,0.7158452339022126
339,0.5,0.888268156424581,0.948051948051948,0.9458457427226392,0.4131355294750081,0.4155032484651517,0.7003204132710006,0.207192780730957,0.34365810487358456,0.860493282976528,0.5236135746487971,0.2855268209892323,0.07867452774973661,0.9350034620131857,0.6423862132932345,0.131916020078493,0.9659172515056244,0.12377781836940747,0.5523893314596227,0.9910515593480838
103,0.0,0.5754189944134078,0.04823747680890538,0.04749556873205048,0.7602534194780369,0.665408591535009,0.7746857485226724,0.8663915494257857,0.5955729428565681,0.8807004538123241,0.5882059397891827,0.21136296879965435,0.30942959791820696,0.5890469930659389,0.6730927137559902,0.43659692405187683,0.08240495261026638,0.8804796190988525,0.10657129959653162,0.08534789151804296
60,0.0,0.33519553072625696,0.7179962894248608,0.7184281562815669,0.23748798995468778,0.25596539523411144,0.2901884206370994,0.2794968424728044,0.38379427559989543,0.06495226455355084,0.8861672875955414,0.42978042567524893,0.7233410336730621,0.523588853321024,0.6933606101549279,0.577628684249052,0.7513038061022232,0.8112435691818535,0.930674706006584,0.05447712209023086
190,0.5,0.055865921787709494,0.9016697588126159,0.9011789630381596,0.8510543766711263,0.8244241996342275,0.07416795747059873,0.45440899960468206,0.9120381358489048,0.25004758517746767,0.03996615493273746,0.17546698264998933,0.17224616141899685,0.7965139032442576,0.7081697962068085,0.7968907615267837,0.13936177351683604,0.013265099249880067,0.36029895294403785,0.5777342624315583
125,0.0,0.6983240223463687,0.5250463821892394,0.5255117650540229,0.18470296324675406,0.7503899262931342,0.8512573064846115,0.3938581229820221,0.1582285737272965,0.8262279480269683,0.06844772476434718,0.07966549075157314,0.28414753837580525,0.0012513421572857817,0.13551715207497242,0.8447416287805103,0.19204485473591854,0.30273471608050795,0.15830453203775044,0.4903901572155871
171,0.0,0.9553072625698324,0.8571428571428571,0.8567760030414499,0.08144766428438183,0.5498357438628665,0.2467763298954198,0.21510114722484763,0.9779552265824568,0.6433235491529838,0.9054310064681907,0.3850405154377703,0.9187412395712755,0.7434868995414087,0.25856901082707795,0.034983946430612686,0.7121240195788758,0.3685072071330645,0.3986119326945501,0.6065427780090296
26,0.0,0.1452513966480447,0.37105751391465674,0.3711030170740491,0.7431996565979528,0.061336686414897645,0.1886631011756502,0.8484918719009177,0.8745931974978378,0.14378036685667345,0.1539980743323799,0.3526943292421914,0.39288940824773416,0.6348579571111759,0.7900564742633552,0.8560984511965475,0.602236727318982,0.16835043869069247,0.5347912644244196,0.9878506131728091
