,RollRate,PitchRate,currPitch,currRoll,diffRollRate
2417,0.612987012987013,0.4486486486486486,0.3191489361702127,0.42574257425742573,0.6077586206896551
330,0.4155844155844156,0.6054054054054053,0.425531914893617,0.5841584158415841,0.5603448275862069
5561,0.48571428571428565,0.5513513513513513,0.3191489361702127,0.396039603960396,0.6422413793103449
5081,0.39220779220779217,0.4486486486486486,0.4680851063829787,0.3564356435643565,0.6896551724137931
2378,0.7662337662337662,0.5351351351351351,0.23404255319148934,0.42574257425742573,0.7241379310344828
5043,0.4285714285714286,0.3621621621621621,0.2765957446808511,0.3861386138613862,0.685344827586207
3183,0.7428571428571429,0.39999999999999997,0.2765957446808511,0.5643564356435643,0.685344827586207
6282,0.37142857142857144,0.3567567567567567,0.3404255319148936,0.3564356435643565,0.6163793103448276
1528,0.7142857142857143,0.4972972972972972,0.3191489361702127,0.4752475247524752,0.6896551724137931
5511,0.8337662337662337,0.481081081081081,0.3404255319148936,0.6534653465346535,0.7629310344827587
5146,0.39999999999999997,0.427027027027027,0.3829787234042554,0.5544554455445544,0.6336206896551724
1205,0.7116883116883117,0.5297297297297296,0.3829787234042554,0.6237623762376238,0.6120689655172414
6421,0.6363636363636364,0.29189189189189185,0.1702127659574468,0.4059405940594059,0.7241379310344828
474,0.174025974025974,0.29729729729729726,0.2978723404255319,0.6039603960396039,0.5172413793103449
959,0.7012987012987013,0.4702702702702702,0.44680851063829785,0.6237623762376238,0.6163793103448276
6822,0.5948051948051948,0.3243243243243243,0.2553191489361702,0.5841584158415841,0.6637931034482759
1263,0.4129870129870129,0.5243243243243243,0.574468085106383,0.3861386138613862,0.6293103448275862
502,0.22337662337662334,0.5567567567567567,0.3191489361702127,0.48514851485148514,0.44396551724137934
2040,0.7844155844155843,0.30810810810810807,0.2127659574468085,0.6435643564356436,0.6163793103448276
6338,0.48831168831168825,0.38378378378378375,0.2978723404255319,0.396039603960396,0.6896551724137931
3457,0.7298701298701299,0.4702702702702702,0.2553191489361702,0.4554455445544554,0.7672413793103448
5123,0.41818181818181815,0.45405405405405397,0.2978723404255319,0.3861386138613862,0.6767241379310345
2539,0.37142857142857144,0.3459459459459459,0.425531914893617,0.702970297029703,0.5
3267,0.4285714285714286,0.5729729729729729,0.5319148936170213,0.702970297029703,0.5431034482758621
801,0.7402597402597402,0.3351351351351351,0.2765957446808511,0.4059405940594059,0.8405172413793103
2127,0.6467532467532467,0.39999999999999997,0.425531914893617,0.6435643564356436,0.6120689655172414
1897,0.3272727272727272,0.48648648648648646,0.4680851063829787,0.4752475247524752,0.6422413793103449
1349,0.33246753246753247,0.3243243243243243,0.2127659574468085,0.702970297029703,0.521551724137931
5591,0.7194805194805195,0.6756756756756757,0.3404255319148936,0.6336633663366337,0.521551724137931
5970,0.6649350649350649,0.49189189189189186,0.6808510638297872,0.27722772277227725,0.7370689655172414
7067,0.3792207792207792,0.5945945945945945,0.40425531914893614,0.7821782178217821,0.603448275862069
2062,0.2883116883116883,0.5027027027027027,0.5319148936170213,0.3762376237623763,0.5732758620689655
3059,0.6649350649350649,0.5675675675675675,0.3617021276595745,0.594059405940594,0.6163793103448276
3485,0.2831168831168831,0.518918918918919,0.3404255319148936,0.5148514851485149,0.5905172413793104
4724,0.5012987012987012,0.2864864864864865,0.2978723404255319,0.396039603960396,0.7112068965517241
1862,0.6649350649350649,0.4432432432432432,0.40425531914893614,0.6039603960396039,0.6293103448275862
5922,0.574025974025974,0.43783783783783775,0.2978723404255319,0.594059405940594,0.646551724137931
55,0.5974025974025974,0.49189189189189186,0.3404255319148936,0.594059405940594,0.603448275862069
1113,0.7168831168831169,0.45405405405405397,0.40425531914893614,0.4059405940594059,0.7068965517241379
1640,0.3402597402597402,0.4162162162162162,0.2978723404255319,0.5247524752475248,0.5344827586206896
835,0.37402597402597404,0.6702702702702702,0.5106382978723404,0.9207920792079207,0.39655172413793105
5520,0.696103896103896,0.6648648648648647,0.1914893617021277,0.3564356435643565,0.853448275862069
2290,0.43376623376623374,0.4162162162162162,0.1914893617021277,0.5643564356435643,0.6120689655172414
2998,0.41038961038961036,0.518918918918919,0.3191489361702127,0.8019801980198019,0.48275862068965514
3046,0.6857142857142857,0.39999999999999997,0.2978723404255319,0.44554455445544555,0.7112068965517241
758,0.43636363636363634,0.5351351351351351,0.2978723404255319,0.3663366336633664,0.7155172413793104
5607,0.6441558441558441,0.481081081081081,0.2978723404255319,0.08910891089108912,0.8232758620689655
6873,0.42597402597402595,0.38378378378378375,0.3191489361702127,0.5643564356435643,0.5732758620689655
219,0.5454545454545454,0.45945945945945943,0.5531914893617021,0.4059405940594059,0.6163793103448276
3621,0.3766233766233766,0.45945945945945943,0.2978723404255319,0.5148514851485149,0.5
166,0.41038961038961036,0.4486486486486486,0.4680851063829787,0.49504950495049505,0.5603448275862069
6087,0.6779220779220779,0.30810810810810807,0.1914893617021277,0.4158415841584158,0.7887931034482759
361,0.7376623376623376,0.427027027027027,0.3617021276595745,0.13861386138613865,0.7241379310344828
730,0.42077922077922075,0.427027027027027,0.3829787234042554,0.5841584158415841,0.4482758620689656
6458,0.3194805194805194,0.4702702702702702,0.3404255319148936,0.5445544554455445,0.5129310344827587
856,0.37142857142857144,0.5945945945945945,0.3617021276595745,0.6237623762376238,0.5
3889,0.683116883116883,0.7081081081081081,0.2765957446808511,0.11881188118811885,0.9525862068965518
6756,0.42077922077922075,0.39999999999999997,0.3829787234042554,0.7326732673267328,0.5732758620689655
6208,0.6623376623376623,0.3297297297297297,0.14893617021276595,0.9108910891089108,0.5301724137931034
2352,0.3220779220779221,0.3621621621621621,0.6382978723404255,0.3762376237623763,0.603448275862069
4622,0.5142857142857142,0.43783783783783775,0.3829787234042554,0.8712871287128712,0.47413793103448276
6562,0.3636363636363636,0.5135135135135134,0.48936170212765956,0.5643564356435643,0.6077586206896551
366,0.4025974025974026,0.4432432432432432,0.48936170212765956,0.21782178217821782,0.6982758620689655
432,0.7922077922077922,0.3405405405405405,0.2978723404255319,0.44554455445544555,0.7887931034482759
2437,0.41818181818181815,0.5675675675675675,0.574468085106383,0.42574257425742573,0.5732758620689655
1761,0.4311688311688312,0.5351351351351351,0.40425531914893614,0.396039603960396,0.6379310344827586
6627,0.42077922077922075,0.5621621621621621,0.40425531914893614,0.5544554455445544,0.6163793103448276
1746,0.6545454545454545,0.4432432432432432,0.3191489361702127,0.7722772277227722,0.5258620689655173
97,0.24935064935064932,0.43783783783783775,0.5531914893617021,0.4059405940594059,0.5991379310344828
4936,0.6311688311688312,0.5243243243243243,0.2127659574468085,0.6237623762376238,0.6767241379310345
6679,0.6779220779220779,0.45405405405405397,0.4680851063829787,0.7524752475247524,0.48275862068965514
2737,0.612987012987013,0.43783783783783775,0.3404255319148936,0.7623762376237623,0.5862068965517242
5070,0.6155844155844156,0.427027027027027,0.40425531914893614,0.42574257425742573,0.7112068965517241
1763,0.2701298701298701,0.45405405405405397,0.48936170212765956,0.6138613861386139,0.5689655172413793
5261,0.7168831168831169,0.5297297297297296,0.2765957446808511,0.6237623762376238,0.5517241379310345
3316,0.561038961038961,0.518918918918919,0.4680851063829787,0.594059405940594,0.6379310344827586
4988,0.5844155844155844,0.43783783783783775,0.2765957446808511,0.6039603960396039,0.6336206896551724
3523,0.3688311688311688,0.5513513513513513,0.3829787234042554,0.6633663366336634,0.5905172413793104
5066,0.7220779220779221,0.4702702702702702,0.3404255319148936,0.6435643564356436,0.6767241379310345
1741,0.638961038961039,0.5621621621621621,0.3617021276595745,0.6732673267326733,0.5
5200,0.7012987012987013,0.27567567567567564,0.3829787234042554,0.504950495049505,0.8405172413793103
1081,0.4311688311688312,0.6540540540540539,0.44680851063829785,0.702970297029703,0.5086206896551725
3269,0.561038961038961,0.5297297297297296,0.3617021276595745,0.8811881188118811,0.4051724137931035
1423,0.4753246753246753,0.4432432432432432,0.2765957446808511,0.3861386138613862,0.668103448275862
5596,0.44675324675324674,0.5027027027027027,0.4680851063829787,0.9108910891089108,0.5129310344827587
1402,0.587012987012987,0.49189189189189186,0.3404255319148936,0.594059405940594,0.5775862068965517
4592,0.6207792207792208,0.427027027027027,0.2765957446808511,0.7722772277227722,0.685344827586207
4204,0.5272727272727272,0.4054054054054054,0.3829787234042554,0.7722772277227722,0.5905172413793104
1221,0.4597402597402598,0.3891891891891891,0.2127659574468085,0.396039603960396,0.7025862068965517
5067,0.3220779220779221,0.4486486486486486,0.6170212765957447,0.6633663366336634,0.5560344827586207
1814,0.522077922077922,0.6162162162162161,0.40425531914893614,0.4059405940594059,0.6508620689655172
2746,0.4311688311688312,0.3297297297297297,0.3191489361702127,0.8019801980198019,0.6293103448275862
173,0.6,0.3351351351351351,0.3191489361702127,0.9504950495049505,0.49137931034482757
15,0.6545454545454545,0.4972972972972972,0.3191489361702127,0.48514851485148514,0.6508620689655172
3201,0.4129870129870129,0.4324324324324324,0.3191489361702127,0.3861386138613862,0.728448275862069
6002,0.37402597402597404,0.38378378378378375,0.2553191489361702,0.5445544554455445,0.6163793103448276
2384,0.4025974025974026,0.5729729729729729,0.44680851063829785,0.5544554455445544,0.5344827586206896
5692,0.37402597402597404,0.45405405405405397,0.23404255319148934,0.5742574257425742,0.5387931034482759
4011,0.6727272727272727,0.5351351351351351,0.2978723404255319,0.2871287128712871,0.7844827586206896
6650,0.32987012987012987,0.5135135135135134,0.3617021276595745,0.5643564356435643,0.43965517241379315
348,0.43636363636363634,0.4054054054054054,0.425531914893617,0.5445544554455445,0.6120689655172414
2964,0.7064935064935065,0.5297297297297296,0.4680851063829787,0.6039603960396039,0.6767241379310345
4844,0.4441558441558441,0.5837837837837837,0.5106382978723404,0.702970297029703,0.5991379310344828
1877,0.5506493506493506,0.4162162162162162,0.3617021276595745,0.6039603960396039,0.6939655172413793
1506,0.3506493506493506,0.5729729729729729,0.2127659574468085,0.6534653465346535,0.603448275862069
6835,0.6571428571428571,0.5243243243243243,0.2978723404255319,0.42574257425742573,0.7241379310344828
4186,0.37402597402597404,0.5297297297297296,0.14893617021276595,0.3861386138613862,0.5431034482758621
2582,0.6909090909090909,0.5405405405405405,0.3404255319148936,0.8118811881188118,0.603448275862069
1912,0.335064935064935,0.4702702702702702,0.2765957446808511,0.5346534653465347,0.5905172413793104
90,0.4623376623376623,0.4702702702702702,0.2553191489361702,0.3762376237623763,0.646551724137931
5854,0.39220779220779217,0.5135135135135134,0.44680851063829785,0.6237623762376238,0.564655172413793
1671,0.6415584415584416,0.49189189189189186,0.425531914893617,0.6336633663366337,0.5431034482758621
901,0.6701298701298701,0.5405405405405405,0.3617021276595745,0.297029702970297,0.8362068965517242
1224,0.7974025974025973,0.45405405405405397,0.3404255319148936,0.4653465346534653,0.7327586206896552
1243,0.7064935064935065,0.6432432432432432,0.5531914893617021,0.4554455445544554,0.7068965517241379
4345,0.33246753246753247,0.5135135135135134,0.44680851063829785,0.594059405940594,0.4568965517241379
6222,0.6597402597402597,0.6540540540540539,0.3404255319148936,0.42574257425742573,0.7586206896551725
3847,0.7376623376623376,0.39999999999999997,0.40425531914893614,0.5643564356435643,0.771551724137931
471,0.7974025974025973,0.4324324324324324,0.3404255319148936,0.6732673267326733,0.5991379310344828
1259,0.4649350649350649,0.5243243243243243,0.5957446808510638,0.396039603960396,0.6379310344827586
6858,0.3818181818181818,0.38378378378378375,0.425531914893617,0.396039603960396,0.7198275862068966
3654,0.6701298701298701,0.4108108108108108,0.23404255319148934,0.24752475247524752,0.853448275862069
1803,0.4129870129870129,0.5513513513513513,0.3617021276595745,0.7425742574257427,0.5301724137931034
5345,0.6415584415584416,0.5351351351351351,0.2978723404255319,0.6138613861386139,0.5905172413793104
158,0.3220779220779221,0.5459459459459458,0.3404255319148936,0.5445544554455445,0.5517241379310345
913,0.8389610389610389,0.5351351351351351,0.3829787234042554,0.8316831683168316,0.5991379310344828
5383,0.6987012987012987,0.5783783783783784,0.2765957446808511,0.25742574257425743,0.7629310344827587
5569,0.33246753246753247,0.508108108108108,0.2765957446808511,0.6831683168316832,0.5732758620689655
2829,0.4649350649350649,0.37297297297297294,0.2978723404255319,0.3762376237623763,0.6594827586206897
5098,0.5194805194805195,0.5405405405405405,0.3404255319148936,0.8217821782178217,0.5474137931034483
3874,0.7168831168831169,0.7729729729729728,0.4680851063829787,0.25742574257425743,0.7629310344827587
7042,0.6519480519480518,0.45405405405405397,0.1914893617021277,0.5445544554455445,0.7327586206896552
481,0.22597402597402597,0.6,0.2765957446808511,0.5148514851485149,0.6077586206896551
3107,0.4441558441558441,0.43783783783783775,0.2127659574468085,0.5742574257425742,0.5905172413793104
4723,0.3844155844155844,0.5783783783783784,0.3829787234042554,0.7227722772277229,0.5862068965517242
6523,0.8571428571428572,0.5351351351351351,0.2978723404255319,0.4158415841584158,0.810344827586207
425,0.7064935064935065,0.48648648648648646,0.1914893617021277,0.44554455445544555,0.8189655172413793
4506,0.8051948051948052,0.29189189189189185,0.3191489361702127,0.4653465346534653,0.6422413793103449
422,0.42597402597402595,0.481081081081081,0.5319148936170213,0.6732673267326733,0.5905172413793104
2722,0.7220779220779221,0.4054054054054054,0.3617021276595745,0.7425742574257427,0.6379310344827586
6940,0.7064935064935065,0.4324324324324324,0.3404255319148936,0.44554455445544555,0.685344827586207
634,0.43376623376623374,0.3459459459459459,0.23404255319148934,0.5544554455445544,0.564655172413793
3421,0.6779220779220779,0.47567567567567565,0.425531914893617,0.6435643564356436,0.6422413793103449
3068,0.7064935064935065,0.29189189189189185,0.2553191489361702,0.44554455445544555,0.6982758620689655
4524,0.6753246753246753,0.5135135135135134,0.3404255319148936,0.43564356435643564,0.6637931034482759
2422,0.43636363636363634,0.4432432432432432,0.40425531914893614,0.6732673267326733,0.5258620689655173
189,0.4441558441558441,0.3891891891891891,0.1914893617021277,0.3861386138613862,0.7370689655172414
4457,0.41038961038961036,0.37837837837837834,0.3191489361702127,0.396039603960396,0.8275862068965517
2791,0.6727272727272727,0.39999999999999997,0.23404255319148934,0.44554455445544555,0.7068965517241379
1967,0.3636363636363636,0.39999999999999997,0.3617021276595745,0.5445544554455445,0.5517241379310345
4734,0.4441558441558441,0.3513513513513513,0.3191489361702127,0.5643564356435643,0.5991379310344828
3018,0.6311688311688312,0.5405405405405405,0.2978723404255319,0.6237623762376238,0.6939655172413793
2078,0.36103896103896105,0.4162162162162162,0.3191489361702127,0.3861386138613862,0.6896551724137931
3543,0.6649350649350649,0.4324324324324324,0.2978723404255319,0.24752475247524752,0.7801724137931034
3044,0.7220779220779221,0.4324324324324324,0.40425531914893614,0.42574257425742573,0.6724137931034483
5184,0.6467532467532467,0.5783783783783784,0.2765957446808511,0.43564356435643564,0.7456896551724138
5771,0.7272727272727272,0.43783783783783775,0.3404255319148936,0.4653465346534653,0.7025862068965517
6695,0.44935064935064933,0.6486486486486486,0.48936170212765956,0.396039603960396,0.625
4107,0.6363636363636364,0.5351351351351351,0.6170212765957447,0.24752475247524752,0.7155172413793104
5173,0.8311688311688312,0.27567567567567564,0.23404255319148934,0.396039603960396,0.8060344827586208
2798,0.7402597402597402,0.4108108108108108,0.40425531914893614,0.6534653465346535,0.6163793103448276
3700,0.4285714285714286,0.4648648648648648,0.2978723404255319,0.3762376237623763,0.5948275862068966
4979,0.5974025974025974,0.43783783783783775,0.3617021276595745,0.7722772277227722,0.5905172413793104
3156,0.2753246753246753,0.3135135135135135,0.44680851063829785,0.396039603960396,0.6422413793103449
3856,0.6441558441558441,0.5567567567567567,0.2765957446808511,0.4752475247524752,0.7586206896551725
3433,0.39220779220779217,0.45945945945945943,0.2978723404255319,0.6336633663366337,0.5474137931034483
545,0.5766233766233766,0.49189189189189186,0.2765957446808511,0.5841584158415841,0.668103448275862
3245,0.6883116883116883,0.6,0.2978723404255319,0.6336633663366337,0.5732758620689655
984,0.6909090909090909,0.6324324324324324,0.3617021276595745,0.49504950495049505,0.7025862068965517
5397,0.42597402597402595,0.45405405405405397,0.2765957446808511,0.5841584158415841,0.5775862068965517
6467,0.5792207792207792,0.4486486486486486,0.2978723404255319,0.594059405940594,0.5862068965517242
565,0.4311688311688312,0.5675675675675675,0.2978723404255319,0.5445544554455445,0.5905172413793104
6468,0.43376623376623374,0.4702702702702702,0.3191489361702127,0.5643564356435643,0.5258620689655173
3594,0.7402597402597402,0.6540540540540539,0.425531914893617,0.504950495049505,0.6982758620689655
5983,0.612987012987013,0.6378378378378379,0.44680851063829785,0.4158415841584158,0.7155172413793104
4721,0.696103896103896,0.3405405405405405,0.2765957446808511,0.6435643564356436,0.646551724137931
5514,0.2987012987012987,0.481081081081081,0.2978723404255319,0.3861386138613862,0.7068965517241379
2416,0.42077922077922075,0.48648648648648646,0.3829787234042554,0.396039603960396,0.6508620689655172
8,0.4415584415584415,0.45945945945945943,0.44680851063829785,0.3564356435643565,0.6508620689655172
70,0.38701298701298703,0.45945945945945943,0.3191489361702127,0.3564356435643565,0.6336206896551724
5819,0.7012987012987013,0.4702702702702702,0.3191489361702127,0.3663366336633664,0.6896551724137931
1275,0.6857142857142857,0.5459459459459458,0.44680851063829785,0.5346534653465347,0.6508620689655172
6126,0.6675324675324675,0.49189189189189186,0.3404255319148936,0.7425742574257427,0.7327586206896552
5091,0.6337662337662338,0.508108108108108,0.1914893617021277,0.8019801980198019,0.603448275862069
629,0.6519480519480518,0.45405405405405397,0.3617021276595745,0.6237623762376238,0.6077586206896551
6956,0.7272727272727272,0.6324324324324324,0.3404255319148936,0.6732673267326733,0.5948275862068966
1489,0.4623376623376623,0.36756756756756753,0.23404255319148934,0.3762376237623763,0.685344827586207
6064,0.43896103896103894,0.2162162162162162,0.3617021276595745,0.6534653465346535,0.5732758620689655
5420,0.42077922077922075,0.4324324324324324,0.2765957446808511,0.3762376237623763,0.7543103448275862
6988,0.6493506493506493,0.481081081081081,0.3829787234042554,0.6336633663366337,0.581896551724138
6197,0.6779220779220779,0.4216216216216216,0.40425531914893614,0.44554455445544555,0.8060344827586208
5102,0.6675324675324675,0.3513513513513513,0.1702127659574468,0.6039603960396039,0.6767241379310345
6370,0.7038961038961039,0.4162162162162162,0.2127659574468085,0.6138613861386139,0.646551724137931
5009,0.5662337662337662,0.45945945945945943,0.3617021276595745,0.594059405940594,0.6206896551724138
1347,0.6805194805194805,0.37837837837837834,0.40425531914893614,0.702970297029703,0.625
4437,0.7220779220779221,0.3891891891891891,0.2553191489361702,0.08910891089108912,0.8491379310344828
673,0.2753246753246753,0.4648648648648648,0.5319148936170213,0.5247524752475248,0.5517241379310345
1239,0.7220779220779221,0.47567567567567565,0.5106382978723404,0.43564356435643564,0.8620689655172414
6550,0.35844155844155845,0.5513513513513513,0.5106382978723404,0.34653465346534656,0.6120689655172414
5700,0.6311688311688312,0.49189189189189186,0.2978723404255319,0.6237623762376238,0.564655172413793
537,0.6909090909090909,0.427027027027027,0.23404255319148934,0.48514851485148514,0.6767241379310345
1167,0.7194805194805195,0.45405405405405397,0.3404255319148936,0.6039603960396039,0.5948275862068966
2283,0.6285714285714286,0.4432432432432432,0.10638297872340426,0.6039603960396039,0.6810344827586207
6772,0.39999999999999997,0.39459459459459456,0.3404255319148936,0.7623762376237623,0.5387931034482759
2863,0.6597402597402597,0.427027027027027,0.3829787234042554,0.4653465346534653,0.6810344827586207
3479,0.6545454545454545,0.7999999999999999,0.23404255319148934,0.7821782178217821,0.6810344827586207
1651,0.40519480519480516,0.37837837837837834,0.3404255319148936,0.2079207920792079,0.810344827586207
6584,0.6623376623376623,0.508108108108108,0.2765957446808511,0.4554455445544554,0.7413793103448275
5088,0.6493506493506493,0.6216216216216215,0.23404255319148934,0.48514851485148514,0.668103448275862
5896,0.39999999999999997,0.427027027027027,0.3191489361702127,0.504950495049505,0.6422413793103449
3760,0.7532467532467532,0.5621621621621621,0.2978723404255319,0.6336633663366337,0.6293103448275862
1482,0.43636363636363634,0.37837837837837834,0.44680851063829785,0.5247524752475248,0.6336206896551724
40,0.6701298701298701,0.4702702702702702,0.3829787234042554,0.27722772277227725,0.7155172413793104
4964,0.6701298701298701,0.4162162162162162,0.3829787234042554,0.5148514851485149,0.6594827586206897
5639,0.6753246753246753,0.5297297297297296,0.3404255319148936,0.43564356435643564,0.6896551724137931
1600,0.4025974025974026,0.45405405405405397,0.5531914893617021,0.3861386138613862,0.581896551724138
4373,0.37402597402597404,0.4108108108108108,0.1702127659574468,0.3564356435643565,0.6422413793103449
7054,0.6623376623376623,0.47567567567567565,0.23404255319148934,0.702970297029703,0.6293103448275862
2795,0.6623376623376623,0.39999999999999997,0.44680851063829785,0.6237623762376238,0.5732758620689655
5921,0.44935064935064933,0.3891891891891891,0.44680851063829785,0.7227722772277229,0.5689655172413793
4955,0.6753246753246753,0.518918918918919,0.3404255319148936,0.6336633663366337,0.6336206896551724
2142,0.7324675324675325,0.5243243243243243,0.4680851063829787,0.4554455445544554,0.6810344827586207
1394,0.3272727272727272,0.5027027027027027,0.3404255319148936,0.504950495049505,0.6163793103448276
5767,0.6987012987012987,0.3891891891891891,0.3617021276595745,0.4059405940594059,0.6896551724137931
5746,0.6571428571428571,0.45405405405405397,0.1702127659574468,0.15841584158415842,0.814655172413793
4588,0.36103896103896105,0.5243243243243243,0.3404255319148936,0.396039603960396,0.5301724137931034
5388,0.4025974025974026,0.5351351351351351,0.3404255319148936,0.5445544554455445,0.6379310344827586
3991,0.6571428571428571,0.6108108108108108,0.3191489361702127,0.3861386138613862,0.7758620689655172
1292,0.43636363636363634,0.43783783783783775,0.2978723404255319,0.5247524752475248,0.603448275862069
4412,0.6727272727272727,0.3621621621621621,0.40425531914893614,0.3861386138613862,0.7327586206896552
2602,0.44675324675324674,0.4702702702702702,0.5106382978723404,0.6534653465346535,0.625
6250,0.5844155844155844,0.43783783783783775,0.3404255319148936,0.7623762376237623,0.5129310344827587
4136,0.44675324675324674,0.4054054054054054,0.3617021276595745,0.3861386138613862,0.6508620689655172
2937,0.4129870129870129,0.4702702702702702,0.3829787234042554,0.5148514851485149,0.581896551724138
5217,0.4311688311688312,0.4324324324324324,0.10638297872340426,0.396039603960396,0.7241379310344828
4975,0.42597402597402595,0.4648648648648648,0.3617021276595745,0.5643564356435643,0.5474137931034483
428,0.33766233766233766,0.3297297297297297,0.40425531914893614,0.6534653465346535,0.5517241379310345
5705,0.42597402597402595,0.254054054054054,0.23404255319148934,0.42574257425742573,0.6120689655172414
6137,0.3688311688311688,0.6216216216216215,0.2765957446808511,0.5544554455445544,0.603448275862069
5624,0.638961038961039,0.19459459459459455,0.1276595744680851,0.4653465346534653,0.831896551724138
1587,0.6051948051948052,0.43783783783783775,0.40425531914893614,0.594059405940594,0.6422413793103449
3469,0.683116883116883,0.4648648648648648,0.44680851063829785,0.34653465346534656,0.8405172413793103
2035,0.3194805194805194,0.5135135135135134,0.48936170212765956,0.49504950495049505,0.5086206896551725
1485,0.6077922077922078,0.5729729729729729,0.23404255319148934,0.594059405940594,0.6508620689655172
4267,0.7350649350649351,0.29729729729729726,0.3404255319148936,0.297029702970297,0.7629310344827587
638,0.6285714285714286,0.29189189189189185,0.1914893617021277,0.43564356435643564,0.6982758620689655
4182,0.3194805194805194,0.027027027027027046,0.3404255319148936,0.18811881188118815,0.7241379310344828
5037,0.6727272727272727,0.38378378378378375,0.2127659574468085,0.49504950495049505,0.646551724137931
4611,0.3168831168831169,0.45945945945945943,0.3829787234042554,0.19801980198019806,0.6206896551724138
5113,0.5974025974025974,0.4972972972972972,0.23404255319148934,0.8019801980198019,0.5689655172413793
524,0.638961038961039,0.518918918918919,0.3829787234042554,0.5346534653465347,0.6508620689655172
4009,0.6649350649350649,0.47567567567567565,0.3191489361702127,0.2079207920792079,0.8577586206896551
3213,0.3636363636363636,0.5297297297297296,0.7021276595744681,0.7524752475247524,0.5387931034482759
7010,0.2987012987012987,0.5567567567567567,0.5106382978723404,0.6336633663366337,0.5862068965517242
5035,0.5896103896103896,0.4162162162162162,0.2765957446808511,0.594059405940594,0.6422413793103449
3181,0.6311688311688312,0.48648648648648646,0.1914893617021277,0.6138613861386139,0.6551724137931034
3015,0.8571428571428572,0.4486486486486486,0.44680851063829785,0.6930693069306931,0.5732758620689655
2747,0.4129870129870129,0.3351351351351351,0.2765957446808511,0.7425742574257427,0.625
508,0.7896103896103895,0.39459459459459456,0.5319148936170213,0.504950495049505,0.7112068965517241
944,0.5194805194805195,0.4648648648648648,0.6808510638297872,0.3861386138613862,0.7068965517241379
3376,0.41038961038961036,0.5783783783783784,0.2127659574468085,0.5247524752475248,0.6163793103448276
4514,0.2935064935064935,0.36756756756756753,0.3404255319148936,0.5544554455445544,0.4224137931034483
4213,0.6857142857142857,0.5351351351351351,0.425531914893617,0.6732673267326733,0.6077586206896551
3234,0.574025974025974,0.7297297297297296,0.3617021276595745,0.7623762376237623,0.5043103448275862
418,0.161038961038961,0.4648648648648648,0.425531914893617,0.4158415841584158,0.5517241379310345
2867,0.6441558441558441,0.5945945945945945,0.2553191489361702,0.6237623762376238,0.6724137931034483
1823,0.3194805194805194,0.6486486486486486,0.425531914893617,0.396039603960396,0.6163793103448276
1087,0.6753246753246753,0.48648648648648646,0.5957446808510638,0.6237623762376238,0.6163793103448276
1168,0.3220779220779221,0.4486486486486486,0.3191489361702127,0.5643564356435643,0.5258620689655173
1632,0.612987012987013,0.4972972972972972,0.3617021276595745,0.594059405940594,0.6077586206896551
3591,0.3116883116883117,0.5405405405405405,0.44680851063829785,0.3762376237623763,0.6810344827586207
6383,0.6493506493506493,0.427027027027027,0.2978723404255319,0.4653465346534653,0.6939655172413793
5713,0.6701298701298701,0.4702702702702702,0.4680851063829787,0.6039603960396039,0.6336206896551724
6150,0.7428571428571429,0.8324324324324324,0.10638297872340426,0.25742574257425743,0.8232758620689655
144,0.6883116883116883,0.4648648648648648,0.5531914893617021,0.7425742574257427,0.5517241379310345
266,0.6883116883116883,0.5351351351351351,0.2553191489361702,0.24752475247524752,0.7456896551724138
1296,0.6415584415584416,0.39999999999999997,0.3617021276595745,0.6039603960396039,0.6336206896551724
5502,0.5142857142857142,0.5135135135135134,0.3404255319148936,0.7722772277227722,0.7586206896551725
2895,0.5142857142857142,0.481081081081081,0.3617021276595745,0.396039603960396,0.6293103448275862
619,0.7038961038961039,0.5351351351351351,0.5531914893617021,0.44554455445544555,0.7198275862068966
992,0.6779220779220779,0.427027027027027,0.23404255319148934,0.6534653465346535,0.5991379310344828
5820,0.7454545454545455,0.45945945945945943,0.3404255319148936,0.4653465346534653,0.6982758620689655
3221,0.8415584415584415,0.6432432432432432,0.1702127659574468,0.27722772277227725,0.9439655172413793
4424,0.696103896103896,0.37837837837837834,0.2978723404255319,0.5841584158415841,0.7672413793103448
6674,0.6441558441558441,0.4648648648648648,0.3829787234042554,0.594059405940594,0.6551724137931034
4385,0.39740259740259737,0.43783783783783775,0.3829787234042554,0.5742574257425742,0.521551724137931
6618,0.7298701298701299,0.589189189189189,0.3617021276595745,0.48514851485148514,0.6551724137931034
1322,0.7974025974025973,0.4648648648648648,0.44680851063829785,0.6633663366336634,0.6379310344827586
5625,0.7506493506493507,0.47567567567567565,0.0851063829787234,0.594059405940594,0.685344827586207
958,0.709090909090909,0.43783783783783775,0.4680851063829787,0.42574257425742573,0.7155172413793104
4088,0.6363636363636364,0.43783783783783775,0.3404255319148936,0.43564356435643564,0.6939655172413793
3254,0.6519480519480518,0.5783783783783784,0.23404255319148934,0.31683168316831684,0.6810344827586207
1964,0.3662337662337662,0.38378378378378375,0.3404255319148936,0.5445544554455445,0.5043103448275862
6589,0.39220779220779217,0.4108108108108108,0.3404255319148936,0.3762376237623763,0.7112068965517241
3538,0.39999999999999997,0.7189189189189188,0.40425531914893614,0.6435643564356436,0.2413793103448276
4560,0.3558441558441558,0.6162162162162161,0.4680851063829787,0.4059405940594059,0.6293103448275862
