,LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL
316,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.2947368421052632,0.0,0.0,0.0,1.0,0.004310344827586207,0.0,0.0,0.012448132780082987,0.3333333333333333,0.030303030303030304,1.0,0.0399445564516129,0.05500550055005501,0.00014685233876375863,0.0028089887640449437,0.0056657223796034,0.4925373134328358,0.0001466979375196498,0.0026699858218418504,1.0,0.0,0.0,0.005025125628140704,0.2268041237113402,0.00539568345323741,0.005841121495327103,0.018867924528301886,0.16666666666666666,0.009708737864077669,0.0,0.012396694214876033
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947368421052632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012448132780082987,0.0,0.030303030303030304,1.0,0.033014112903225805,0.04583791712504584,8.42955415756918e-05,0.0028089887640449437,0.00424929178470255,0.5970149253731343,8.431270935339874e-05,0.0018389492253484876,1.0,0.0,0.0,0.0,0.2268041237113402,0.0035971223021582736,0.004672897196261682,0.012578616352201259,0.13333333333333333,0.009708737864077669,0.0,0.012396694214876033
413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947368421052632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012448132780082987,0.0,0.0,0.0,0.022387432795698922,0.027502750275027504,2.058918174044986e-05,0.0,0.002124645892351275,1.0,2.0692130134350606e-05,0.0007486816184624886,1.0,0.0,0.0,0.0,0.2268041237113402,0.0017985611510791368,0.002336448598130841,0.006289308176100629,0.06666666666666667,0.009708737864077669,0.0,0.012396694214876033
288,0.0,0.034482758620689655,0.043478260869565216,0.0,0.02631578947368421,0.05263157894736842,0.02857142857142857,0.17894736842105263,0.058823529411764705,0.5,0.030303030303030304,1.0,0.034482758620689655,0.0,0.0,0.03734439834024896,0.6666666666666666,0.06060606060606061,1.0,0.07820900537634409,0.27282728272827284,0.007067168001803612,0.025280898876404494,0.039660056657223795,0.10447761194029852,0.00706713453528873,0.025913742519032886,0.4623655913978495,0.047619047619047616,0.05263157894736842,0.035175879396984924,0.1443298969072165,0.03776978417266187,0.04088785046728972,0.07547169811320754,0.5333333333333333,0.03559870550161812,0.14545454545454545,0.0371900826446281
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947368421052632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012448132780082987,0.0,0.030303030303030304,1.0,0.026041666666666664,0.04583791712504584,6.652021467310342e-05,0.0028089887640449437,0.0035410764872521247,0.5970149253731343,6.640011908784149e-05,0.0014515064877941499,1.0,0.0,0.0,0.0,0.2268041237113402,0.0017985611510791368,0.004672897196261682,0.006289308176100629,0.13333333333333333,0.009708737864077669,0.0,0.012396694214876033
122,0.0,0.034482758620689655,0.13043478260869565,0.0,0.0,0.05263157894736842,0.02857142857142857,0.1368421052631579,0.058823529411764705,0.5,0.030303030303030304,1.0,0.05603448275862069,0.0,0.0,0.04564315352697095,0.0,0.030303030303030304,0.5,0.1476814516129032,0.15053171983865055,0.0040710302749333484,0.02808988764044944,0.043909348441926344,0.1791044776119403,0.0040710993944926815,0.027032085686611234,0.4623655913978495,0.047619047619047616,0.05263157894736842,0.06030150753768844,0.1443298969072165,0.04136690647482014,0.0455607476635514,0.0880503144654088,0.3,0.03559870550161812,0.0,0.045454545454545456
383,0.03571428571428571,0.05172413793103448,0.10869565217391304,0.0,0.0,0.0,0.05714285714285714,0.11578947368421053,0.0,0.0,0.030303030303030304,0.5074626865671643,0.05172413793103448,0.0,0.0,0.07883817427385892,0.3333333333333333,0.06060606060606061,0.67,0.13499663978494622,0.2214888155482215,0.008052754974067497,0.03651685393258427,0.053824362606232294,0.11940298507462686,0.008052635837657578,0.036350364280399984,0.2795698924731183,0.0,0.0,0.05025125628140704,0.11340206185567012,0.052158273381294966,0.054906542056074766,0.11320754716981132,0.4666666666666667,0.06796116504854369,0.0,0.07851239669421488
439,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.2947368421052632,0.0,0.0,0.0,1.0,0.004310344827586207,0.0,0.0,0.012448132780082987,0.3333333333333333,0.030303030303030304,1.0,0.04032258064516129,0.04583791712504584,0.0001029459087022493,0.0028089887640449437,0.004957507082152974,0.5970149253731343,0.0001028429751453545,0.002246044855387466,1.0,0.0,0.0,0.005025125628140704,0.1752577319587629,0.00539568345323741,0.004672897196261682,0.018867924528301886,0.13333333333333333,0.012944983818770227,0.0,0.012396694214876033
163,0.14285714285714285,0.27586206896551724,0.10869565217391304,0.0,0.0,0.3157894736842105,0.22857142857142856,0.4210526315789474,0.23529411764705882,0.75,0.24242424242424243,1.0,0.21120689655172414,0.42105263157894735,1.0,0.08298755186721991,0.3333333333333333,0.2727272727272727,1.0,0.19682459677419353,0.2667766776677668,0.017015929249394785,0.06460674157303371,0.09419263456090651,0.10447761194029852,0.017016034238989782,0.06379890411728098,1.0,0.38095238095238093,0.3157894736842105,0.20603015075376885,0.3298969072164948,0.08453237410071943,0.10046728971962617,0.1320754716981132,0.4,0.08090614886731391,0.0,0.08264462809917356
290,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.2947368421052632,0.0,0.0,0.0,1.0,0.004310344827586207,0.0,0.0,0.012448132780082987,0.0,0.030303030303030304,1.0,0.026041666666666664,0.04583791712504584,6.652021467310342e-05,0.0028089887640449437,0.0035410764872521247,0.5970149253731343,6.640011908784149e-05,0.0014515064877941499,1.0,0.0,0.0,0.005025125628140704,0.2268041237113402,0.0017985611510791368,0.004672897196261682,0.006289308176100629,0.13333333333333333,0.009708737864077669,0.0,0.012396694214876033
115,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.2947368421052632,0.0,0.0,0.0,1.0,0.008620689655172414,0.0,0.0,0.012448132780082987,0.0,0.030303030303030304,1.0,0.04183467741935484,0.06417308397506417,0.00020939197830037508,0.0028089887640449437,0.007082152974504249,0.4328358208955223,0.00020939200344910014,0.0032633160044733722,1.0,0.0,0.0,0.010050251256281407,0.2268041237113402,0.0035971223021582736,0.009345794392523364,0.012578616352201259,0.2,0.009708737864077669,0.0,0.012396694214876033
72,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.2105263157894737,0.0,0.0,0.0,1.0,0.008620689655172414,0.0,0.0,0.016597510373443983,0.0,0.030303030303030304,1.0,0.06930443548387097,0.036670333700036674,0.00011324049957247423,0.0028089887640449437,0.007082152974504249,0.7462686567164178,0.00011334345909412943,0.003088311676157766,1.0,0.0,0.0,0.010050251256281407,0.1752577319587629,0.007194244604316547,0.007009345794392523,0.025157232704402517,0.1,0.012944983818770227,0.0,0.01652892561983471
207,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.2947368421052632,0.0,0.0,0.0,1.0,0.004310344827586207,0.0,0.0,0.012448132780082987,0.0,0.030303030303030304,1.0,0.033602150537634407,0.05500550055005501,0.00012353509044269915,0.0028089887640449437,0.004957507082152974,0.4925373134328358,0.0001235351052797051,0.002246044855387466,1.0,0.0,0.0,0.005025125628140704,0.2268041237113402,0.0035971223021582736,0.005841121495327103,0.012578616352201259,0.16666666666666666,0.009708737864077669,0.0,0.012396694214876033
313,0.5357142857142857,0.5517241379310345,0.2826086956521739,0.0,0.23684210526315788,0.7631578947368421,0.45714285714285713,0.17894736842105263,0.7647058823529411,0.5575,0.36363636363636365,0.6417910447761195,0.41379310344827586,0.5789473684210527,0.69,0.3153526970954357,1.0,0.30303030303030304,0.59,0.29179267473118276,0.7462412907957463,0.1974204672079963,0.2640449438202247,0.3342776203966006,0.029850746268656716,0.1974205252342071,0.2645887632247589,0.6881720430107526,0.7619047619047619,0.7631578947368421,0.4020100502512563,0.1443298969072165,0.3147482014388489,0.3469626168224299,0.27044025157232704,0.6333333333333333,0.3268608414239482,0.15403636363636364,0.3140495867768595
146,0.17857142857142858,0.1724137931034483,0.15217391304347827,0.0,0.0,0.2631578947368421,0.14285714285714285,0.2315789473684211,0.29411764705882354,0.5,0.12121212121212122,0.746268656716418,0.1336206896551724,0.0,0.0,0.0912863070539419,0.6666666666666666,0.12121212121212122,0.67,0.16586861559139784,0.3116978364503117,0.019578904907748884,0.06179775280898876,0.08923512747875353,0.08955223880597014,0.019578769998017262,0.06281906704911819,0.10752688172043012,0.23809523809523808,0.2631578947368421,0.1306532663316583,0.18556701030927836,0.07913669064748201,0.09579439252336448,0.13836477987421383,0.5333333333333333,0.08737864077669903,0.0,0.09090909090909091
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947368421052632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012448132780082987,0.0,0.030303030303030304,1.0,0.022387432795698922,0.027502750275027504,2.058918174044986e-05,0.0,0.002124645892351275,1.0,2.0692130134350606e-05,0.0007486816184624886,1.0,0.0,0.0,0.0,0.2268041237113402,0.0017985611510791368,0.002336448598130841,0.006289308176100629,0.06666666666666667,0.009708737864077669,0.0,0.012396694214876033
174,0.0,0.05172413793103448,0.13043478260869565,0.0,0.02631578947368421,0.0,0.05714285714285714,0.15789473684210528,0.0,0.0,0.030303030303030304,0.5074626865671643,0.0603448275862069,0.0,0.0,0.06224066390041494,0.0,0.06060606060606061,0.67,0.1663306451612903,0.1861019435276861,0.006999258017363029,0.03651685393258427,0.05524079320113314,0.14925373134328357,0.006999190227384892,0.03761282865953235,0.2795698924731183,0.0,0.0,0.06030150753768844,0.1443298969072165,0.052158273381294966,0.05724299065420561,0.12578616352201258,0.43333333333333335,0.05501618122977346,0.09090909090909091,0.06198347107438017
24,0.03571428571428571,0.034482758620689655,0.10869565217391304,0.0,0.02631578947368421,0.05263157894736842,0.02857142857142857,0.17894736842105263,0.058823529411764705,0.5,0.030303030303030304,1.0,0.04741379310344827,0.0,0.0,0.03734439834024896,1.0,0.06060606060606061,1.0,0.12205981182795697,0.20535386872020533,0.0062547017326740105,0.03089887640449438,0.046742209631728045,0.13432835820895522,0.00625458238031147,0.030460111647146352,0.4623655913978495,0.047619047619047616,0.05263157894736842,0.05025125628140704,0.1443298969072165,0.04316546762589928,0.04906542056074766,0.09433962264150944,0.43333333333333335,0.03559870550161812,0.14545454545454545,0.0371900826446281
211,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.2947368421052632,0.0,0.0,0.0,1.0,0.004310344827586207,0.0,0.0,0.012448132780082987,0.0,0.030303030303030304,1.0,0.04439684139784946,0.05500550055005501,0.0001631692652930651,0.0028089887640449437,0.006373937677053824,0.4925373134328358,0.00016306633896921073,0.002966650913157611,1.0,0.0,0.0,0.005025125628140704,0.2268041237113402,0.00539568345323741,0.007009345794392523,0.018867924528301886,0.16666666666666666,0.009708737864077669,0.0,0.012396694214876033
212,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.2947368421052632,0.0,0.0,0.0,1.0,0.004310344827586207,0.0,0.0,0.012448132780082987,0.3333333333333333,0.030303030303030304,1.0,0.0399445564516129,0.05500550055005501,0.00014685233876375863,0.0028089887640449437,0.0056657223796034,0.4925373134328358,0.0001466979375196498,0.0026699858218418504,1.0,0.0,0.0,0.005025125628140704,0.2268041237113402,0.00539568345323741,0.005841121495327103,0.018867924528301886,0.16666666666666666,0.009708737864077669,0.0,0.012396694214876033
81,0.8571428571428571,0.7586206896551724,0.782608695652174,0.1111111111111111,0.21052631578947367,0.7631578947368421,0.6857142857142857,0.16842105263157892,0.7058823529411765,0.605,0.6666666666666666,0.8805970149253733,0.6422413793103449,0.3684210526315789,0.29,0.4854771784232365,0.0,0.696969696969697,0.92,0.5995043682795698,0.6023102310231023,0.2642517157865921,0.43820224719101125,0.48087818696883855,0.04477611940298507,0.2642517818394748,0.4387723493161261,0.2688172043010753,0.8095238095238095,0.7631578947368421,0.628140703517588,0.1443298969072165,0.4226618705035971,0.5186915887850467,0.5849056603773585,0.8333333333333334,0.4854368932038835,0.10385454545454545,0.48760330578512395
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105263157894737,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.016597510373443983,0.0,0.030303030303030304,1.0,0.030661962365591395,0.09167583425009168,0.00031309282366644083,0.0028089887640449437,0.0084985835694051,0.29850746268656714,0.00031316149188405243,0.0034158598842351047,1.0,0.0,0.0,0.0,0.1752577319587629,0.007194244604316547,0.009345794392523364,0.012578616352201259,0.13333333333333333,0.012944983818770227,0.0,0.01652892561983471
433,0.07142857142857142,0.1724137931034483,0.21739130434782608,0.0,0.02631578947368421,0.15789473684210525,0.17142857142857143,0.15789473684210528,0.17647058823529413,0.5,0.15151515151515152,0.7910447761194032,0.15948275862068967,0.0,0.0,0.14522821576763487,0.0,0.15151515151515152,0.71,0.23374495967741934,0.3142647598093143,0.028057890259146595,0.0898876404494382,0.11614730878186968,0.08955223880597014,0.028057910786653022,0.08927279618546714,0.07526881720430109,0.14285714285714285,0.15789473684210525,0.15577889447236182,0.15463917525773196,0.1079136690647482,0.12149532710280374,0.22012578616352202,0.6333333333333333,0.12297734627831715,0.04043636363636363,0.1446280991735537
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947368421052632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012448132780082987,0.0,0.0,0.0,0.022387432795698922,0.027502750275027504,2.058918174044986e-05,0.0,0.002124645892351275,1.0,2.0692130134350606e-05,0.0007486816184624886,1.0,0.0,0.0,0.0,0.2268041237113402,0.0017985611510791368,0.002336448598130841,0.006289308176100629,0.06666666666666667,0.009708737864077669,0.0,0.012396694214876033
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947368421052632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012448132780082987,0.0,0.030303030303030304,1.0,0.022387432795698922,0.027502750275027504,2.058918174044986e-05,0.0,0.002124645892351275,1.0,2.0692130134350606e-05,0.0007486816184624886,1.0,0.0,0.0,0.0,0.2268041237113402,0.0017985611510791368,0.002336448598130841,0.006289308176100629,0.06666666666666667,0.009708737864077669,0.0,0.012396694214876033
339,0.07142857142857142,0.0,0.06521739130434782,0.0,0.05263157894736842,0.0,0.0,0.15789473684210528,0.0,0.0,0.0,1.0,0.01293103448275862,0.0,0.0,0.02074688796680498,0.3333333333333333,0.030303030303030304,1.0,0.11122311827956989,0.09992665933259993,0.0013516797812605332,0.01404494382022472,0.023371104815864022,0.26865671641791045,0.0013517828895231732,0.013516510769317156,1.0,0.0,0.0,0.01507537688442211,0.07216494845360825,0.02697841726618705,0.02102803738317757,0.06918238993710692,0.23333333333333334,0.02912621359223301,0.41556363636363636,0.02066115702479339
52,0.32142857142857145,0.034482758620689655,0.1956521739130435,0.0,0.10526315789473684,0.05263157894736842,0.02857142857142857,0.052631578947368425,0.058823529411764705,0.5,0.030303030303030304,1.0,0.09051724137931035,0.0,0.0,0.08713692946058091,0.0,0.030303030303030304,0.5,0.30145329301075263,0.20315364869820315,0.015110023010984243,0.07584269662921349,0.10906515580736544,0.13432835820895522,0.01510988756452393,0.07440397924280212,0.4623655913978495,0.047619047619047616,0.05263157894736842,0.10050251256281408,0.030927835051546393,0.11510791366906475,0.10514018691588785,0.16352201257861634,0.26666666666666666,0.11003236245954692,0.23272727272727273,0.08677685950413223
41,0.0,0.05172413793103448,0.06521739130434782,0.1111111111111111,0.0,0.0,0.05714285714285714,0.2631578947368421,0.0,0.0,0.030303030303030304,0.5074626865671643,0.03879310344827586,0.0,0.0,0.03734439834024896,0.0,0.06060606060606061,0.67,0.0691364247311828,0.13201320132013203,0.0014643369206836948,0.011235955056179775,0.019830028328611898,0.20895522388059704,0.0014641998353277046,0.011093589881567925,0.2795698924731183,0.0,0.0,0.035175879396984924,0.24742268041237117,0.01079136690647482,0.02570093457943925,0.031446540880503145,0.36666666666666664,0.032362459546925564,0.14545454545454545,0.04132231404958678
196,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.2947368421052632,0.0,0.0,0.0,1.0,0.004310344827586207,0.0,0.0,0.012448132780082987,0.0,0.030303030303030304,1.0,0.04032258064516129,0.04583791712504584,0.0001029459087022493,0.0028089887640449437,0.004957507082152974,0.5970149253731343,0.0001028429751453545,0.002246044855387466,1.0,0.0,0.0,0.005025125628140704,0.2268041237113402,0.00539568345323741,0.004672897196261682,0.018867924528301886,0.13333333333333333,0.009708737864077669,0.0,0.012396694214876033
302,0.0,0.034482758620689655,0.043478260869565216,0.0,0.0,0.05263157894736842,0.02857142857142857,0.2105263157894737,0.058823529411764705,0.5,0.030303030303030304,1.0,0.03017241379310345,0.0,0.0,0.03319502074688797,0.6666666666666666,0.06060606060606061,1.0,0.06804435483870967,0.16043270993766043,0.002128492450676256,0.01404494382022472,0.023371104815864022,0.16417910447761194,0.002128509863969319,0.013268509983201456,0.4623655913978495,0.047619047619047616,0.05263157894736842,0.03015075376884422,0.1752577319587629,0.025179856115107913,0.02219626168224299,0.050314465408805034,0.3,0.02912621359223301,0.0,0.03305785123966942
269,0.0,0.10344827586206896,0.06521739130434782,0.0,0.0,0.07894736842105263,0.08571428571428572,0.2105263157894737,0.058823529411764705,0.75,0.030303030303030304,0.2537313432835821,0.05603448275862069,0.10526315789473684,0.67,0.06639004149377593,0.0,0.09090909090909091,0.75,0.09891633064516128,0.15493215988265494,0.00288567676683275,0.01966292134831461,0.030453257790368272,0.1791044776119403,0.002885780059333911,0.018627198667346717,0.7311827956989247,0.09523809523809523,0.07894736842105263,0.05025125628140704,0.21649484536082475,0.023381294964028777,0.035046728971962614,0.06289308176100629,0.4,0.05177993527508091,0.0,0.06611570247933884
390,0.0,0.06896551724137931,0.08695652173913043,0.0,0.0,0.10526315789473684,0.05714285714285714,0.2947368421052632,0.11764705882352941,0.5,0.06060606060606061,1.0,0.06465517241379311,0.0,0.0,0.03734439834024896,0.3333333333333333,0.030303030303030304,0.33,0.13835685483870966,0.12742940960762744,0.0027332481913476194,0.02247191011235955,0.036827195467422094,0.20895522388059704,0.0027332142043134753,0.021436626440627205,0.2795698924731183,0.09523809523809523,0.10526315789473684,0.06532663316582915,0.27835051546391754,0.030575539568345324,0.04088785046728972,0.06918238993710692,0.26666666666666666,0.02912621359223301,0.0,0.0371900826446281
308,0.14285714285714285,0.1206896551724138,0.1956521739130435,0.0,0.07894736842105263,0.10526315789473684,0.11428571428571428,0.1473684210526316,0.11764705882352941,0.5,0.030303030303030304,0.10447761194029853,0.11637931034482758,0.0,0.0,0.11203319502074689,0.0,0.12121212121212122,0.8,0.26831317204301075,0.26714338100476714,0.023271042765703607,0.08707865168539326,0.11331444759206799,0.10447761194029852,0.023270925457064447,0.08710910630811056,0.13978494623655915,0.09523809523809523,0.10526315789473684,0.11557788944723618,0.11340206185567012,0.09172661870503597,0.12733644859813084,0.22012578616352202,0.6333333333333333,0.11326860841423948,0.14545454545454545,0.1115702479338843
183,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004310344827586207,0.0,0.0,0.0,0.3333333333333333,0.030303030303030304,1.0,0.0399445564516129,0.05500550055005501,0.00014685233876375863,0.0028089887640449437,0.0056657223796034,0.4925373134328358,0.0001466979375196498,0.0026699858218418504,1.0,0.0,0.0,0.005025125628140704,1.0,0.00539568345323741,0.005841121495327103,0.018867924528301886,0.16666666666666666,0.0,0.0,0.0
70,0.03571428571428571,0.08620689655172414,0.13043478260869565,0.0,0.0,0.05263157894736842,0.08571428571428572,0.16842105263157892,0.058823529411764705,0.5,0.06060606060606061,0.6268656716417911,0.07327586206896551,0.10526315789473684,0.67,0.07883817427385892,0.0,0.09090909090909091,0.75,0.12289986559139784,0.24752475247524752,0.009149317635912407,0.03651685393258427,0.05524079320113314,0.10447761194029852,0.009149318734778158,0.03696615491158538,0.7311827956989247,0.047619047619047616,0.05263157894736842,0.07035175879396985,0.15463917525773196,0.048561151079136694,0.05957943925233645,0.10062893081761007,0.5,0.06796116504854369,0.0,0.07851239669421488
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947368421052632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012448132780082987,0.0,0.0,0.0,0.022387432795698922,0.027502750275027504,2.058918174044986e-05,0.0,0.002124645892351275,1.0,2.0692130134350606e-05,0.0007486816184624886,1.0,0.0,0.0,0.0,0.2268041237113402,0.0017985611510791368,0.002336448598130841,0.006289308176100629,0.06666666666666667,0.009708737864077669,0.0,0.012396694214876033
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947368421052632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012448132780082987,0.0,0.030303030303030304,1.0,0.022387432795698922,0.027502750275027504,2.058918174044986e-05,0.0,0.002124645892351275,1.0,2.0692130134350606e-05,0.0007486816184624886,1.0,0.0,0.0,0.0,0.2268041237113402,0.0017985611510791368,0.002336448598130841,0.006289308176100629,0.06666666666666667,0.009708737864077669,0.0,0.012396694214876033
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022387432795698922,0.027502750275027504,2.058918174044986e-05,0.0,0.002124645892351275,1.0,2.0692130134350606e-05,0.0007486816184624886,1.0,0.0,0.0,0.0,1.0,0.0017985611510791368,0.002336448598130841,0.006289308176100629,0.06666666666666667,0.0,0.0,0.0
388,0.25,0.27586206896551724,0.45652173913043476,0.0,0.05263157894736842,0.2631578947368421,0.2571428571428571,0.09473684210526317,0.29411764705882354,0.5,0.2727272727272727,1.0,0.31896551724137934,0.3157894736842105,0.67,0.3029045643153527,0.0,0.2727272727272727,0.9,0.4959677419354838,0.3778877887788779,0.0860810011009207,0.22752808988764045,0.2719546742209632,0.07462686567164178,0.08608111438547772,0.2277807673050737,0.6774193548387096,0.23809523809523808,0.2631578947368421,0.32663316582914576,0.09278350515463918,0.25539568345323743,0.2827102803738318,0.389937106918239,0.5666666666666667,0.2686084142394822,0.038836363636363634,0.30165289256198347
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947368421052632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012448132780082987,0.0,0.030303030303030304,1.0,0.022387432795698922,0.027502750275027504,2.058918174044986e-05,0.0,0.002124645892351275,1.0,2.0692130134350606e-05,0.0007486816184624886,1.0,0.0,0.0,0.0,0.2268041237113402,0.0017985611510791368,0.002336448598130841,0.006289308176100629,0.06666666666666667,0.009708737864077669,0.0,0.012396694214876033
26,0.17857142857142858,0.29310344827586204,0.32608695652173914,0.0,0.0,0.34210526315789475,0.2571428571428571,0.1473684210526316,0.35294117647058826,0.5425,0.2727272727272727,1.0,0.27586206896551724,0.21052631578947367,0.44,0.2157676348547718,0.0,0.2727272727272727,0.9,0.3392137096774194,0.49761642830949765,0.10207512357583988,0.2050561797752809,0.24929178470254956,0.05970149253731343,0.10207520446604113,0.20513314834658342,0.4623655913978495,0.3333333333333333,0.34210526315789475,0.27638190954773867,0.1443298969072165,0.24640287769784172,0.25116822429906543,0.3333333333333333,0.6666666666666666,0.18770226537216828,0.0,0.21487603305785125
303,0.10714285714285714,0.034482758620689655,0.10869565217391304,0.0,0.13157894736842105,0.05263157894736842,0.02857142857142857,0.25263157894736843,0.058823529411764705,0.5,0.030303030303030304,1.0,0.04310344827586207,0.0,0.0,0.029045643153526972,0.0,0.06060606060606061,1.0,0.07232862903225806,0.2515584891822516,0.0055646553066428335,0.02247191011235955,0.036827195467422094,0.10447761194029852,0.005564638817324316,0.022118862565451147,0.4623655913978495,0.047619047619047616,0.05263157894736842,0.04522613065326633,0.10309278350515465,0.0341726618705036,0.038551401869158876,0.05660377358490566,0.4,0.04854368932038835,0.6061090909090909,0.028925619834710745
177,0.0,0.034482758620689655,0.15217391304347827,0.0,0.0,0.05263157894736842,0.02857142857142857,0.12631578947368421,0.058823529411764705,0.5,0.030303030303030304,1.0,0.06465517241379311,0.0,0.0,0.04979253112033195,0.0,0.06060606060606061,1.0,0.13226646505376344,0.2566923359002567,0.010591298136756263,0.042134831460674156,0.06232294617563739,0.10447761194029852,0.010591282251155517,0.04126358740156007,0.4623655913978495,0.047619047619047616,0.05263157894736842,0.07035175879396985,0.12371134020618557,0.06115107913669065,0.0630841121495327,0.1069182389937107,0.43333333333333335,0.038834951456310676,0.0,0.049586776859504134
230,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004310344827586207,0.0,0.0,0.0,0.3333333333333333,0.030303030303030304,1.0,0.0399445564516129,0.05500550055005501,0.00014685233876375863,0.0028089887640449437,0.0056657223796034,0.4925373134328358,0.0001466979375196498,0.0026699858218418504,1.0,0.0,0.0,0.005025125628140704,1.0,0.00539568345323741,0.005841121495327103,0.018867924528301886,0.16666666666666666,0.0,0.0,0.0
18,0.0,0.034482758620689655,0.21739130434782608,0.0,0.0,0.05263157894736842,0.02857142857142857,0.06315789473684211,0.058823529411764705,0.5,0.030303030303030304,1.0,0.10775862068965517,0.0,0.0,0.07883817427385892,0.0,0.06060606060606061,1.0,0.20396505376344085,0.3157315731573157,0.024698439262814644,0.07865168539325844,0.11473087818696884,0.08955223880597014,0.02469837359857144,0.07824378009349162,0.4623655913978495,0.047619047619047616,0.05263157894736842,0.12060301507537688,0.07216494845360825,0.11870503597122302,0.11214953271028037,0.14465408805031446,0.36666666666666664,0.061488673139158574,0.0,0.07851239669421488
78,0.5357142857142857,0.20689655172413793,0.30434782608695654,0.0,0.0,0.0,0.22857142857142856,0.09473684210526317,0.0,0.0,0.24242424242424243,1.0,0.23275862068965517,0.0,0.0,0.26556016597510373,0.0,0.18181818181818182,0.67,0.37491599462365593,0.3797213054638797,0.06571596691901856,0.17415730337078653,0.2237960339943343,0.07462686567164178,0.06571604344235513,0.17304184662321193,0.04301075268817204,0.0,0.0,0.23115577889447236,0.08247422680412371,0.20863309352517986,0.2336448598130841,0.2641509433962264,0.4666666666666667,0.255663430420712,0.0,0.2644628099173554
95,0.0,0.034482758620689655,0.06521739130434782,0.0,0.0,0.05263157894736842,0.02857142857142857,0.17894736842105263,0.058823529411764705,0.5,0.030303030303030304,1.0,0.03017241379310345,0.0,0.0,0.03734439834024896,0.3333333333333333,0.06060606060606061,1.0,0.07510080645161289,0.17106710671067107,0.0026728361005908495,0.016853932584269662,0.026203966005665724,0.16417910447761194,0.0026726820027264202,0.015620306117196748,0.4623655913978495,0.047619047619047616,0.05263157894736842,0.03015075376884422,0.1752577319587629,0.025179856115107913,0.026869158878504672,0.05660377358490566,0.36666666666666664,0.02912621359223301,0.0,0.0371900826446281
