,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL
4554,0.013986013986013986,0.02702702702702703,0.005376344086021506,0.0,0.014035087719298246,0.013986013986013986,0.37185929648241206,0.014084507042253521,0.2857142857142857,0.008771929824561403,0.6451612903225807,0.014104372355430184,0.016260162601626018,1.0,0.009523809523809525,0.07692307692307693,0.011710666395531045,0.05397200202395007,0.0005991314502540662,0.005434782608695652,0.011268985791278784,0.05,0.0005991381205751726,0.005680534155110426,1.0,0.013986013986013986,0.014035087719298246,0.014134275618374558,0.16666666666666666,0.009489916963226572,0.012520868113522538,0.02040816326530612,0.13636363636363635,0.0064516129032258064,0.7569640694388373,0.006033182503770739
2652,0.0,0.013513513513513514,0.0035842293906810036,0.0,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.011375734159499514,0.016866250632484397,5.681893921091791e-05,0.001811594202898551,0.004409603135717786,0.165,5.675919570666274e-05,0.0017239191516360013,1.0,0.0,0.0,0.0017667844522968198,0.08333333333333333,0.0035587188612099642,0.005008347245409015,0.012244897959183673,0.06818181818181818,0.003870967741935484,0.6728905934598305,0.004524886877828055
5222,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.0,0.0,0.0,0.0,0.0009799118079372856,0.0,0.0,0.0001208495724946373,1.0,0.0,0.0,0.0017667844522968198,0.16666666666666666,0.002372479240806643,0.0,0.00816326530612245,0.0,0.0012903225806451613,0.0,0.0015082956259426848
812,0.0,0.0,0.0035842293906810036,0.0,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.011961865572554695,0.016866250632484397,5.974651862346783e-05,0.001811594202898551,0.004899559039686428,0.165,5.9746521796487095e-05,0.0018127435874195595,1.0,0.0,0.0,0.0,0.06666666666666667,0.002372479240806643,0.00667779632721202,0.00816326530612245,0.06818181818181818,0.005161290322580645,0.6728905934598305,0.004524886877828055
2726,0.0,0.013513513513513514,0.0035842293906810036,0.0,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.008062297395901865,0.021082813290605497,6.289980710637308e-05,0.001811594202898551,0.004409603135717786,0.135,6.285334092990441e-05,0.0015269343484697422,1.0,0.0,0.0,0.0017667844522968198,0.06666666666666667,0.0035587188612099642,0.005008347245409015,0.00816326530612245,0.056818181818181816,0.005161290322580645,0.6728905934598305,0.004524886877828055
2423,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.0,0.0,0.004784746229021878,0.002811041772080733,6.638502069274203e-07,0.0,0.0009799118079372856,1.0,7.169582615578451e-07,0.0001208495724946373,1.0,0.0,0.0,0.0017667844522968198,0.3333333333333333,0.0011862396204033216,0.0008347245409015025,0.004081632653061225,0.011363636363636364,0.0,0.0,0.0
1511,0.0,0.013513513513513514,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.0,0.012643691910190314,0.016866250632484397,6.313215467879767e-05,0.001811594202898551,0.004899559039686428,0.165,6.309232701709037e-05,0.0019154657240400012,1.0,0.0,0.0,0.0017667844522968198,0.08333333333333333,0.0035587188612099642,0.005843071786310518,0.012244897959183673,0.06818181818181818,0.003870967741935484,0.5046427129592249,0.0030165912518853697
3418,0.0,0.013513513513513514,0.0035842293906810036,0.0,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.007978564336893982,0.025299375948726596,8.961977793520174e-05,0.001811594202898551,0.004899559039686428,0.11,8.961978269473064e-05,0.0018127435874195595,1.0,0.0,0.0,0.0017667844522968198,0.06666666666666667,0.0035587188612099642,0.005843071786310518,0.00816326530612245,0.06818181818181818,0.005161290322580645,0.6728905934598305,0.004524886877828055
1449,0.006993006993006993,0.04054054054054054,0.010752688172043012,0.0,0.007017543859649123,0.006993006993006993,0.12060301507537688,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0,0.00846262341325811,0.0,0.0,0.01904761904761905,0.07692307692307693,0.019916506178303567,0.026255130151234048,0.0002407386390401597,0.005434782608695652,0.0102890739833415,0.105,0.00024077848283984296,0.004695610139279132,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.0088339222614841,0.06666666666666667,0.009489916963226572,0.010851419031719533,0.024489795918367346,0.07954545454545454,0.011612903225806452,0.7569640694388373,0.012066365007541479
2161,0.006993006993006993,0.02702702702702703,0.010752688172043012,0.0,0.007017543859649123,0.006993006993006993,0.1407035175879397,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0,0.007052186177715092,0.0,0.0,0.009523809523809525,0.07692307692307693,0.01413892510675965,0.040479001517962555,0.0004068007683030539,0.005434782608695652,0.011268985791278784,0.07,0.0004067543203904841,0.00514275355750929,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.007067137809187279,0.07333333333333333,0.010676156583629894,0.011686143572621035,0.02040816326530612,0.09090909090909091,0.01032258064516129,0.8650585385547033,0.010558069381598794
3488,0.013986013986013986,0.013513513513513514,0.014336917562724014,0.036036036036036036,0.010526315789473684,0.013986013986013986,0.16080402010050251,0.007042253521126761,0.42857142857142855,0.008771929824561403,0.6451612903225807,0.00846262341325811,0.016260162601626018,1.0,0.009523809523809525,0.23076923076923078,0.03290709219009797,0.07730364873222016,0.003453368691942648,0.023550724637681163,0.03674669279764821,0.035,0.003453348959836954,0.022860509380948062,1.0,0.013986013986013986,0.010526315789473684,0.007067137809187279,0.06666666666666667,0.03914590747330961,0.035058430717863104,0.07346938775510205,0.17045454545454544,0.01806451612903226,0.931671376665321,0.013574660633484163
2078,0.0,0.02702702702702703,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0028208744710860366,0.0,0.0,0.009523809523809525,0.15384615384615385,0.01456955226737162,0.016866250632484397,7.277125968338382e-05,0.001811594202898551,0.005389514943655071,0.165,7.277126354812127e-05,0.0022079216894770235,1.0,0.0,0.0,0.0035335689045936395,0.08333333333333333,0.004744958481613286,0.005843071786310518,0.0163265306122449,0.06818181818181818,0.003870967741935484,0.5046427129592249,0.0030165912518853697
2219,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.00603392072927e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.06666666666666667,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.005161290322580645,0.5046427129592249,0.0030165912518853697
3010,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.00603392072927e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.06666666666666667,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.005161290322580645,0.5046427129592249,0.0030165912518853697
1034,0.0,0.0,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.012488187657747101,0.01967729240456513,8.489980296394779e-05,0.001811594202898551,0.005389514943655071,0.145,8.495955399460465e-05,0.0022079216894770235,1.0,0.0,0.0,0.0,0.3333333333333333,0.0035587188612099642,0.00667779632721202,0.012244897959183673,0.07954545454545454,0.0,0.0,0.0
2670,0.0,0.013513513513513514,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.07692307692307693,0.011483390949652507,0.014055208860403665,3.983101241564522e-05,0.001811594202898551,0.0039196472317491425,0.2,3.97911835164604e-05,0.0014501948699356475,1.0,0.0,0.0,0.0017667844522968198,0.08333333333333333,0.0035587188612099642,0.004173622704507512,0.012244897959183673,0.056818181818181816,0.003870967741935484,0.5046427129592249,0.0030165912518853697
2914,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.00603392072927e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.08333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.003870967741935484,0.5046427129592249,0.0030165912518853697
4324,0.006993006993006993,0.02702702702702703,0.010752688172043012,0.036036036036036036,0.007017543859649123,0.006993006993006993,0.12060301507537688,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0,0.00846262341325811,0.0,0.0,0.01904761904761905,0.15384615384615385,0.0236844938336583,0.03435093045482656,0.0004909371435290351,0.007246376811594204,0.013718765311121999,0.08,0.000490877423079938,0.00731200338378803,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.0088339222614841,0.04666666666666667,0.011862396204033215,0.015025041736227046,0.036734693877551024,0.125,0.016774193548387096,0.8410375454178441,0.012066365007541479
2806,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.0,0.0,0.0,0.0,0.0009799118079372856,0.0,0.0,0.0001208495724946373,1.0,0.0,0.0,0.0017667844522968198,0.16666666666666666,0.002372479240806643,0.0,0.00816326530612245,0.0,0.0012903225806451613,0.0,0.0015082956259426848
4591,0.0,0.013513513513513514,0.0035842293906810036,0.0,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.07692307692307693,0.014784865847677603,0.023612750885478158,0.000144679514097762,0.003623188405797102,0.007349338559529643,0.12,0.00014470607579109173,0.0031354421583733648,1.0,0.0,0.0,0.0017667844522968198,0.06666666666666667,0.00830367734282325,0.00667779632721202,0.02040816326530612,0.06818181818181818,0.005161290322580645,0.6728905934598305,0.004524886877828055
3595,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.0,0.15384615384615385,0.011483390949652507,0.014055208860403665,3.983101241564522e-05,0.001811594202898551,0.0039196472317491425,0.2,3.97911835164604e-05,0.0014501948699356475,1.0,0.0,0.0,0.0017667844522968198,0.3333333333333333,0.0035587188612099642,0.004173622704507512,0.012244897959183673,0.056818181818181816,0.0,0.0,0.0
5297,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.009258483953157334,0.008433125316242199,1.1557632102606388e-05,0.0,0.002449779519843214,0.335,1.1590825228518496e-05,0.0007015317683313695,1.0,0.0,0.0,0.0,0.08333333333333333,0.002372479240806643,0.0025041736227045075,0.00816326530612245,0.03409090909090909,0.003870967741935484,0.5046427129592249,0.0030165912518853697
4810,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.00927044581872989,0.011244167088322932,2.0592633418888577e-05,0.001811594202898551,0.002939735423811857,0.25,2.055280349799156e-05,0.0009371884346959122,1.0,0.0,0.0,0.0,0.11,0.002372479240806643,0.00333889816360601,0.00816326530612245,0.045454545454545456,0.0025806451612903226,0.5046427129592249,0.0030165912518853697
3030,0.006993006993006993,0.02702702702702703,0.008960573476702509,0.0,0.007017543859649123,0.006993006993006993,0.12060301507537688,0.007042253521126761,0.2857142857142857,0.0,0.4623655913978495,0.009873060648801129,0.0,0.0,0.02857142857142857,0.07692307692307693,0.029079295206880462,0.024062517569011076,0.00029534031855994004,0.005434782608695652,0.012738853503184714,0.115,0.0002953868037618322,0.006284177769721139,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.01060070671378092,0.06666666666666667,0.013048635824436536,0.012520868113522538,0.036734693877551024,0.07954545454545454,0.011612903225806452,0.6308033911990311,0.012066365007541479
1477,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.0,0.15384615384615385,0.011375734159499514,0.002811041772080733,1.5799634924872604e-06,0.0,0.0014698677119059284,1.0,1.5534095667086644e-06,0.0002870177346747636,1.0,0.0,0.0,0.0017667844522968198,0.3333333333333333,0.002372479240806643,0.0008347245409015025,0.00816326530612245,0.011363636363636364,0.0,0.0,0.0
2638,0.013986013986013986,0.0,0.0017921146953405018,0.0,0.010526315789473684,0.013986013986013986,0.7487437185929648,0.007042253521126761,0.42857142857142855,0.0,0.2795698924731183,0.009873060648801129,0.016260162601626018,1.0,0.009523809523809525,0.07692307692307693,0.00899532291056113,0.044302018327992354,0.000309526797481979,0.003623188405797102,0.007839294463498285,0.065,0.0003094869829058031,0.0035777515937037373,1.0,0.013986013986013986,0.010526315789473684,0.0088339222614841,0.25,0.00830367734282325,0.007512520868113523,0.0163265306122449,0.10227272727272728,0.003870967741935484,0.5046427129592249,0.0030165912518853697
4532,0.006993006993006993,0.02702702702702703,0.007168458781362007,0.0,0.007017543859649123,0.006993006993006993,0.19597989949748745,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0,0.00846262341325811,0.0,0.0,0.009523809523809525,0.15384615384615385,0.01659110754913336,0.026255130151234048,0.00020051595500242733,0.003623188405797102,0.008329250367466928,0.105,0.0002005093271490107,0.003911296413788936,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.0088339222614841,0.09666666666666666,0.00830367734282325,0.008347245409015025,0.024489795918367346,0.09090909090909091,0.007741935483870968,0.8074283407347598,0.007541478129713424
2314,0.0,0.0,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0004899559039686428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0011862396204033216,0.0,0.004081632653061225,0.0,0.0,0.0,0.0
1736,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.02511991770236486,0.0037667959745881826,6.193722430632832e-06,0.0,0.0034296913277804997,0.75,6.213638266834658e-06,0.0008459470074624611,1.0,0.0,0.0,0.0017667844522968198,0.11,0.004744958481613286,0.0025041736227045075,0.012244897959183673,0.011363636363636364,0.0025806451612903226,0.0,0.0015082956259426848
4976,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.0,0.15384615384615385,0.011483390949652507,0.014055208860403665,3.983101241564522e-05,0.001811594202898551,0.0039196472317491425,0.2,3.97911835164604e-05,0.0014501948699356475,1.0,0.0,0.0,0.0017667844522968198,0.3333333333333333,0.0035587188612099642,0.004173622704507512,0.012244897959183673,0.056818181818181816,0.0,0.0,0.0
4342,0.0,0.0,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.00603392072927e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.3333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.0,0.0,0.0
825,0.013986013986013986,0.02702702702702703,0.005376344086021506,0.0,0.010526315789473684,0.013986013986013986,0.2964824120603015,0.007042253521126761,0.42857142857142855,0.008771929824561403,0.6451612903225807,0.011283497884344146,0.0,0.0,0.01904761904761905,0.15384615384615385,0.021770595342049545,0.030921459492888062,0.00036540306939905994,0.005434782608695652,0.011758941695247428,0.09,0.00036540972730731504,0.006047312607631651,0.3163265306122449,0.013986013986013986,0.010526315789473684,0.01060070671378092,0.14333333333333334,0.013048635824436536,0.010851419031719533,0.036734693877551024,0.10227272727272728,0.007741935483870968,0.6055712555510698,0.007541478129713424
4691,0.0,0.013513513513513514,0.005376344086021506,0.05405405405405406,0.0,0.0,0.12060301507537688,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.07692307692307693,0.012643691910190314,0.016866250632484397,6.313215467879767e-05,0.001811594202898551,0.004899559039686428,0.165,6.309232701709037e-05,0.0019154657240400012,1.0,0.0,0.0,0.0017667844522968198,0.02666666666666667,0.0035587188612099642,0.005843071786310518,0.012244897959183673,0.06818181818181818,0.014193548387096775,0.9083568833266048,0.006033182503770739
3363,0.04195804195804196,0.05405405405405406,0.026881720430107527,0.009009009009009009,0.042105263157894736,0.04195804195804196,0.20100502512562812,0.04225352112676056,0.2857142857142857,0.05263157894736842,1.0,0.05077574047954866,0.0,0.0,0.01904761904761905,0.46153846153846156,0.02405531166640749,0.17923202338786753,0.013565201428881807,0.03804347826086957,0.06075453209211171,0.015,0.013565208787805209,0.03873651771956857,0.12244897959183675,0.04195804195804196,0.042105263157894736,0.053003533568904596,0.10666666666666667,0.060498220640569395,0.06093489148580968,0.0653061224489796,0.22727272727272727,0.027096774193548386,0.89715381509891,0.02564102564102564
556,0.0,0.02702702702702703,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0028208744710860366,0.0,0.0,0.009523809523809525,0.0,0.0086603906745296,0.014055208860403665,3.0032583361396498e-05,0.001811594202898551,0.0034296913277804997,0.2,2.9992753941836517e-05,0.0010930843832139944,1.0,0.0,0.0,0.0035335689045936395,0.11,0.0011862396204033216,0.005008347245409015,0.004081632653061225,0.056818181818181816,0.0025806451612903226,0.5046427129592249,0.0030165912518853697
220,0.0,0.013513513513513514,0.0035842293906810036,0.0,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.15384615384615385,0.008062297395901865,0.021082813290605497,6.289980710637308e-05,0.001811594202898551,0.004409603135717786,0.135,6.285334092990441e-05,0.0015269343484697422,1.0,0.0,0.0,0.0017667844522968198,0.06666666666666667,0.0035587188612099642,0.005008347245409015,0.00816326530612245,0.056818181818181816,0.005161290322580645,0.6728905934598305,0.004524886877828055
170,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.00603392072927e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.08333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.003870967741935484,0.5046427129592249,0.0030165912518853697
3774,0.0,0.0,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004899559039686428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0008347245409015025,0.0,0.011363636363636364,0.0,0.0,0.0
5008,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.07692307692307693,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.00603392072927e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.08333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.003870967741935484,0.5046427129592249,0.0030165912518853697
1591,0.0,0.0,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0063756743501716525,0.008433125316242199,7.966202483129044e-06,0.0,0.0019598236158745713,0.335,8.00603392072927e-06,0.0004833982899785492,1.0,0.0,0.0,0.0,0.08333333333333333,0.0011862396204033216,0.0025041736227045075,0.004081632653061225,0.03409090909090909,0.003870967741935484,0.5046427129592249,0.0030165912518853697
2448,0.027972027972027972,0.013513513513513514,0.025089605734767026,0.018018018018018018,0.028070175438596492,0.027972027972027972,0.1407035175879397,0.028169014084507043,0.2857142857142857,0.008771929824561403,0.3548387096774194,0.023977433004231313,0.0,0.0,0.02857142857142857,0.07692307692307693,0.011244153638201413,0.154213751616349,0.004694927902946587,0.016304347826086956,0.02792748652621264,0.02,0.004694881682767956,0.015579322638146166,0.18367346938775514,0.027972027972027972,0.028070175438596492,0.022968197879858657,0.08,0.028469750889679714,0.027545909849749584,0.02857142857142857,0.18181818181818182,0.025806451612903226,0.8499192571659264,0.02564102564102564
1953,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.49748743718592964,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.0,0.15384615384615385,0.00927044581872989,0.011244167088322932,2.0592633418888577e-05,0.001811594202898551,0.002939735423811857,0.25,2.055280349799156e-05,0.0009371884346959122,1.0,0.0,0.0,0.0017667844522968198,0.16666666666666666,0.002372479240806643,0.00333889816360601,0.00816326530612245,0.045454545454545456,0.0012903225806451613,0.0,0.0
3397,0.006993006993006993,0.013513513513513514,0.0035842293906810036,0.036036036036036036,0.007017543859649123,0.006993006993006993,0.3316582914572864,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0,0.005641748942172073,0.0,0.0,0.009523809523809525,0.0,0.009569492458043756,0.016866250632484397,4.779721489877426e-05,0.001811594202898551,0.0039196472317491425,0.165,4.7797217437189676e-05,0.0014501948699356475,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.00530035335689046,0.07333333333333333,0.002372479240806643,0.005008347245409015,0.00816326530612245,0.06818181818181818,0.01032258064516129,0.8650585385547033,0.004524886877828055
5215,0.0,0.013513513513513514,0.026881720430107527,0.0990990990990991,0.0,0.0,0.025125628140703515,0.0,0.0,0.0,1.0,0.00846262341325811,0.0,0.0,0.009523809523809525,0.0,0.05754853526956064,0.06347332321358294,0.004073683602299768,0.03260869565217391,0.05732484076433121,0.045,0.004073637349128083,0.03283059911175564,1.0,0.0,0.0,0.01060070671378092,0.01,0.05693950177935943,0.05759599332220367,0.06938775510204082,0.09090909090909091,0.03612903225806452,0.9719418651594671,0.024132730015082957
5072,0.0,0.0,0.0035842293906810036,0.0,0.0,0.0,0.16080402010050251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.010765679015299226,0.016866250632484397,5.3771866761121045e-05,0.001811594202898551,0.004409603135717786,0.165,5.377186961683838e-05,0.0016314692286776035,1.0,0.0,0.0,0.0,0.06666666666666667,0.002372479240806643,0.005843071786310518,0.00816326530612245,0.06818181818181818,0.005161290322580645,0.6728905934598305,0.004524886877828055
749,0.013986013986013986,0.04054054054054054,0.007168458781362007,0.0,0.010526315789473684,0.013986013986013986,0.2964824120603015,0.007042253521126761,0.42857142857142855,0.017543859649122806,1.0,0.012693935119887164,0.016260162601626018,1.0,0.009523809523809525,0.23076923076923078,0.02086149355853539,0.031652330353629056,0.00036631918268461975,0.005434782608695652,0.011758941695247428,0.09,0.00036636567165605885,0.005927671530861959,1.0,0.013986013986013986,0.010526315789473684,0.012367491166077738,0.12666666666666668,0.011862396204033215,0.011686143572621035,0.0326530612244898,0.10227272727272728,0.00903225806451613,0.8074283407347598,0.007541478129713424
1386,0.006993006993006993,0.013513513513513514,0.005376344086021506,0.018018018018018018,0.007017543859649123,0.006993006993006993,0.24623115577889446,0.007042253521126761,0.2857142857142857,0.0,0.4623655913978495,0.007052186177715092,0.0,0.0,0.009523809523809525,0.07692307692307693,0.031352049665665856,0.030415471973913533,0.0005091000851905694,0.009057971014492756,0.016658500734933857,0.09,0.00050904036570607,0.008567026194144838,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.007067137809187279,0.08333333333333333,0.020166073546856466,0.014190317195325543,0.044897959183673466,0.07954545454545454,0.00903225806451613,0.8410375454178441,0.006033182503770739
5314,0.006993006993006993,0.013513513513513514,0.0035842293906810036,0.0,0.007017543859649123,0.006993006993006993,0.3316582914572864,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0,0.005641748942172073,0.0,0.0,0.009523809523809525,0.0,0.007224966805823036,0.029515938606847696,0.00011047795143686128,0.001811594202898551,0.004899559039686428,0.095,0.00011053106532350113,0.0019154657240400012,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.00530035335689046,0.13333333333333333,0.0035587188612099642,0.005843071786310518,0.00816326530612245,0.07954545454545454,0.005161290322580645,0.6728905934598305,0.004524886877828055
536,0.006993006993006993,0.0,0.0035842293906810036,0.0,0.010526315789473684,0.006993006993006993,0.3316582914572864,0.007042253521126761,0.42857142857142855,0.0,0.4623655913978495,0.005641748942172073,0.0,0.0,0.009523809523809525,0.07692307692307693,0.011172382444766085,0.03749929723955698,0.00027558413640178,0.003623188405797102,0.008819206271435572,0.075,0.00027555095852539843,0.0037626514396205324,0.4897959183673469,0.013986013986013986,0.010526315789473684,0.00530035335689046,0.13333333333333333,0.005931198102016607,0.010851419031719533,0.012244897959183673,0.09090909090909091,0.005161290322580645,0.6728905934598305,0.004524886877828055
5547,0.006993006993006993,0.02702702702702703,0.007168458781362007,0.0,0.007017543859649123,0.006993006993006993,0.19597989949748745,0.007042253521126761,0.2857142857142857,0.008771929824561403,1.0,0.00846262341325811,0.0,0.0,0.009523809523809525,0.15384615384615385,0.01659110754913336,0.026255130151234048,0.00020051595500242733,0.003623188405797102,0.008329250367466928,0.105,0.0002005093271490107,0.003911296413788936,0.4897959183673469,0.006993006993006993,0.007017543859649123,0.0088339222614841,0.09666666666666666,0.00830367734282325,0.008347245409015025,0.024489795918367346,0.09090909090909091,0.007741935483870968,0.8074283407347598,0.007541478129713424
2985,0.0,0.013513513513513514,0.0017921146953405018,0.0,0.0,0.0,0.24623115577889446,0.0,0.0,0.0,1.0,0.0014104372355430183,0.0,0.0,0.009523809523809525,0.0,0.00927044581872989,0.011244167088322932,2.0592633418888577e-05,0.001811594202898551,0.002939735423811857,0.25,2.055280349799156e-05,0.0009371884346959122,1.0,0.0,0.0,0.0017667844522968198,0.08333333333333333,0.002372479240806643,0.00333889816360601,0.00816326530612245,0.045454545454545456,0.003870967741935484,0.5046427129592249,0.0030165912518853697
